"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",18,"SPL1",2021-02-24 14:34:04
"C2",8.11,"SPL2",2021-02-24 14:34:04
"D2",8.89,"SPL3",2021-02-24 14:34:04
"E2",9.78,"SPL4",2021-02-24 14:34:04
"F2",8.56,"SPL5",2021-02-24 14:34:04
"G2",8.78,"SPL6",2021-02-24 14:34:04
"B3",17.6,"SPL7",2021-02-24 14:34:04
"C3",8,"SPL8",2021-02-24 14:34:04
"D3",6.67,"SPL9",2021-02-24 14:34:04
"E3",10.1,"SPL10",2021-02-24 14:34:04
"F3",11.3,"SPL11",2021-02-24 14:34:04
"G3",11.4,"SPL12",2021-02-24 14:34:04
"B4",15.3,"SPL13",2021-02-24 14:34:04
"C4",9.44,"SPL14",2021-02-24 14:34:04
"D4",7.22,"SPL15",2021-02-24 14:34:04
"E4",9.89,"SPL16",2021-02-24 14:34:04
"F4",11.1,"SPL17",2021-02-24 14:34:04
"G4",10.3,"SPL18",2021-02-24 14:34:04
"B5",12.9,"SPL19",2021-02-24 14:34:04
"C5",10.4,"SPL20",2021-02-24 14:34:04
"D5",12,"SPL21",2021-02-24 14:34:04
"E5",8.22,"SPL22",2021-02-24 14:34:04
"F5",14.1,"SPL23",2021-02-24 14:34:04
"G5",12.3,"SPL24",2021-02-24 14:34:04
"B6",11.7,"SPL25",2021-02-24 14:34:04
"C6",10.2,"SPL26",2021-02-24 14:34:04
"D6",12.7,"SPL27",2021-02-24 14:34:04
"E6",9.22,"SPL28",2021-02-24 14:34:04
"F6",12.6,"SPL29",2021-02-24 14:34:04
"G6",9.11,"SPL30",2021-02-24 14:34:04
"B7",12.3,"SPL31",2021-02-24 14:34:04
"C7",12.3,"SPL32",2021-02-24 14:34:04
"D7",11.4,"SPL33",2021-02-24 14:34:04
"E7",9,"SPL34",2021-02-24 14:34:04
"F7",12.6,"SPL35",2021-02-24 14:34:04
"G7",9.89,"SPL36",2021-02-24 14:34:04
"B8",11,"SPL37",2021-02-24 14:34:04
"C8",11.6,"SPL38",2021-02-24 14:34:04
"D8",10.9,"SPL39",2021-02-24 14:34:04
"E8",11.6,"SPL40",2021-02-24 14:34:04
"F8",11.4,"SPL41",2021-02-24 14:34:04
"G8",9.33,"SPL42",2021-02-24 14:34:04
"B9",9.44,"SPL43",2021-02-24 14:34:04
"C9",12.1,"SPL44",2021-02-24 14:34:04
"D9",13.3,"SPL45",2021-02-24 14:34:04
"E9",10.6,"SPL46",2021-02-24 14:34:04
"F9",10.1,"SPL47",2021-02-24 14:34:04
"G9",11.7,"SPL48",2021-02-24 14:34:04
"B10",9.78,"SPL49",2021-02-24 14:34:04
"C10",13.2,"SPL50",2021-02-24 14:34:04
"D10",14.9,"SPL51",2021-02-24 14:34:04
"E10",10.7,"SPL52",2021-02-24 14:34:04
"F10",11.6,"SPL53",2021-02-24 14:34:04
"G10",11.4,"SPL54",2021-02-24 14:34:04
"B11",8.89,"SPL55",2021-02-24 14:34:04
"C11",9.11,"SPL56",2021-02-24 14:34:04
"D11",9.22,"SPL57",2021-02-24 14:34:04
"E11",8.44,"SPL58",2021-02-24 14:34:04
"F11",1.33,"SPL59",2021-02-24 14:34:04
"G11",2.44,"SPL60",2021-02-24 14:34:04
