"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",34.4,"SPL1",2021-02-25 12:28:06
"C2",13,"SPL2",2021-02-25 12:28:06
"D2",9.44,"SPL3",2021-02-25 12:28:06
"E2",15,"SPL4",2021-02-25 12:28:06
"F2",18.6,"SPL5",2021-02-25 12:28:06
"G2",14.9,"SPL6",2021-02-25 12:28:06
"B3",35.9,"SPL7",2021-02-25 12:28:06
"C3",13.3,"SPL8",2021-02-25 12:28:06
"D3",8.89,"SPL9",2021-02-25 12:28:06
"E3",14.1,"SPL10",2021-02-25 12:28:06
"F3",17.2,"SPL11",2021-02-25 12:28:06
"G3",15,"SPL12",2021-02-25 12:28:06
"B4",34.6,"SPL13",2021-02-25 12:28:06
"C4",15,"SPL14",2021-02-25 12:28:06
"D4",7.11,"SPL15",2021-02-25 12:28:06
"E4",15.4,"SPL16",2021-02-25 12:28:06
"F4",20.2,"SPL17",2021-02-25 12:28:06
"G4",16.4,"SPL18",2021-02-25 12:28:06
"B5",18.2,"SPL19",2021-02-25 12:28:06
"C5",21.2,"SPL20",2021-02-25 12:28:06
"D5",28.3,"SPL21",2021-02-25 12:28:06
"E5",12.9,"SPL22",2021-02-25 12:28:06
"F5",32.3,"SPL23",2021-02-25 12:28:06
"G5",18.1,"SPL24",2021-02-25 12:28:06
"B6",16.2,"SPL25",2021-02-25 12:28:06
"C6",18.3,"SPL26",2021-02-25 12:28:06
"D6",26,"SPL27",2021-02-25 12:28:06
"E6",16,"SPL28",2021-02-25 12:28:06
"F6",33.2,"SPL29",2021-02-25 12:28:06
"G6",17.3,"SPL30",2021-02-25 12:28:06
"B7",17.8,"SPL31",2021-02-25 12:28:06
"C7",22.2,"SPL32",2021-02-25 12:28:06
"D7",28.3,"SPL33",2021-02-25 12:28:06
"E7",13.6,"SPL34",2021-02-25 12:28:06
"F7",37.3,"SPL35",2021-02-25 12:28:06
"G7",15.6,"SPL36",2021-02-25 12:28:06
"B8",20,"SPL37",2021-02-25 12:28:06
"C8",24,"SPL38",2021-02-25 12:28:06
"D8",32.8,"SPL39",2021-02-25 12:28:06
"E8",16.4,"SPL40",2021-02-25 12:28:06
"F8",16,"SPL41",2021-02-25 12:28:06
"G8",17.2,"SPL42",2021-02-25 12:28:06
"B9",18.4,"SPL43",2021-02-25 12:28:06
"C9",29.9,"SPL44",2021-02-25 12:28:06
"D9",42.8,"SPL45",2021-02-25 12:28:06
"E9",14.8,"SPL46",2021-02-25 12:28:06
"F9",14.2,"SPL47",2021-02-25 12:28:06
"G9",15.4,"SPL48",2021-02-25 12:28:06
"B10",20.4,"SPL49",2021-02-25 12:28:06
"C10",31.3,"SPL50",2021-02-25 12:28:06
"D10",37.1,"SPL51",2021-02-25 12:28:06
"E10",17,"SPL52",2021-02-25 12:28:06
"F10",18.4,"SPL53",2021-02-25 12:28:06
"G10",18.3,"SPL54",2021-02-25 12:28:06
"B11",13.9,"SPL55",2021-02-25 12:28:06
"C11",14.2,"SPL56",2021-02-25 12:28:06
"D11",14.6,"SPL57",2021-02-25 12:28:06
"E11",15.8,"SPL58",2021-02-25 12:28:06
"F11",2,"SPL59",2021-02-25 12:28:06
"G11",1.78,"SPL60",2021-02-25 12:28:06
