"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",261,"SPL1",2019-11-14 12:36:27
"C2",282,"SPL2",2019-11-14 12:36:27
"D2",246,"SPL3",2019-11-14 12:36:27
"E2",576,"SPL4",2019-11-14 12:36:27
"F2",592,"SPL5",2019-11-14 12:36:27
"G2",630,"SPL6",2019-11-14 12:36:27
"B3",242,"SPL7",2019-11-14 12:36:27
"C3",242,"SPL8",2019-11-14 12:36:27
"D3",226,"SPL9",2019-11-14 12:36:27
"E3",435,"SPL10",2019-11-14 12:36:27
"F3",507,"SPL11",2019-11-14 12:36:27
"G3",501,"SPL12",2019-11-14 12:36:27
"B4",590,"SPL13",2019-11-14 12:36:27
"C4",569,"SPL14",2019-11-14 12:36:27
"D4",647,"SPL15",2019-11-14 12:36:27
"E4",237,"SPL16",2019-11-14 12:36:27
"F4",754,"SPL17",2019-11-14 12:36:27
"G4",241,"SPL18",2019-11-14 12:36:27
"B5",384,"SPL19",2019-11-14 12:36:27
"C5",406,"SPL20",2019-11-14 12:36:27
"D5",436,"SPL21",2019-11-14 12:36:27
"E5",352,"SPL22",2019-11-14 12:36:27
"F5",376,"SPL23",2019-11-14 12:36:27
"G5",437,"SPL24",2019-11-14 12:36:27
"B6",189,"SPL25",2019-11-14 12:36:27
"C6",203,"SPL26",2019-11-14 12:36:27
"D6",191,"SPL27",2019-11-14 12:36:27
"E6",430,"SPL28",2019-11-14 12:36:27
"F6",451,"SPL29",2019-11-14 12:36:27
"G6",487,"SPL30",2019-11-14 12:36:27
"B7",438,"SPL31",2019-11-14 12:36:27
"C7",834,"SPL32",2019-11-14 12:36:27
"D7",361,"SPL33",2019-11-14 12:36:27
"E7",207,"SPL34",2019-11-14 12:36:27
"F7",239,"SPL35",2019-11-14 12:36:27
"G7",250,"SPL36",2019-11-14 12:36:27
"B8",229,"SPL37",2019-11-14 12:36:27
"C8",236,"SPL38",2019-11-14 12:36:27
"D8",209,"SPL39",2019-11-14 12:36:27
"E8",275,"SPL40",2019-11-14 12:36:27
"F8",315,"SPL41",2019-11-14 12:36:27
"G8",333,"SPL42",2019-11-14 12:36:27
"B9",507,"SPL43",2019-11-14 12:36:27
"C9",650,"SPL44",2019-11-14 12:36:27
"D9",443,"SPL45",2019-11-14 12:36:27
"E9",358,"SPL46",2019-11-14 12:36:27
"F9",414,"SPL47",2019-11-14 12:36:27
"G9",417,"SPL48",2019-11-14 12:36:27
"B10",242,"SPL49",2019-11-14 12:36:27
"C10",198,"SPL50",2019-11-14 12:36:27
"D10",185,"SPL51",2019-11-14 12:36:27
"E10",390,"SPL52",2019-11-14 12:36:27
"F10",393,"SPL53",2019-11-14 12:36:27
"G10",377,"SPL54",2019-11-14 12:36:27
"B11",245,"SPL55",2019-11-14 12:36:27
"C11",241,"SPL56",2019-11-14 12:36:27
"D11",235,"SPL57",2019-11-14 12:36:27
"E11",232,"SPL58",2019-11-14 12:36:27
"F11",2,"SPL59",2019-11-14 12:36:27
"G11",1,"SPL60",2019-11-14 12:36:27
