"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",249,"SPL1",2019-11-15 11:21:53
"C2",240,"SPL2",2019-11-15 11:21:53
"D2",256,"SPL3",2019-11-15 11:21:53
"E2",465,"SPL4",2019-11-15 11:21:53
"F2",511,"SPL5",2019-11-15 11:21:53
"G2",507,"SPL6",2019-11-15 11:21:53
"B3",235,"SPL7",2019-11-15 11:21:53
"C3",211,"SPL8",2019-11-15 11:21:53
"D3",211,"SPL9",2019-11-15 11:21:53
"E3",439,"SPL10",2019-11-15 11:21:53
"F3",489,"SPL11",2019-11-15 11:21:53
"G3",505,"SPL12",2019-11-15 11:21:53
"B4",457,"SPL13",2019-11-15 11:21:53
"C4",465,"SPL14",2019-11-15 11:21:53
"D4",533,"SPL15",2019-11-15 11:21:53
"E4",221,"SPL16",2019-11-15 11:21:53
"F4",736,"SPL17",2019-11-15 11:21:53
"G4",211,"SPL18",2019-11-15 11:21:53
"B5",415,"SPL19",2019-11-15 11:21:53
"C5",421,"SPL20",2019-11-15 11:21:53
"D5",475,"SPL21",2019-11-15 11:21:53
"E5",352,"SPL22",2019-11-15 11:21:53
"F5",384,"SPL23",2019-11-15 11:21:53
"G5",506,"SPL24",2019-11-15 11:21:53
"B6",184,"SPL25",2019-11-15 11:21:53
"C6",193,"SPL26",2019-11-15 11:21:53
"D6",182,"SPL27",2019-11-15 11:21:53
"E6",380,"SPL28",2019-11-15 11:21:53
"F6",393,"SPL29",2019-11-15 11:21:53
"G6",435,"SPL30",2019-11-15 11:21:53
"B7",475,"SPL31",2019-11-15 11:21:53
"C7",807,"SPL32",2019-11-15 11:21:53
"D7",392,"SPL33",2019-11-15 11:21:53
"E7",191,"SPL34",2019-11-15 11:21:53
"F7",219,"SPL35",2019-11-15 11:21:53
"G7",229,"SPL36",2019-11-15 11:21:53
"B8",200,"SPL37",2019-11-15 11:21:53
"C8",208,"SPL38",2019-11-15 11:21:53
"D8",171,"SPL39",2019-11-15 11:21:53
"E8",389,"SPL40",2019-11-15 11:21:53
"F8",443,"SPL41",2019-11-15 11:21:53
"G8",451,"SPL42",2019-11-15 11:21:53
"B9",376,"SPL43",2019-11-15 11:21:53
"C9",523,"SPL44",2019-11-15 11:21:53
"D9",331,"SPL45",2019-11-15 11:21:53
"E9",365,"SPL46",2019-11-15 11:21:53
"F9",378,"SPL47",2019-11-15 11:21:53
"G9",390,"SPL48",2019-11-15 11:21:53
"B10",198,"SPL49",2019-11-15 11:21:53
"C10",173,"SPL50",2019-11-15 11:21:53
"D10",172,"SPL51",2019-11-15 11:21:53
"E10",320,"SPL52",2019-11-15 11:21:53
"F10",322,"SPL53",2019-11-15 11:21:53
"G10",308,"SPL54",2019-11-15 11:21:53
"B11",240,"SPL55",2019-11-15 11:21:53
"C11",224,"SPL56",2019-11-15 11:21:53
"D11",235,"SPL57",2019-11-15 11:21:53
"E11",221,"SPL58",2019-11-15 11:21:53
"F11",1,"SPL59",2019-11-15 11:21:53
"G11",3,"SPL60",2019-11-15 11:21:53
