"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",87,"SPL1",2019-11-12 09:47:44
"C2",95,"SPL2",2019-11-12 09:47:44
"D2",84,"SPL3",2019-11-12 09:47:44
"E2",349,"SPL4",2019-11-12 09:47:44
"F2",354,"SPL5",2019-11-12 09:47:44
"G2",349,"SPL6",2019-11-12 09:47:44
"B3",111,"SPL7",2019-11-12 09:47:44
"C3",100,"SPL8",2019-11-12 09:47:44
"D3",98,"SPL9",2019-11-12 09:47:44
"E3",88,"SPL10",2019-11-12 09:47:44
"F3",92,"SPL11",2019-11-12 09:47:44
"G3",108,"SPL12",2019-11-12 09:47:44
"B4",148,"SPL13",2019-11-12 09:47:44
"C4",139,"SPL14",2019-11-12 09:47:44
"D4",146,"SPL15",2019-11-12 09:47:44
"E4",107,"SPL16",2019-11-12 09:47:44
"F4",145,"SPL17",2019-11-12 09:47:44
"G4",114,"SPL18",2019-11-12 09:47:44
"B5",86,"SPL19",2019-11-12 09:47:44
"C5",94,"SPL20",2019-11-12 09:47:44
"D5",87,"SPL21",2019-11-12 09:47:44
"E5",78,"SPL22",2019-11-12 09:47:44
"F5",75,"SPL23",2019-11-12 09:47:44
"G5",89,"SPL24",2019-11-12 09:47:44
"B6",87,"SPL25",2019-11-12 09:47:44
"C6",93,"SPL26",2019-11-12 09:47:44
"D6",87,"SPL27",2019-11-12 09:47:44
"E6",108,"SPL28",2019-11-12 09:47:44
"F6",113,"SPL29",2019-11-12 09:47:44
"G6",114,"SPL30",2019-11-12 09:47:44
"B7",99,"SPL31",2019-11-12 09:47:44
"C7",154,"SPL32",2019-11-12 09:47:44
"D7",91,"SPL33",2019-11-12 09:47:44
"E7",91,"SPL34",2019-11-12 09:47:44
"F7",97,"SPL35",2019-11-12 09:47:44
"G7",102,"SPL36",2019-11-12 09:47:44
"B8",104,"SPL37",2019-11-12 09:47:44
"C8",115,"SPL38",2019-11-12 09:47:44
"D8",97,"SPL39",2019-11-12 09:47:44
"E8",69,"SPL40",2019-11-12 09:47:44
"F8",76,"SPL41",2019-11-12 09:47:44
"G8",66,"SPL42",2019-11-12 09:47:44
"B9",82,"SPL43",2019-11-12 09:47:44
"C9",101,"SPL44",2019-11-12 09:47:44
"D9",88,"SPL45",2019-11-12 09:47:44
"E9",102,"SPL46",2019-11-12 09:47:44
"F9",104,"SPL47",2019-11-12 09:47:44
"G9",102,"SPL48",2019-11-12 09:47:44
"B10",103,"SPL49",2019-11-12 09:47:44
"C10",95,"SPL50",2019-11-12 09:47:44
"D10",85,"SPL51",2019-11-12 09:47:44
"E10",146,"SPL52",2019-11-12 09:47:44
"F10",150,"SPL53",2019-11-12 09:47:44
"G10",142,"SPL54",2019-11-12 09:47:44
"B11",82,"SPL55",2019-11-12 09:47:44
"C11",93,"SPL56",2019-11-12 09:47:44
"D11",88,"SPL57",2019-11-12 09:47:44
"E11",81,"SPL58",2019-11-12 09:47:44
"F11",1,"SPL59",2019-11-12 09:47:44
"G11",2,"SPL60",2019-11-12 09:47:44
