"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",190,"SPL1",2019-11-13 14:31:45
"C2",217,"SPL2",2019-11-13 14:31:45
"D2",188,"SPL3",2019-11-13 14:31:45
"E2",531,"SPL4",2019-11-13 14:31:45
"F2",541,"SPL5",2019-11-13 14:31:45
"G2",533,"SPL6",2019-11-13 14:31:45
"B3",189,"SPL7",2019-11-13 14:31:45
"C3",169,"SPL8",2019-11-13 14:31:45
"D3",160,"SPL9",2019-11-13 14:31:45
"E3",276,"SPL10",2019-11-13 14:31:45
"F3",297,"SPL11",2019-11-13 14:31:45
"G3",308,"SPL12",2019-11-13 14:31:45
"B4",395,"SPL13",2019-11-13 14:31:45
"C4",378,"SPL14",2019-11-13 14:31:45
"D4",432,"SPL15",2019-11-13 14:31:45
"E4",185,"SPL16",2019-11-13 14:31:45
"F4",505,"SPL17",2019-11-13 14:31:45
"G4",182,"SPL18",2019-11-13 14:31:45
"B5",211,"SPL19",2019-11-13 14:31:45
"C5",205,"SPL20",2019-11-13 14:31:45
"D5",221,"SPL21",2019-11-13 14:31:45
"E5",236,"SPL22",2019-11-13 14:31:45
"F5",258,"SPL23",2019-11-13 14:31:45
"G5",317,"SPL24",2019-11-13 14:31:45
"B6",146,"SPL25",2019-11-13 14:31:45
"C6",144,"SPL26",2019-11-13 14:31:45
"D6",156,"SPL27",2019-11-13 14:31:45
"E6",337,"SPL28",2019-11-13 14:31:45
"F6",356,"SPL29",2019-11-13 14:31:45
"G6",376,"SPL30",2019-11-13 14:31:45
"B7",295,"SPL31",2019-11-13 14:31:45
"C7",462,"SPL32",2019-11-13 14:31:45
"D7",222,"SPL33",2019-11-13 14:31:45
"E7",163,"SPL34",2019-11-13 14:31:45
"F7",163,"SPL35",2019-11-13 14:31:45
"G7",144,"SPL36",2019-11-13 14:31:45
"B8",179,"SPL37",2019-11-13 14:31:45
"C8",172,"SPL38",2019-11-13 14:31:45
"D8",173,"SPL39",2019-11-13 14:31:45
"E8",184,"SPL40",2019-11-13 14:31:45
"F8",201,"SPL41",2019-11-13 14:31:45
"G8",188,"SPL42",2019-11-13 14:31:45
"B9",293,"SPL43",2019-11-13 14:31:45
"C9",394,"SPL44",2019-11-13 14:31:45
"D9",270,"SPL45",2019-11-13 14:31:45
"E9",248,"SPL46",2019-11-13 14:31:45
"F9",218,"SPL47",2019-11-13 14:31:45
"G9",254,"SPL48",2019-11-13 14:31:45
"B10",172,"SPL49",2019-11-13 14:31:45
"C10",151,"SPL50",2019-11-13 14:31:45
"D10",151,"SPL51",2019-11-13 14:31:45
"E10",299,"SPL52",2019-11-13 14:31:45
"F10",302,"SPL53",2019-11-13 14:31:45
"G10",287,"SPL54",2019-11-13 14:31:45
"B11",164,"SPL55",2019-11-13 14:31:45
"C11",173,"SPL56",2019-11-13 14:31:45
"D11",168,"SPL57",2019-11-13 14:31:45
"E11",160,"SPL58",2019-11-13 14:31:45
"F11",1,"SPL59",2019-11-13 14:31:45
"G11",1,"SPL60",2019-11-13 14:31:45
