"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",17.9,"SPL1",2021-02-25 12:22:46
"C2",22.2,"SPL2",2021-02-25 12:22:46
"D2",14.9,"SPL3",2021-02-25 12:22:46
"E2",23.1,"SPL4",2021-02-25 12:22:46
"F2",16.2,"SPL5",2021-02-25 12:22:46
"G2",25.8,"SPL6",2021-02-25 12:22:46
"B3",16,"SPL7",2021-02-25 12:22:46
"C3",19.3,"SPL8",2021-02-25 12:22:46
"D3",14,"SPL9",2021-02-25 12:22:46
"E3",25,"SPL10",2021-02-25 12:22:46
"F3",17.1,"SPL11",2021-02-25 12:22:46
"G3",23.9,"SPL12",2021-02-25 12:22:46
"B4",14.7,"SPL13",2021-02-25 12:22:46
"C4",20.9,"SPL14",2021-02-25 12:22:46
"D4",13.7,"SPL15",2021-02-25 12:22:46
"E4",26.8,"SPL16",2021-02-25 12:22:46
"F4",15.3,"SPL17",2021-02-25 12:22:46
"G4",21.6,"SPL18",2021-02-25 12:22:46
"B5",28,"SPL19",2021-02-25 12:22:46
"C5",9.89,"SPL20",2021-02-25 12:22:46
"D5",13.7,"SPL21",2021-02-25 12:22:46
"E5",22.3,"SPL22",2021-02-25 12:22:46
"F5",22.2,"SPL23",2021-02-25 12:22:46
"G5",30.2,"SPL24",2021-02-25 12:22:46
"B6",24.3,"SPL25",2021-02-25 12:22:46
"C6",10.1,"SPL26",2021-02-25 12:22:46
"D6",13.2,"SPL27",2021-02-25 12:22:46
"E6",23.4,"SPL28",2021-02-25 12:22:46
"F6",16.7,"SPL29",2021-02-25 12:22:46
"G6",29.7,"SPL30",2021-02-25 12:22:46
"B7",22.4,"SPL31",2021-02-25 12:22:46
"C7",8.89,"SPL32",2021-02-25 12:22:46
"D7",13.4,"SPL33",2021-02-25 12:22:46
"E7",22.1,"SPL34",2021-02-25 12:22:46
"F7",16.1,"SPL35",2021-02-25 12:22:46
"G7",29.2,"SPL36",2021-02-25 12:22:46
"B8",15.4,"SPL37",2021-02-25 12:22:46
"C8",31.4,"SPL38",2021-02-25 12:22:46
"D8",32.9,"SPL39",2021-02-25 12:22:46
"E8",14.9,"SPL40",2021-02-25 12:22:46
"F8",13.3,"SPL41",2021-02-25 12:22:46
"G8",17.1,"SPL42",2021-02-25 12:22:46
"B9",15.2,"SPL43",2021-02-25 12:22:46
"C9",26,"SPL44",2021-02-25 12:22:46
"D9",35,"SPL45",2021-02-25 12:22:46
"E9",13.7,"SPL46",2021-02-25 12:22:46
"F9",14.6,"SPL47",2021-02-25 12:22:46
"G9",17.7,"SPL48",2021-02-25 12:22:46
"B10",17.4,"SPL49",2021-02-25 12:22:46
"C10",26.9,"SPL50",2021-02-25 12:22:46
"D10",30.6,"SPL51",2021-02-25 12:22:46
"E10",14,"SPL52",2021-02-25 12:22:46
"F10",15,"SPL53",2021-02-25 12:22:46
"G10",18.8,"SPL54",2021-02-25 12:22:46
"B11",11.7,"SPL55",2021-02-25 12:22:46
"C11",14.4,"SPL56",2021-02-25 12:22:46
"D11",14.9,"SPL57",2021-02-25 12:22:46
"E11",15.3,"SPL58",2021-02-25 12:22:46
"F11",1.67,"SPL59",2021-02-25 12:22:46
"G11",1.89,"SPL60",2021-02-25 12:22:46
