"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",433,"SPL1",2021-03-05 11:28:14
"C2",442,"SPL2",2021-03-05 11:28:14
"D2",341,"SPL3",2021-03-05 11:28:14
"E2",341,"SPL4",2021-03-05 11:28:14
"F2",297,"SPL5",2021-03-05 11:28:14
"G2",374,"SPL6",2021-03-05 11:28:14
"B3",440,"SPL7",2021-03-05 11:28:14
"C3",418,"SPL8",2021-03-05 11:28:14
"D3",341,"SPL9",2021-03-05 11:28:14
"E3",308,"SPL10",2021-03-05 11:28:14
"F3",301,"SPL11",2021-03-05 11:28:14
"G3",405,"SPL12",2021-03-05 11:28:14
"B4",472,"SPL13",2021-03-05 11:28:14
"C4",409,"SPL14",2021-03-05 11:28:14
"D4",323,"SPL15",2021-03-05 11:28:14
"E4",358,"SPL16",2021-03-05 11:28:14
"F4",297,"SPL17",2021-03-05 11:28:14
"G4",414,"SPL18",2021-03-05 11:28:14
"B5",433,"SPL19",2021-03-05 11:28:14
"C5",314,"SPL20",2021-03-05 11:28:14
"D5",314,"SPL21",2021-03-05 11:28:14
"E5",398,"SPL22",2021-03-05 11:28:14
"F5",331,"SPL23",2021-03-05 11:28:14
"G5",368,"SPL24",2021-03-05 11:28:14
"B6",387,"SPL25",2021-03-05 11:28:14
"C6",360,"SPL26",2021-03-05 11:28:14
"D6",306,"SPL27",2021-03-05 11:28:14
"E6",352,"SPL28",2021-03-05 11:28:14
"F6",368,"SPL29",2021-03-05 11:28:14
"G6",381,"SPL30",2021-03-05 11:28:14
"B7",394,"SPL31",2021-03-05 11:28:14
"C7",266,"SPL32",2021-03-05 11:28:14
"D7",302,"SPL33",2021-03-05 11:28:14
"E7",341,"SPL34",2021-03-05 11:28:14
"F7",271,"SPL35",2021-03-05 11:28:14
"G7",383,"SPL36",2021-03-05 11:28:14
"B8",405,"SPL37",2021-03-05 11:28:14
"C8",451,"SPL38",2021-03-05 11:28:14
"D8",287,"SPL39",2021-03-05 11:28:14
"E8",164,"SPL40",2021-03-05 11:28:14
"F8",162,"SPL41",2021-03-05 11:28:14
"G8",315,"SPL42",2021-03-05 11:28:14
"B9",393,"SPL43",2021-03-05 11:28:14
"C9",428,"SPL44",2021-03-05 11:28:14
"D9",288,"SPL45",2021-03-05 11:28:14
"E9",166,"SPL46",2021-03-05 11:28:14
"F9",131,"SPL47",2021-03-05 11:28:14
"G9",303,"SPL48",2021-03-05 11:28:14
"B10",389,"SPL49",2021-03-05 11:28:14
"C10",483,"SPL50",2021-03-05 11:28:14
"D10",285,"SPL51",2021-03-05 11:28:14
"E10",160,"SPL52",2021-03-05 11:28:14
"F10",166,"SPL53",2021-03-05 11:28:14
"G10",322,"SPL54",2021-03-05 11:28:14
"B11",319,"SPL55",2021-03-05 11:28:14
"C11",372,"SPL56",2021-03-05 11:28:14
"D11",279,"SPL57",2021-03-05 11:28:14
"E11",262,"SPL58",2021-03-05 11:28:14
"F11",1.67,"SPL59",2021-03-05 11:28:14
"G11",2.11,"SPL60",2021-03-05 11:28:14
