"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",10.2,"SPL1",2021-02-24 14:28:54
"C2",11.3,"SPL2",2021-02-24 14:28:54
"D2",9.78,"SPL3",2021-02-24 14:28:54
"E2",10.9,"SPL4",2021-02-24 14:28:54
"F2",10.3,"SPL5",2021-02-24 14:28:54
"G2",13.1,"SPL6",2021-02-24 14:28:54
"B3",10,"SPL7",2021-02-24 14:28:54
"C3",10.4,"SPL8",2021-02-24 14:28:54
"D3",8,"SPL9",2021-02-24 14:28:54
"E3",12.6,"SPL10",2021-02-24 14:28:54
"F3",11.7,"SPL11",2021-02-24 14:28:54
"G3",12,"SPL12",2021-02-24 14:28:54
"B4",9,"SPL13",2021-02-24 14:28:54
"C4",10,"SPL14",2021-02-24 14:28:54
"D4",9.56,"SPL15",2021-02-24 14:28:54
"E4",11,"SPL16",2021-02-24 14:28:54
"F4",10.9,"SPL17",2021-02-24 14:28:54
"G4",13.3,"SPL18",2021-02-24 14:28:54
"B5",13.3,"SPL19",2021-02-24 14:28:54
"C5",7.78,"SPL20",2021-02-24 14:28:54
"D5",10.2,"SPL21",2021-02-24 14:28:54
"E5",11.9,"SPL22",2021-02-24 14:28:54
"F5",11.2,"SPL23",2021-02-24 14:28:54
"G5",13.1,"SPL24",2021-02-24 14:28:54
"B6",14,"SPL25",2021-02-24 14:28:54
"C6",6.56,"SPL26",2021-02-24 14:28:54
"D6",9,"SPL27",2021-02-24 14:28:54
"E6",13,"SPL28",2021-02-24 14:28:54
"F6",11.8,"SPL29",2021-02-24 14:28:54
"G6",13.4,"SPL30",2021-02-24 14:28:54
"B7",12,"SPL31",2021-02-24 14:28:54
"C7",8.33,"SPL32",2021-02-24 14:28:54
"D7",10.2,"SPL33",2021-02-24 14:28:54
"E7",12.3,"SPL34",2021-02-24 14:28:54
"F7",12,"SPL35",2021-02-24 14:28:54
"G7",11,"SPL36",2021-02-24 14:28:54
"B8",10.4,"SPL37",2021-02-24 14:28:54
"C8",12.7,"SPL38",2021-02-24 14:28:54
"D8",9.56,"SPL39",2021-02-24 14:28:54
"E8",9.78,"SPL40",2021-02-24 14:28:54
"F8",8.11,"SPL41",2021-02-24 14:28:54
"G8",10.3,"SPL42",2021-02-24 14:28:54
"B9",8.78,"SPL43",2021-02-24 14:28:54
"C9",10,"SPL44",2021-02-24 14:28:54
"D9",11.6,"SPL45",2021-02-24 14:28:54
"E9",7.22,"SPL46",2021-02-24 14:28:54
"F9",9.11,"SPL47",2021-02-24 14:28:54
"G9",10.4,"SPL48",2021-02-24 14:28:54
"B10",11,"SPL49",2021-02-24 14:28:54
"C10",11.6,"SPL50",2021-02-24 14:28:54
"D10",12,"SPL51",2021-02-24 14:28:54
"E10",7.67,"SPL52",2021-02-24 14:28:54
"F10",8.78,"SPL53",2021-02-24 14:28:54
"G10",11,"SPL54",2021-02-24 14:28:54
"B11",8.56,"SPL55",2021-02-24 14:28:54
"C11",8.22,"SPL56",2021-02-24 14:28:54
"D11",9.56,"SPL57",2021-02-24 14:28:54
"E11",8.78,"SPL58",2021-02-24 14:28:54
"F11",1.56,"SPL59",2021-02-24 14:28:54
"G11",1.67,"SPL60",2021-02-24 14:28:54
