"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",50,"SPL1",2019-11-12 10:02:31
"C2",57,"SPL2",2019-11-12 10:02:31
"D2",56,"SPL3",2019-11-12 10:02:31
"E2",104,"SPL4",2019-11-12 10:02:31
"F2",101,"SPL5",2019-11-12 10:02:31
"G2",102,"SPL6",2019-11-12 10:02:31
"B3",112,"SPL7",2019-11-12 10:02:31
"C3",133,"SPL8",2019-11-12 10:02:31
"D3",103,"SPL9",2019-11-12 10:02:31
"E3",100,"SPL10",2019-11-12 10:02:31
"F3",109,"SPL11",2019-11-12 10:02:31
"G3",115,"SPL12",2019-11-12 10:02:31
"B4",93,"SPL13",2019-11-12 10:02:31
"C4",132,"SPL14",2019-11-12 10:02:31
"D4",102,"SPL15",2019-11-12 10:02:31
"E4",145,"SPL16",2019-11-12 10:02:31
"F4",143,"SPL17",2019-11-12 10:02:31
"G4",145,"SPL18",2019-11-12 10:02:31
"B5",66,"SPL19",2019-11-12 10:02:31
"C5",129,"SPL20",2019-11-12 10:02:31
"D5",124,"SPL21",2019-11-12 10:02:31
"E5",148,"SPL22",2019-11-12 10:02:31
"F5",150,"SPL23",2019-11-12 10:02:31
"G5",162,"SPL24",2019-11-12 10:02:31
"B6",63,"SPL25",2019-11-12 10:02:31
"C6",64,"SPL26",2019-11-12 10:02:31
"D6",66,"SPL27",2019-11-12 10:02:31
"E6",675,"SPL28",2019-11-12 10:02:31
"F6",507,"SPL29",2019-11-12 10:02:31
"G6",634,"SPL30",2019-11-12 10:02:31
"B7",101,"SPL31",2019-11-12 10:02:31
"C7",96,"SPL32",2019-11-12 10:02:31
"D7",106,"SPL33",2019-11-12 10:02:31
"E7",106,"SPL34",2019-11-12 10:02:31
"F7",111,"SPL35",2019-11-12 10:02:31
"G7",103,"SPL36",2019-11-12 10:02:31
"B8",107,"SPL37",2019-11-12 10:02:31
"C8",99,"SPL38",2019-11-12 10:02:31
"D8",112,"SPL39",2019-11-12 10:02:31
"E8",112,"SPL40",2019-11-12 10:02:31
"F8",102,"SPL41",2019-11-12 10:02:31
"G8",127,"SPL42",2019-11-12 10:02:31
"B9",111,"SPL43",2019-11-12 10:02:31
"C9",101,"SPL44",2019-11-12 10:02:31
"D9",104,"SPL45",2019-11-12 10:02:31
"E9",104,"SPL46",2019-11-12 10:02:31
"F9",111,"SPL47",2019-11-12 10:02:31
"G9",97,"SPL48",2019-11-12 10:02:31
"B10",113,"SPL49",2019-11-12 10:02:31
"C10",103,"SPL50",2019-11-12 10:02:31
"D10",107,"SPL51",2019-11-12 10:02:31
"E10",91,"SPL52",2019-11-12 10:02:31
"F10",113,"SPL53",2019-11-12 10:02:31
"G10",106,"SPL54",2019-11-12 10:02:31
"B11",100,"SPL55",2019-11-12 10:02:31
"C11",99,"SPL56",2019-11-12 10:02:31
"D11",112,"SPL57",2019-11-12 10:02:31
"E11",89,"SPL58",2019-11-12 10:02:31
"F11",0,"SPL59",2019-11-12 10:02:31
"G11",1,"SPL60",2019-11-12 10:02:31
