"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",139,"SPL1",2019-11-15 11:12:07
"C2",133,"SPL2",2019-11-15 11:12:07
"D2",127,"SPL3",2019-11-15 11:12:07
"E2",357,"SPL4",2019-11-15 11:12:07
"F2",386,"SPL5",2019-11-15 11:12:07
"G2",366,"SPL6",2019-11-15 11:12:07
"B3",164,"SPL7",2019-11-15 11:12:07
"C3",400,"SPL8",2019-11-15 11:12:07
"D3",162,"SPL9",2019-11-15 11:12:07
"E3",404,"SPL10",2019-11-15 11:12:07
"F3",438,"SPL11",2019-11-15 11:12:07
"G3",427,"SPL12",2019-11-15 11:12:07
"B4",352,"SPL13",2019-11-15 11:12:07
"C4",410,"SPL14",2019-11-15 11:12:07
"D4",364,"SPL15",2019-11-15 11:12:07
"E4",256,"SPL16",2019-11-15 11:12:07
"F4",255,"SPL17",2019-11-15 11:12:07
"G4",246,"SPL18",2019-11-15 11:12:07
"B5",404,"SPL19",2019-11-15 11:12:07
"C5",452,"SPL20",2019-11-15 11:12:07
"D5",465,"SPL21",2019-11-15 11:12:07
"E5",446,"SPL22",2019-11-15 11:12:07
"F5",450,"SPL23",2019-11-15 11:12:07
"G5",496,"SPL24",2019-11-15 11:12:07
"B6",453,"SPL25",2019-11-15 11:12:07
"C6",363,"SPL26",2019-11-15 11:12:07
"D6",365,"SPL27",2019-11-15 11:12:07
"E6",1036,"SPL28",2019-11-15 11:12:07
"F6",1245,"SPL29",2019-11-15 11:12:07
"G6",1223,"SPL30",2019-11-15 11:12:07
"B7",223,"SPL31",2019-11-15 11:12:07
"C7",217,"SPL32",2019-11-15 11:12:07
"D7",217,"SPL33",2019-11-15 11:12:07
"E7",206,"SPL34",2019-11-15 11:12:07
"F7",208,"SPL35",2019-11-15 11:12:07
"G7",211,"SPL36",2019-11-15 11:12:07
"B8",212,"SPL37",2019-11-15 11:12:07
"C8",192,"SPL38",2019-11-15 11:12:07
"D8",182,"SPL39",2019-11-15 11:12:07
"E8",205,"SPL40",2019-11-15 11:12:07
"F8",205,"SPL41",2019-11-15 11:12:07
"G8",202,"SPL42",2019-11-15 11:12:07
"B9",195,"SPL43",2019-11-15 11:12:07
"C9",197,"SPL44",2019-11-15 11:12:07
"D9",169,"SPL45",2019-11-15 11:12:07
"E9",201,"SPL46",2019-11-15 11:12:07
"F9",197,"SPL47",2019-11-15 11:12:07
"G9",194,"SPL48",2019-11-15 11:12:07
"B10",198,"SPL49",2019-11-15 11:12:07
"C10",194,"SPL50",2019-11-15 11:12:07
"D10",184,"SPL51",2019-11-15 11:12:07
"E10",213,"SPL52",2019-11-15 11:12:07
"F10",208,"SPL53",2019-11-15 11:12:07
"G10",214,"SPL54",2019-11-15 11:12:07
"B11",203,"SPL55",2019-11-15 11:12:07
"C11",193,"SPL56",2019-11-15 11:12:07
"D11",207,"SPL57",2019-11-15 11:12:07
"E11",214,"SPL58",2019-11-15 11:12:07
"F11",2,"SPL59",2019-11-15 11:12:07
"G11",4,"SPL60",2019-11-15 11:12:07
