"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",3,"SPL1",2019-11-18 13:01:15
"C2",3,"SPL2",2019-11-18 13:01:15
"D2",3,"SPL3",2019-11-18 13:01:15
"E2",392,"SPL4",2019-11-18 13:01:15
"F2",438,"SPL5",2019-11-18 13:01:15
"G2",431,"SPL6",2019-11-18 13:01:15
"B3",197,"SPL7",2019-11-18 13:01:15
"C3",412,"SPL8",2019-11-18 13:01:15
"D3",219,"SPL9",2019-11-18 13:01:15
"E3",548,"SPL10",2019-11-18 13:01:15
"F3",593,"SPL11",2019-11-18 13:01:15
"G3",562,"SPL12",2019-11-18 13:01:15
"B4",344,"SPL13",2019-11-18 13:01:15
"C4",406,"SPL14",2019-11-18 13:01:15
"D4",403,"SPL15",2019-11-18 13:01:15
"E4",290,"SPL16",2019-11-18 13:01:15
"F4",310,"SPL17",2019-11-18 13:01:15
"G4",321,"SPL18",2019-11-18 13:01:15
"B5",366,"SPL19",2019-11-18 13:01:15
"C5",453,"SPL20",2019-11-18 13:01:15
"D5",503,"SPL21",2019-11-18 13:01:15
"E5",549,"SPL22",2019-11-18 13:01:15
"F5",605,"SPL23",2019-11-18 13:01:15
"G5",648,"SPL24",2019-11-18 13:01:15
"B6",560,"SPL25",2019-11-18 13:01:15
"C6",579,"SPL26",2019-11-18 13:01:15
"D6",650,"SPL27",2019-11-18 13:01:15
"E6",740,"SPL28",2019-11-18 13:01:15
"F6",1110,"SPL29",2019-11-18 13:01:15
"G6",724,"SPL30",2019-11-18 13:01:15
"B7",194,"SPL31",2019-11-18 13:01:15
"C7",181,"SPL32",2019-11-18 13:01:15
"D7",221,"SPL33",2019-11-18 13:01:15
"E7",234,"SPL34",2019-11-18 13:01:15
"F7",248,"SPL35",2019-11-18 13:01:15
"G7",258,"SPL36",2019-11-18 13:01:15
"B8",189,"SPL37",2019-11-18 13:01:15
"C8",178,"SPL38",2019-11-18 13:01:15
"D8",172,"SPL39",2019-11-18 13:01:15
"E8",228,"SPL40",2019-11-18 13:01:15
"F8",229,"SPL41",2019-11-18 13:01:15
"G8",215,"SPL42",2019-11-18 13:01:15
"B9",166,"SPL43",2019-11-18 13:01:15
"C9",179,"SPL44",2019-11-18 13:01:15
"D9",184,"SPL45",2019-11-18 13:01:15
"E9",206,"SPL46",2019-11-18 13:01:15
"F9",225,"SPL47",2019-11-18 13:01:15
"G9",227,"SPL48",2019-11-18 13:01:15
"B10",182,"SPL49",2019-11-18 13:01:15
"C10",181,"SPL50",2019-11-18 13:01:15
"D10",176,"SPL51",2019-11-18 13:01:15
"E10",218,"SPL52",2019-11-18 13:01:15
"F10",221,"SPL53",2019-11-18 13:01:15
"G10",246,"SPL54",2019-11-18 13:01:15
"B11",191,"SPL55",2019-11-18 13:01:15
"C11",192,"SPL56",2019-11-18 13:01:15
"D11",213,"SPL57",2019-11-18 13:01:15
"E11",221,"SPL58",2019-11-18 13:01:15
"F11",2,"SPL59",2019-11-18 13:01:15
"G11",1,"SPL60",2019-11-18 13:01:15
