"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",105,"SPL1",2021-02-15 11:13:12
"C2",149,"SPL2",2021-02-15 11:13:12
"D2",202,"SPL3",2021-02-15 11:13:12
"E2",21.4,"SPL4",2021-02-15 11:13:12
"F2",223,"SPL5",2021-02-15 11:13:12
"G2",251,"SPL6",2021-02-15 11:13:12
"B3",91.6,"SPL7",2021-02-15 11:13:12
"C3",88.9,"SPL8",2021-02-15 11:13:12
"D3",208,"SPL9",2021-02-15 11:13:12
"E3",60.8,"SPL10",2021-02-15 11:13:12
"F3",232,"SPL11",2021-02-15 11:13:12
"G3",239,"SPL12",2021-02-15 11:13:12
"B4",127,"SPL13",2021-02-15 11:13:12
"C4",95,"SPL14",2021-02-15 11:13:12
"D4",199,"SPL15",2021-02-15 11:13:12
"E4",26,"SPL16",2021-02-15 11:13:12
"F4",241,"SPL17",2021-02-15 11:13:12
"G4",239,"SPL18",2021-02-15 11:13:12
"B5",201,"SPL19",2021-02-15 11:13:12
"C5",84.8,"SPL20",2021-02-15 11:13:12
"D5",270,"SPL21",2021-02-15 11:13:12
"E5",217,"SPL22",2021-02-15 11:13:12
"F5",206,"SPL23",2021-02-15 11:13:12
"G5",27.8,"SPL24",2021-02-15 11:13:12
"B6",248,"SPL25",2021-02-15 11:13:12
"C6",83.3,"SPL26",2021-02-15 11:13:12
"D6",275,"SPL27",2021-02-15 11:13:12
"E6",233,"SPL28",2021-02-15 11:13:12
"F6",332,"SPL29",2021-02-15 11:13:12
"G6",21.4,"SPL30",2021-02-15 11:13:12
"B7",224,"SPL31",2021-02-15 11:13:12
"C7",124,"SPL32",2021-02-15 11:13:12
"D7",271,"SPL33",2021-02-15 11:13:12
"E7",237,"SPL34",2021-02-15 11:13:12
"F7",208,"SPL35",2021-02-15 11:13:12
"G7",24.3,"SPL36",2021-02-15 11:13:12
"B8",362,"SPL37",2021-02-15 11:13:12
"C8",298,"SPL38",2021-02-15 11:13:12
"D8",308,"SPL39",2021-02-15 11:13:12
"E8",256,"SPL40",2021-02-15 11:13:12
"F8",222,"SPL41",2021-02-15 11:13:12
"G8",198,"SPL42",2021-02-15 11:13:12
"B9",365,"SPL43",2021-02-15 11:13:12
"C9",429,"SPL44",2021-02-15 11:13:12
"D9",272,"SPL45",2021-02-15 11:13:12
"E9",262,"SPL46",2021-02-15 11:13:12
"F9",170,"SPL47",2021-02-15 11:13:12
"G9",204,"SPL48",2021-02-15 11:13:12
"B10",352,"SPL49",2021-02-15 11:13:12
"C10",293,"SPL50",2021-02-15 11:13:12
"D10",242,"SPL51",2021-02-15 11:13:12
"E10",259,"SPL52",2021-02-15 11:13:12
"F10",189,"SPL53",2021-02-15 11:13:12
"G10",209,"SPL54",2021-02-15 11:13:12
"B11",217,"SPL55",2021-02-15 11:13:12
"C11",217,"SPL56",2021-02-15 11:13:12
"D11",189,"SPL57",2021-02-15 11:13:12
"E11",173,"SPL58",2021-02-15 11:13:12
"F11",1.44,"SPL59",2021-02-15 11:13:12
"G11",1.67,"SPL60",2021-02-15 11:13:12
