"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",240,"SPL1",2021-02-16 13:06:42
"C2",286,"SPL2",2021-02-16 13:06:42
"D2",392,"SPL3",2021-02-16 13:06:42
"E2",41,"SPL4",2021-02-16 13:06:42
"F2",385,"SPL5",2021-02-16 13:06:42
"G2",451,"SPL6",2021-02-16 13:06:42
"B3",255,"SPL7",2021-02-16 13:06:42
"C3",264,"SPL8",2021-02-16 13:06:42
"D3",314,"SPL9",2021-02-16 13:06:42
"E3",172,"SPL10",2021-02-16 13:06:42
"F3",353,"SPL11",2021-02-16 13:06:42
"G3",445,"SPL12",2021-02-16 13:06:42
"B4",411,"SPL13",2021-02-16 13:06:42
"C4",282,"SPL14",2021-02-16 13:06:42
"D4",366,"SPL15",2021-02-16 13:06:42
"E4",75.3,"SPL16",2021-02-16 13:06:42
"F4",370,"SPL17",2021-02-16 13:06:42
"G4",423,"SPL18",2021-02-16 13:06:42
"B5",294,"SPL19",2021-02-16 13:06:42
"C5",244,"SPL20",2021-02-16 13:06:42
"D5",426,"SPL21",2021-02-16 13:06:42
"E5",367,"SPL22",2021-02-16 13:06:42
"F5",383,"SPL23",2021-02-16 13:06:42
"G5",63.8,"SPL24",2021-02-16 13:06:42
"B6",455,"SPL25",2021-02-16 13:06:42
"C6",204,"SPL26",2021-02-16 13:06:42
"D6",416,"SPL27",2021-02-16 13:06:42
"E6",377,"SPL28",2021-02-16 13:06:42
"F6",576,"SPL29",2021-02-16 13:06:42
"G6",49.9,"SPL30",2021-02-16 13:06:42
"B7",322,"SPL31",2021-02-16 13:06:42
"C7",349,"SPL32",2021-02-16 13:06:42
"D7",417,"SPL33",2021-02-16 13:06:42
"E7",378,"SPL34",2021-02-16 13:06:42
"F7",386,"SPL35",2021-02-16 13:06:42
"G7",56.9,"SPL36",2021-02-16 13:06:42
"B8",471,"SPL37",2021-02-16 13:06:42
"C8",434,"SPL38",2021-02-16 13:06:42
"D8",381,"SPL39",2021-02-16 13:06:42
"E8",398,"SPL40",2021-02-16 13:06:42
"F8",346,"SPL41",2021-02-16 13:06:42
"G8",355,"SPL42",2021-02-16 13:06:42
"B9",493,"SPL43",2021-02-16 13:06:42
"C9",590,"SPL44",2021-02-16 13:06:42
"D9",368,"SPL45",2021-02-16 13:06:42
"E9",384,"SPL46",2021-02-16 13:06:42
"F9",401,"SPL47",2021-02-16 13:06:42
"G9",280,"SPL48",2021-02-16 13:06:42
"B10",453,"SPL49",2021-02-16 13:06:42
"C10",420,"SPL50",2021-02-16 13:06:42
"D10",362,"SPL51",2021-02-16 13:06:42
"E10",350,"SPL52",2021-02-16 13:06:42
"F10",326,"SPL53",2021-02-16 13:06:42
"G10",367,"SPL54",2021-02-16 13:06:42
"B11",284,"SPL55",2021-02-16 13:06:42
"C11",291,"SPL56",2021-02-16 13:06:42
"D11",269,"SPL57",2021-02-16 13:06:42
"E11",268,"SPL58",2021-02-16 13:06:42
"F11",1.44,"SPL59",2021-02-16 13:06:42
"G11",1.78,"SPL60",2021-02-16 13:06:42
