"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",2.33,"SPL1",2021-02-20 20:30:34
"C2",2,"SPL2",2021-02-20 20:30:34
"D2",548,"SPL3",2021-02-20 20:30:34
"E2",577,"SPL4",2021-02-20 20:30:34
"F2",595,"SPL5",2021-02-20 20:30:34
"G2",646,"SPL6",2021-02-20 20:30:34
"B3",920,"SPL7",2021-02-20 20:30:34
"C3",714,"SPL8",2021-02-20 20:30:34
"D3",605,"SPL9",2021-02-20 20:30:34
"E3",1016,"SPL10",2021-02-20 20:30:34
"F3",802,"SPL11",2021-02-20 20:30:34
"G3",895,"SPL12",2021-02-20 20:30:34
"B4",786,"SPL13",2021-02-20 20:30:34
"C4",771,"SPL14",2021-02-20 20:30:34
"D4",681,"SPL15",2021-02-20 20:30:34
"E4",999,"SPL16",2021-02-20 20:30:34
"F4",825,"SPL17",2021-02-20 20:30:34
"G4",751,"SPL18",2021-02-20 20:30:34
"B5",909,"SPL19",2021-02-20 20:30:34
"C5",803,"SPL20",2021-02-20 20:30:34
"D5",733,"SPL21",2021-02-20 20:30:34
"E5",1042,"SPL22",2021-02-20 20:30:34
"F5",801,"SPL23",2021-02-20 20:30:34
"G5",920,"SPL24",2021-02-20 20:30:34
"B6",654,"SPL25",2021-02-20 20:30:34
"C6",825,"SPL26",2021-02-20 20:30:34
"D6",861,"SPL27",2021-02-20 20:30:34
"E6",988,"SPL28",2021-02-20 20:30:34
"F6",747,"SPL29",2021-02-20 20:30:34
"G6",832,"SPL30",2021-02-20 20:30:34
"B7",697,"SPL31",2021-02-20 20:30:34
"C7",792,"SPL32",2021-02-20 20:30:34
"D7",880,"SPL33",2021-02-20 20:30:34
"E7",1055,"SPL34",2021-02-20 20:30:34
"F7",788,"SPL35",2021-02-20 20:30:34
"G7",787,"SPL36",2021-02-20 20:30:34
"B8",568,"SPL37",2021-02-20 20:30:34
"C8",830,"SPL38",2021-02-20 20:30:34
"D8",800,"SPL39",2021-02-20 20:30:34
"E8",965,"SPL40",2021-02-20 20:30:34
"F8",775,"SPL41",2021-02-20 20:30:34
"G8",834,"SPL42",2021-02-20 20:30:34
"B9",819,"SPL43",2021-02-20 20:30:34
"C9",675,"SPL44",2021-02-20 20:30:34
"D9",837,"SPL45",2021-02-20 20:30:34
"E9",864,"SPL46",2021-02-20 20:30:34
"F9",602,"SPL47",2021-02-20 20:30:34
"G9",811,"SPL48",2021-02-20 20:30:34
"B10",709,"SPL49",2021-02-20 20:30:34
"C10",517,"SPL50",2021-02-20 20:30:34
"D10",808,"SPL51",2021-02-20 20:30:34
"E10",933,"SPL52",2021-02-20 20:30:34
"F10",603,"SPL53",2021-02-20 20:30:34
"G10",600,"SPL54",2021-02-20 20:30:34
"B11",772,"SPL55",2021-02-20 20:30:34
"C11",599,"SPL56",2021-02-20 20:30:34
"D11",854,"SPL57",2021-02-20 20:30:34
"E11",924,"SPL58",2021-02-20 20:30:34
"F11",669,"SPL59",2021-02-20 20:30:34
"G11",763,"SPL60",2021-02-20 20:30:34
