"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",57.6,"SPL1",2021-02-12 11:23:31
"C2",33.3,"SPL2",2021-02-12 11:23:31
"D2",31.8,"SPL3",2021-02-12 11:23:31
"E2",55.9,"SPL4",2021-02-12 11:23:31
"F2",19.8,"SPL5",2021-02-12 11:23:31
"G2",36.1,"SPL6",2021-02-12 11:23:31
"B3",65.2,"SPL7",2021-02-12 11:23:31
"C3",41.1,"SPL8",2021-02-12 11:23:31
"D3",31.3,"SPL9",2021-02-12 11:23:31
"E3",58.4,"SPL10",2021-02-12 11:23:31
"F3",23.8,"SPL11",2021-02-12 11:23:31
"G3",28.4,"SPL12",2021-02-12 11:23:31
"B4",57.4,"SPL13",2021-02-12 11:23:31
"C4",47.4,"SPL14",2021-02-12 11:23:31
"D4",31.6,"SPL15",2021-02-12 11:23:31
"E4",62.4,"SPL16",2021-02-12 11:23:31
"F4",18.9,"SPL17",2021-02-12 11:23:31
"G4",34,"SPL18",2021-02-12 11:23:31
"B5",44.8,"SPL19",2021-02-12 11:23:31
"C5",36,"SPL20",2021-02-12 11:23:31
"D5",32.9,"SPL21",2021-02-12 11:23:31
"E5",30.6,"SPL22",2021-02-12 11:23:31
"F5",28.6,"SPL23",2021-02-12 11:23:31
"G5",32.8,"SPL24",2021-02-12 11:23:31
"B6",46.3,"SPL25",2021-02-12 11:23:31
"C6",36.2,"SPL26",2021-02-12 11:23:31
"D6",32.9,"SPL27",2021-02-12 11:23:31
"E6",35.6,"SPL28",2021-02-12 11:23:31
"F6",28.8,"SPL29",2021-02-12 11:23:31
"G6",29.2,"SPL30",2021-02-12 11:23:31
"B7",48.4,"SPL31",2021-02-12 11:23:31
"C7",35.3,"SPL32",2021-02-12 11:23:31
"D7",31.1,"SPL33",2021-02-12 11:23:31
"E7",32.3,"SPL34",2021-02-12 11:23:31
"F7",29.2,"SPL35",2021-02-12 11:23:31
"G7",25.1,"SPL36",2021-02-12 11:23:31
"B8",52.2,"SPL37",2021-02-12 11:23:31
"C8",33.9,"SPL38",2021-02-12 11:23:31
"D8",29.4,"SPL39",2021-02-12 11:23:31
"E8",30.6,"SPL40",2021-02-12 11:23:31
"F8",30.4,"SPL41",2021-02-12 11:23:31
"G8",30.2,"SPL42",2021-02-12 11:23:31
"B9",54.6,"SPL43",2021-02-12 11:23:31
"C9",32.1,"SPL44",2021-02-12 11:23:31
"D9",32.4,"SPL45",2021-02-12 11:23:31
"E9",30.1,"SPL46",2021-02-12 11:23:31
"F9",26.2,"SPL47",2021-02-12 11:23:31
"G9",30,"SPL48",2021-02-12 11:23:31
"B10",31.3,"SPL49",2021-02-12 11:23:31
"C10",27.7,"SPL50",2021-02-12 11:23:31
"D10",28.2,"SPL51",2021-02-12 11:23:31
"E10",26,"SPL52",2021-02-12 11:23:31
"F10",29,"SPL53",2021-02-12 11:23:31
"G10",28.6,"SPL54",2021-02-12 11:23:31
"B11",28.7,"SPL55",2021-02-12 11:23:31
"C11",26.1,"SPL56",2021-02-12 11:23:31
"D11",28.9,"SPL57",2021-02-12 11:23:31
"E11",28.8,"SPL58",2021-02-12 11:23:31
"F11",1.89,"SPL59",2021-02-12 11:23:31
"G11",2.56,"SPL60",2021-02-12 11:23:31
