"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",216,"SPL1",2021-02-14 09:06:19
"C2",162,"SPL2",2021-02-14 09:06:19
"D2",54.3,"SPL3",2021-02-14 09:06:19
"E2",243,"SPL4",2021-02-14 09:06:19
"F2",117,"SPL5",2021-02-14 09:06:19
"G2",59.6,"SPL6",2021-02-14 09:06:19
"B3",227,"SPL7",2021-02-14 09:06:19
"C3",180,"SPL8",2021-02-14 09:06:19
"D3",47.7,"SPL9",2021-02-14 09:06:19
"E3",252,"SPL10",2021-02-14 09:06:19
"F3",130,"SPL11",2021-02-14 09:06:19
"G3",35.9,"SPL12",2021-02-14 09:06:19
"B4",223,"SPL13",2021-02-14 09:06:19
"C4",184,"SPL14",2021-02-14 09:06:19
"D4",66.6,"SPL15",2021-02-14 09:06:19
"E4",248,"SPL16",2021-02-14 09:06:19
"F4",114,"SPL17",2021-02-14 09:06:19
"G4",48.4,"SPL18",2021-02-14 09:06:19
"B5",210,"SPL19",2021-02-14 09:06:19
"C5",52.6,"SPL20",2021-02-14 09:06:19
"D5",74.1,"SPL21",2021-02-14 09:06:19
"E5",60.6,"SPL22",2021-02-14 09:06:19
"F5",112,"SPL23",2021-02-14 09:06:19
"G5",116,"SPL24",2021-02-14 09:06:19
"B6",224,"SPL25",2021-02-14 09:06:19
"C6",67.9,"SPL26",2021-02-14 09:06:19
"D6",92.2,"SPL27",2021-02-14 09:06:19
"E6",69.7,"SPL28",2021-02-14 09:06:19
"F6",160,"SPL29",2021-02-14 09:06:19
"G6",142,"SPL30",2021-02-14 09:06:19
"B7",230,"SPL31",2021-02-14 09:06:19
"C7",69.1,"SPL32",2021-02-14 09:06:19
"D7",73.4,"SPL33",2021-02-14 09:06:19
"E7",71.9,"SPL34",2021-02-14 09:06:19
"F7",132,"SPL35",2021-02-14 09:06:19
"G7",122,"SPL36",2021-02-14 09:06:19
"B8",242,"SPL37",2021-02-14 09:06:19
"C8",74.4,"SPL38",2021-02-14 09:06:19
"D8",73.4,"SPL39",2021-02-14 09:06:19
"E8",66.9,"SPL40",2021-02-14 09:06:19
"F8",173,"SPL41",2021-02-14 09:06:19
"G8",176,"SPL42",2021-02-14 09:06:19
"B9",252,"SPL43",2021-02-14 09:06:19
"C9",65.4,"SPL44",2021-02-14 09:06:19
"D9",97.6,"SPL45",2021-02-14 09:06:19
"E9",87.9,"SPL46",2021-02-14 09:06:19
"F9",127,"SPL47",2021-02-14 09:06:19
"G9",135,"SPL48",2021-02-14 09:06:19
"B10",190,"SPL49",2021-02-14 09:06:19
"C10",195,"SPL50",2021-02-14 09:06:19
"D10",126,"SPL51",2021-02-14 09:06:19
"E10",131,"SPL52",2021-02-14 09:06:19
"F10",159,"SPL53",2021-02-14 09:06:19
"G10",163,"SPL54",2021-02-14 09:06:19
"B11",125,"SPL55",2021-02-14 09:06:19
"C11",123,"SPL56",2021-02-14 09:06:19
"D11",124,"SPL57",2021-02-14 09:06:19
"E11",130,"SPL58",2021-02-14 09:06:19
"F11",1.67,"SPL59",2021-02-14 09:06:19
"G11",1.67,"SPL60",2021-02-14 09:06:19
