"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",508,"SPL1",2021-02-19 11:01:14
"C2",387,"SPL2",2021-02-19 11:01:14
"D2",382,"SPL3",2021-02-19 11:01:14
"E2",392,"SPL4",2021-02-19 11:01:14
"F2",411,"SPL5",2021-02-19 11:01:14
"G2",439,"SPL6",2021-02-19 11:01:14
"B3",527,"SPL7",2021-02-19 11:01:14
"C3",403,"SPL8",2021-02-19 11:01:14
"D3",346,"SPL9",2021-02-19 11:01:14
"E3",401,"SPL10",2021-02-19 11:01:14
"F3",377,"SPL11",2021-02-19 11:01:14
"G3",344,"SPL12",2021-02-19 11:01:14
"B4",528,"SPL13",2021-02-19 11:01:14
"C4",392,"SPL14",2021-02-19 11:01:14
"D4",391,"SPL15",2021-02-19 11:01:14
"E4",394,"SPL16",2021-02-19 11:01:14
"F4",364,"SPL17",2021-02-19 11:01:14
"G4",312,"SPL18",2021-02-19 11:01:14
"B5",532,"SPL19",2021-02-19 11:01:14
"C5",373,"SPL20",2021-02-19 11:01:14
"D5",367,"SPL21",2021-02-19 11:01:14
"E5",317,"SPL22",2021-02-19 11:01:14
"F5",364,"SPL23",2021-02-19 11:01:14
"G5",347,"SPL24",2021-02-19 11:01:14
"B6",544,"SPL25",2021-02-19 11:01:14
"C6",445,"SPL26",2021-02-19 11:01:14
"D6",389,"SPL27",2021-02-19 11:01:14
"E6",323,"SPL28",2021-02-19 11:01:14
"F6",387,"SPL29",2021-02-19 11:01:14
"G6",363,"SPL30",2021-02-19 11:01:14
"B7",577,"SPL31",2021-02-19 11:01:14
"C7",462,"SPL32",2021-02-19 11:01:14
"D7",372,"SPL33",2021-02-19 11:01:14
"E7",308,"SPL34",2021-02-19 11:01:14
"F7",403,"SPL35",2021-02-19 11:01:14
"G7",325,"SPL36",2021-02-19 11:01:14
"B8",548,"SPL37",2021-02-19 11:01:14
"C8",398,"SPL38",2021-02-19 11:01:14
"D8",360,"SPL39",2021-02-19 11:01:14
"E8",349,"SPL40",2021-02-19 11:01:14
"F8",385,"SPL41",2021-02-19 11:01:14
"G8",365,"SPL42",2021-02-19 11:01:14
"B9",577,"SPL43",2021-02-19 11:01:14
"C9",390,"SPL44",2021-02-19 11:01:14
"D9",402,"SPL45",2021-02-19 11:01:14
"E9",294,"SPL46",2021-02-19 11:01:14
"F9",365,"SPL47",2021-02-19 11:01:14
"G9",361,"SPL48",2021-02-19 11:01:14
"B10",485,"SPL49",2021-02-19 11:01:14
"C10",458,"SPL50",2021-02-19 11:01:14
"D10",360,"SPL51",2021-02-19 11:01:14
"E10",372,"SPL52",2021-02-19 11:01:14
"F10",367,"SPL53",2021-02-19 11:01:14
"G10",356,"SPL54",2021-02-19 11:01:14
"B11",393,"SPL55",2021-02-19 11:01:14
"C11",337,"SPL56",2021-02-19 11:01:14
"D11",328,"SPL57",2021-02-19 11:01:14
"E11",359,"SPL58",2021-02-19 11:01:14
"F11",1.44,"SPL59",2021-02-19 11:01:14
"G11",1.78,"SPL60",2021-02-19 11:01:14
