"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",555,"SPL1",2021-02-12 11:57:30
"C2",514,"SPL2",2021-02-12 11:57:30
"D2",566,"SPL3",2021-02-12 11:57:30
"E2",540,"SPL4",2021-02-12 11:57:30
"F2",567,"SPL5",2021-02-12 11:57:30
"G2",504,"SPL6",2021-02-12 11:57:30
"B3",550,"SPL7",2021-02-12 11:57:30
"C3",523,"SPL8",2021-02-12 11:57:30
"D3",619,"SPL9",2021-02-12 11:57:30
"E3",570,"SPL10",2021-02-12 11:57:30
"F3",598,"SPL11",2021-02-12 11:57:30
"G3",512,"SPL12",2021-02-12 11:57:30
"B4",574,"SPL13",2021-02-12 11:57:30
"C4",585,"SPL14",2021-02-12 11:57:30
"D4",648,"SPL15",2021-02-12 11:57:30
"E4",578,"SPL16",2021-02-12 11:57:30
"F4",545,"SPL17",2021-02-12 11:57:30
"G4",515,"SPL18",2021-02-12 11:57:30
"B5",558,"SPL19",2021-02-12 11:57:30
"C5",569,"SPL20",2021-02-12 11:57:30
"D5",596,"SPL21",2021-02-12 11:57:30
"E5",506,"SPL22",2021-02-12 11:57:30
"F5",592,"SPL23",2021-02-12 11:57:30
"G5",551,"SPL24",2021-02-12 11:57:30
"B6",538,"SPL25",2021-02-12 11:57:30
"C6",582,"SPL26",2021-02-12 11:57:30
"D6",590,"SPL27",2021-02-12 11:57:30
"E6",567,"SPL28",2021-02-12 11:57:30
"F6",624,"SPL29",2021-02-12 11:57:30
"G6",537,"SPL30",2021-02-12 11:57:30
"B7",552,"SPL31",2021-02-12 11:57:30
"C7",531,"SPL32",2021-02-12 11:57:30
"D7",575,"SPL33",2021-02-12 11:57:30
"E7",553,"SPL34",2021-02-12 11:57:30
"F7",684,"SPL35",2021-02-12 11:57:30
"G7",596,"SPL36",2021-02-12 11:57:30
"B8",456,"SPL37",2021-02-12 11:57:30
"C8",527,"SPL38",2021-02-12 11:57:30
"D8",563,"SPL39",2021-02-12 11:57:30
"E8",543,"SPL40",2021-02-12 11:57:30
"F8",560,"SPL41",2021-02-12 11:57:30
"G8",562,"SPL42",2021-02-12 11:57:30
"B9",535,"SPL43",2021-02-12 11:57:30
"C9",557,"SPL44",2021-02-12 11:57:30
"D9",541,"SPL45",2021-02-12 11:57:30
"E9",538,"SPL46",2021-02-12 11:57:30
"F9",485,"SPL47",2021-02-12 11:57:30
"G9",515,"SPL48",2021-02-12 11:57:30
"B10",435,"SPL49",2021-02-12 11:57:30
"C10",571,"SPL50",2021-02-12 11:57:30
"D10",479,"SPL51",2021-02-12 11:57:30
"E10",506,"SPL52",2021-02-12 11:57:30
"F10",462,"SPL53",2021-02-12 11:57:30
"G10",495,"SPL54",2021-02-12 11:57:30
"B11",517,"SPL55",2021-02-12 11:57:30
"C11",475,"SPL56",2021-02-12 11:57:30
"D11",490,"SPL57",2021-02-12 11:57:30
"E11",471,"SPL58",2021-02-12 11:57:30
"F11",3,"SPL59",2021-02-12 11:57:30
"G11",2.22,"SPL60",2021-02-12 11:57:30
