"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",517,"SPL1",2021-02-10 13:46:19
"C2",477,"SPL2",2021-02-10 13:46:19
"D2",512,"SPL3",2021-02-10 13:46:19
"E2",492,"SPL4",2021-02-10 13:46:19
"F2",527,"SPL5",2021-02-10 13:46:19
"G2",468,"SPL6",2021-02-10 13:46:19
"B3",486,"SPL7",2021-02-10 13:46:19
"C3",459,"SPL8",2021-02-10 13:46:19
"D3",556,"SPL9",2021-02-10 13:46:19
"E3",484,"SPL10",2021-02-10 13:46:19
"F3",538,"SPL11",2021-02-10 13:46:19
"G3",453,"SPL12",2021-02-10 13:46:19
"B4",534,"SPL13",2021-02-10 13:46:19
"C4",496,"SPL14",2021-02-10 13:46:19
"D4",582,"SPL15",2021-02-10 13:46:19
"E4",530,"SPL16",2021-02-10 13:46:19
"F4",461,"SPL17",2021-02-10 13:46:19
"G4",442,"SPL18",2021-02-10 13:46:19
"B5",523,"SPL19",2021-02-10 13:46:19
"C5",522,"SPL20",2021-02-10 13:46:19
"D5",503,"SPL21",2021-02-10 13:46:19
"E5",472,"SPL22",2021-02-10 13:46:19
"F5",534,"SPL23",2021-02-10 13:46:19
"G5",504,"SPL24",2021-02-10 13:46:19
"B6",533,"SPL25",2021-02-10 13:46:19
"C6",560,"SPL26",2021-02-10 13:46:19
"D6",505,"SPL27",2021-02-10 13:46:19
"E6",524,"SPL28",2021-02-10 13:46:19
"F6",552,"SPL29",2021-02-10 13:46:19
"G6",495,"SPL30",2021-02-10 13:46:19
"B7",516,"SPL31",2021-02-10 13:46:19
"C7",506,"SPL32",2021-02-10 13:46:19
"D7",516,"SPL33",2021-02-10 13:46:19
"E7",517,"SPL34",2021-02-10 13:46:19
"F7",581,"SPL35",2021-02-10 13:46:19
"G7",555,"SPL36",2021-02-10 13:46:19
"B8",399,"SPL37",2021-02-10 13:46:19
"C8",515,"SPL38",2021-02-10 13:46:19
"D8",531,"SPL39",2021-02-10 13:46:19
"E8",493,"SPL40",2021-02-10 13:46:19
"F8",520,"SPL41",2021-02-10 13:46:19
"G8",513,"SPL42",2021-02-10 13:46:19
"B9",503,"SPL43",2021-02-10 13:46:19
"C9",528,"SPL44",2021-02-10 13:46:19
"D9",534,"SPL45",2021-02-10 13:46:19
"E9",491,"SPL46",2021-02-10 13:46:19
"F9",488,"SPL47",2021-02-10 13:46:19
"G9",476,"SPL48",2021-02-10 13:46:19
"B10",381,"SPL49",2021-02-10 13:46:19
"C10",531,"SPL50",2021-02-10 13:46:19
"D10",501,"SPL51",2021-02-10 13:46:19
"E10",447,"SPL52",2021-02-10 13:46:19
"F10",417,"SPL53",2021-02-10 13:46:19
"G10",456,"SPL54",2021-02-10 13:46:19
"B11",431,"SPL55",2021-02-10 13:46:19
"C11",416,"SPL56",2021-02-10 13:46:19
"D11",429,"SPL57",2021-02-10 13:46:19
"E11",418,"SPL58",2021-02-10 13:46:19
"F11",2.33,"SPL59",2021-02-10 13:46:19
"G11",1.22,"SPL60",2021-02-10 13:46:19
