"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",481,"SPL1",2021-02-17 15:29:19
"C2",387,"SPL2",2021-02-17 15:29:19
"D2",456,"SPL3",2021-02-17 15:29:19
"E2",355,"SPL4",2021-02-17 15:29:19
"F2",355,"SPL5",2021-02-17 15:29:19
"G2",297,"SPL6",2021-02-17 15:29:19
"B3",494,"SPL7",2021-02-17 15:29:19
"C3",359,"SPL8",2021-02-17 15:29:19
"D3",498,"SPL9",2021-02-17 15:29:19
"E3",377,"SPL10",2021-02-17 15:29:19
"F3",356,"SPL11",2021-02-17 15:29:19
"G3",388,"SPL12",2021-02-17 15:29:19
"B4",490,"SPL13",2021-02-17 15:29:19
"C4",504,"SPL14",2021-02-17 15:29:19
"D4",737,"SPL15",2021-02-17 15:29:19
"E4",414,"SPL16",2021-02-17 15:29:19
"F4",366,"SPL17",2021-02-17 15:29:19
"G4",305,"SPL18",2021-02-17 15:29:19
"B5",476,"SPL19",2021-02-17 15:29:19
"C5",865,"SPL20",2021-02-17 15:29:19
"D5",480,"SPL21",2021-02-17 15:29:19
"E5",448,"SPL22",2021-02-17 15:29:19
"F5",408,"SPL23",2021-02-17 15:29:19
"G5",378,"SPL24",2021-02-17 15:29:19
"B6",448,"SPL25",2021-02-17 15:29:19
"C6",436,"SPL26",2021-02-17 15:29:19
"D6",397,"SPL27",2021-02-17 15:29:19
"E6",422,"SPL28",2021-02-17 15:29:19
"F6",418,"SPL29",2021-02-17 15:29:19
"G6",390,"SPL30",2021-02-17 15:29:19
"B7",404,"SPL31",2021-02-17 15:29:19
"C7",395,"SPL32",2021-02-17 15:29:19
"D7",561,"SPL33",2021-02-17 15:29:19
"E7",468,"SPL34",2021-02-17 15:29:19
"F7",355,"SPL35",2021-02-17 15:29:19
"G7",356,"SPL36",2021-02-17 15:29:19
"B8",402,"SPL37",2021-02-17 15:29:19
"C8",366,"SPL38",2021-02-17 15:29:19
"D8",393,"SPL39",2021-02-17 15:29:19
"E8",329,"SPL40",2021-02-17 15:29:19
"F8",356,"SPL41",2021-02-17 15:29:19
"G8",317,"SPL42",2021-02-17 15:29:19
"B9",587,"SPL43",2021-02-17 15:29:19
"C9",374,"SPL44",2021-02-17 15:29:19
"D9",355,"SPL45",2021-02-17 15:29:19
"E9",391,"SPL46",2021-02-17 15:29:19
"F9",376,"SPL47",2021-02-17 15:29:19
"G9",727,"SPL48",2021-02-17 15:29:19
"B10",412,"SPL49",2021-02-17 15:29:19
"C10",343,"SPL50",2021-02-17 15:29:19
"D10",319,"SPL51",2021-02-17 15:29:19
"E10",445,"SPL52",2021-02-17 15:29:19
"F10",402,"SPL53",2021-02-17 15:29:19
"G10",750,"SPL54",2021-02-17 15:29:19
"B11",473,"SPL55",2021-02-17 15:29:19
"C11",447,"SPL56",2021-02-17 15:29:19
"D11",416,"SPL57",2021-02-17 15:29:19
"E11",374,"SPL58",2021-02-17 15:29:19
"F11",1.89,"SPL59",2021-02-17 15:29:19
"G11",1.89,"SPL60",2021-02-17 15:29:19
