"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",520,"SPL1",2021-02-14 08:25:47
"C2",516,"SPL2",2021-02-14 08:25:47
"D2",584,"SPL3",2021-02-14 08:25:47
"E2",491,"SPL4",2021-02-14 08:25:47
"F2",523,"SPL5",2021-02-14 08:25:47
"G2",447,"SPL6",2021-02-14 08:25:47
"B3",566,"SPL7",2021-02-14 08:25:47
"C3",503,"SPL8",2021-02-14 08:25:47
"D3",623,"SPL9",2021-02-14 08:25:47
"E3",521,"SPL10",2021-02-14 08:25:47
"F3",498,"SPL11",2021-02-14 08:25:47
"G3",467,"SPL12",2021-02-14 08:25:47
"B4",598,"SPL13",2021-02-14 08:25:47
"C4",608,"SPL14",2021-02-14 08:25:47
"D4",633,"SPL15",2021-02-14 08:25:47
"E4",469,"SPL16",2021-02-14 08:25:47
"F4",488,"SPL17",2021-02-14 08:25:47
"G4",463,"SPL18",2021-02-14 08:25:47
"B5",611,"SPL19",2021-02-14 08:25:47
"C5",563,"SPL20",2021-02-14 08:25:47
"D5",554,"SPL21",2021-02-14 08:25:47
"E5",527,"SPL22",2021-02-14 08:25:47
"F5",534,"SPL23",2021-02-14 08:25:47
"G5",479,"SPL24",2021-02-14 08:25:47
"B6",580,"SPL25",2021-02-14 08:25:47
"C6",551,"SPL26",2021-02-14 08:25:47
"D6",518,"SPL27",2021-02-14 08:25:47
"E6",548,"SPL28",2021-02-14 08:25:47
"F6",567,"SPL29",2021-02-14 08:25:47
"G6",518,"SPL30",2021-02-14 08:25:47
"B7",541,"SPL31",2021-02-14 08:25:47
"C7",563,"SPL32",2021-02-14 08:25:47
"D7",544,"SPL33",2021-02-14 08:25:47
"E7",544,"SPL34",2021-02-14 08:25:47
"F7",620,"SPL35",2021-02-14 08:25:47
"G7",503,"SPL36",2021-02-14 08:25:47
"B8",471,"SPL37",2021-02-14 08:25:47
"C8",535,"SPL38",2021-02-14 08:25:47
"D8",536,"SPL39",2021-02-14 08:25:47
"E8",446,"SPL40",2021-02-14 08:25:47
"F8",501,"SPL41",2021-02-14 08:25:47
"G8",489,"SPL42",2021-02-14 08:25:47
"B9",527,"SPL43",2021-02-14 08:25:47
"C9",557,"SPL44",2021-02-14 08:25:47
"D9",528,"SPL45",2021-02-14 08:25:47
"E9",475,"SPL46",2021-02-14 08:25:47
"F9",475,"SPL47",2021-02-14 08:25:47
"G9",528,"SPL48",2021-02-14 08:25:47
"B10",441,"SPL49",2021-02-14 08:25:47
"C10",509,"SPL50",2021-02-14 08:25:47
"D10",477,"SPL51",2021-02-14 08:25:47
"E10",513,"SPL52",2021-02-14 08:25:47
"F10",466,"SPL53",2021-02-14 08:25:47
"G10",514,"SPL54",2021-02-14 08:25:47
"B11",538,"SPL55",2021-02-14 08:25:47
"C11",515,"SPL56",2021-02-14 08:25:47
"D11",529,"SPL57",2021-02-14 08:25:47
"E11",479,"SPL58",2021-02-14 08:25:47
"F11",1.56,"SPL59",2021-02-14 08:25:47
"G11",1.78,"SPL60",2021-02-14 08:25:47
