"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",183,"SPL1",2021-02-04 13:41:18
"C2",115,"SPL2",2021-02-04 13:41:18
"D2",157,"SPL3",2021-02-04 13:41:18
"E2",154,"SPL4",2021-02-04 13:41:18
"F2",152,"SPL5",2021-02-04 13:41:18
"G2",160,"SPL6",2021-02-04 13:41:18
"B3",165,"SPL7",2021-02-04 13:41:18
"C3",120,"SPL8",2021-02-04 13:41:18
"D3",171,"SPL9",2021-02-04 13:41:18
"E3",159,"SPL10",2021-02-04 13:41:18
"F3",142,"SPL11",2021-02-04 13:41:18
"G3",149,"SPL12",2021-02-04 13:41:18
"B4",166,"SPL13",2021-02-04 13:41:18
"C4",127,"SPL14",2021-02-04 13:41:18
"D4",175,"SPL15",2021-02-04 13:41:18
"E4",165,"SPL16",2021-02-04 13:41:18
"F4",130,"SPL17",2021-02-04 13:41:18
"G4",122,"SPL18",2021-02-04 13:41:18
"B5",151,"SPL19",2021-02-04 13:41:18
"C5",163,"SPL20",2021-02-04 13:41:18
"D5",143,"SPL21",2021-02-04 13:41:18
"E5",156,"SPL22",2021-02-04 13:41:18
"F5",170,"SPL23",2021-02-04 13:41:18
"G5",150,"SPL24",2021-02-04 13:41:18
"B6",173,"SPL25",2021-02-04 13:41:18
"C6",183,"SPL26",2021-02-04 13:41:18
"D6",151,"SPL27",2021-02-04 13:41:18
"E6",164,"SPL28",2021-02-04 13:41:18
"F6",179,"SPL29",2021-02-04 13:41:18
"G6",144,"SPL30",2021-02-04 13:41:18
"B7",170,"SPL31",2021-02-04 13:41:18
"C7",154,"SPL32",2021-02-04 13:41:18
"D7",145,"SPL33",2021-02-04 13:41:18
"E7",157,"SPL34",2021-02-04 13:41:18
"F7",178,"SPL35",2021-02-04 13:41:18
"G7",147,"SPL36",2021-02-04 13:41:18
"B8",112,"SPL37",2021-02-04 13:41:18
"C8",172,"SPL38",2021-02-04 13:41:18
"D8",160,"SPL39",2021-02-04 13:41:18
"E8",145,"SPL40",2021-02-04 13:41:18
"F8",149,"SPL41",2021-02-04 13:41:18
"G8",164,"SPL42",2021-02-04 13:41:18
"B9",146,"SPL43",2021-02-04 13:41:18
"C9",154,"SPL44",2021-02-04 13:41:18
"D9",156,"SPL45",2021-02-04 13:41:18
"E9",158,"SPL46",2021-02-04 13:41:18
"F9",139,"SPL47",2021-02-04 13:41:18
"G9",143,"SPL48",2021-02-04 13:41:18
"B10",106,"SPL49",2021-02-04 13:41:18
"C10",161,"SPL50",2021-02-04 13:41:18
"D10",114,"SPL51",2021-02-04 13:41:18
"E10",137,"SPL52",2021-02-04 13:41:18
"F10",141,"SPL53",2021-02-04 13:41:18
"G10",159,"SPL54",2021-02-04 13:41:18
"B11",165,"SPL55",2021-02-04 13:41:18
"C11",170,"SPL56",2021-02-04 13:41:18
"D11",160,"SPL57",2021-02-04 13:41:18
"E11",141,"SPL58",2021-02-04 13:41:18
"F11",2,"SPL59",2021-02-04 13:41:18
"G11",2,"SPL60",2021-02-04 13:41:18
