"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",382,"SPL1",2019-11-15 11:31:38
"C2",351,"SPL2",2019-11-15 11:31:38
"D2",336,"SPL3",2019-11-15 11:31:38
"E2",263,"SPL4",2019-11-15 11:31:38
"F2",249,"SPL5",2019-11-15 11:31:38
"G2",234,"SPL6",2019-11-15 11:31:38
"B3",286,"SPL7",2019-11-15 11:31:38
"C3",267,"SPL8",2019-11-15 11:31:38
"D3",280,"SPL9",2019-11-15 11:31:38
"E3",403,"SPL10",2019-11-15 11:31:38
"F3",390,"SPL11",2019-11-15 11:31:38
"G3",407,"SPL12",2019-11-15 11:31:38
"B4",528,"SPL13",2019-11-15 11:31:38
"C4",475,"SPL14",2019-11-15 11:31:38
"D4",507,"SPL15",2019-11-15 11:31:38
"E4",210,"SPL16",2019-11-15 11:31:38
"F4",317,"SPL17",2019-11-15 11:31:38
"G4",211,"SPL18",2019-11-15 11:31:38
"B5",251,"SPL19",2019-11-15 11:31:38
"C5",232,"SPL20",2019-11-15 11:31:38
"D5",229,"SPL21",2019-11-15 11:31:38
"E5",171,"SPL22",2019-11-15 11:31:38
"F5",188,"SPL23",2019-11-15 11:31:38
"G5",185,"SPL24",2019-11-15 11:31:38
"B6",314,"SPL25",2019-11-15 11:31:38
"C6",340,"SPL26",2019-11-15 11:31:38
"D6",297,"SPL27",2019-11-15 11:31:38
"E6",215,"SPL28",2019-11-15 11:31:38
"F6",236,"SPL29",2019-11-15 11:31:38
"G6",250,"SPL30",2019-11-15 11:31:38
"B7",259,"SPL31",2019-11-15 11:31:38
"C7",247,"SPL32",2019-11-15 11:31:38
"D7",236,"SPL33",2019-11-15 11:31:38
"E7",306,"SPL34",2019-11-15 11:31:38
"F7",303,"SPL35",2019-11-15 11:31:38
"G7",284,"SPL36",2019-11-15 11:31:38
"B8",263,"SPL37",2019-11-15 11:31:38
"C8",236,"SPL38",2019-11-15 11:31:38
"D8",199,"SPL39",2019-11-15 11:31:38
"E8",397,"SPL40",2019-11-15 11:31:38
"F8",399,"SPL41",2019-11-15 11:31:38
"G8",401,"SPL42",2019-11-15 11:31:38
"B9",205,"SPL43",2019-11-15 11:31:38
"C9",177,"SPL44",2019-11-15 11:31:38
"D9",180,"SPL45",2019-11-15 11:31:38
"E9",218,"SPL46",2019-11-15 11:31:38
"F9",178,"SPL47",2019-11-15 11:31:38
"G9",183,"SPL48",2019-11-15 11:31:38
"B10",525,"SPL49",2019-11-15 11:31:38
"C10",471,"SPL50",2019-11-15 11:31:38
"D10",494,"SPL51",2019-11-15 11:31:38
"E10",399,"SPL52",2019-11-15 11:31:38
"F10",437,"SPL53",2019-11-15 11:31:38
"G10",441,"SPL54",2019-11-15 11:31:38
"B11",256,"SPL55",2019-11-15 11:31:38
"C11",243,"SPL56",2019-11-15 11:31:38
"D11",251,"SPL57",2019-11-15 11:31:38
"E11",234,"SPL58",2019-11-15 11:31:38
"F11",5,"SPL59",2019-11-15 11:31:38
"G11",1,"SPL60",2019-11-15 11:31:38
