"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"A1",3,"SPL1",2019-11-11 12:45:27
"B1",3,"SPL2",2019-11-11 12:45:27
"C1",4,"SPL3",2019-11-11 12:45:27
"D1",2,"SPL4",2019-11-11 12:45:27
"E1",2,"SPL5",2019-11-11 12:45:27
"F1",2,"SPL6",2019-11-11 12:45:27
"G1",2,"SPL7",2019-11-11 12:45:27
"H1",2,"SPL8",2019-11-11 12:45:27
"A2",2,"SPL9",2019-11-11 12:45:27
"B2",53,"SPL10",2019-11-11 12:45:27
"C2",48,"SPL11",2019-11-11 12:45:27
"D2",51,"SPL12",2019-11-11 12:45:27
"E2",77,"SPL13",2019-11-11 12:45:27
"F2",81,"SPL14",2019-11-11 12:45:27
"G2",72,"SPL15",2019-11-11 12:45:27
"H2",3,"SPL16",2019-11-11 12:45:27
"A3",3,"SPL17",2019-11-11 12:45:27
"B3",71,"SPL18",2019-11-11 12:45:27
"C3",62,"SPL19",2019-11-11 12:45:27
"D3",60,"SPL20",2019-11-11 12:45:27
"E3",74,"SPL21",2019-11-11 12:45:27
"F3",66,"SPL22",2019-11-11 12:45:27
"G3",79,"SPL23",2019-11-11 12:45:27
"H3",1,"SPL24",2019-11-11 12:45:27
"A4",3,"SPL25",2019-11-11 12:45:27
"B4",100,"SPL26",2019-11-11 12:45:27
"C4",95,"SPL27",2019-11-11 12:45:27
"D4",89,"SPL28",2019-11-11 12:45:27
"E4",87,"SPL29",2019-11-11 12:45:27
"F4",83,"SPL30",2019-11-11 12:45:27
"G4",75,"SPL31",2019-11-11 12:45:27
"H4",2,"SPL32",2019-11-11 12:45:27
"A5",3,"SPL33",2019-11-11 12:45:27
"B5",91,"SPL34",2019-11-11 12:45:27
"C5",91,"SPL35",2019-11-11 12:45:27
"D5",79,"SPL36",2019-11-11 12:45:27
"E5",33,"SPL37",2019-11-11 12:45:27
"F5",48,"SPL38",2019-11-11 12:45:27
"G5",46,"SPL39",2019-11-11 12:45:27
"H5",3,"SPL40",2019-11-11 12:45:27
"A6",2,"SPL41",2019-11-11 12:45:27
"B6",118,"SPL42",2019-11-11 12:45:27
"C6",130,"SPL43",2019-11-11 12:45:27
"D6",101,"SPL44",2019-11-11 12:45:27
"E6",67,"SPL45",2019-11-11 12:45:27
"F6",60,"SPL46",2019-11-11 12:45:27
"G6",74,"SPL47",2019-11-11 12:45:27
"H6",3,"SPL48",2019-11-11 12:45:27
"A7",3,"SPL49",2019-11-11 12:45:27
"B7",75,"SPL50",2019-11-11 12:45:27
"C7",61,"SPL51",2019-11-11 12:45:27
"D7",65,"SPL52",2019-11-11 12:45:27
"E7",87,"SPL53",2019-11-11 12:45:27
"F7",21,"SPL54",2019-11-11 12:45:27
"G7",105,"SPL55",2019-11-11 12:45:27
"H7",1,"SPL56",2019-11-11 12:45:27
"A8",3,"SPL57",2019-11-11 12:45:27
"B8",85,"SPL58",2019-11-11 12:45:27
"C8",82,"SPL59",2019-11-11 12:45:27
"D8",82,"SPL60",2019-11-11 12:45:27
"E8",63,"SPL61",2019-11-11 12:45:27
"F8",76,"SPL62",2019-11-11 12:45:27
"G8",71,"SPL63",2019-11-11 12:45:27
"H8",4,"SPL64",2019-11-11 12:45:27
"A9",2,"SPL65",2019-11-11 12:45:27
"B9",98,"SPL66",2019-11-11 12:45:27
"C9",88,"SPL67",2019-11-11 12:45:27
"D9",96,"SPL68",2019-11-11 12:45:27
"E9",73,"SPL69",2019-11-11 12:45:27
"F9",65,"SPL70",2019-11-11 12:45:27
"G9",67,"SPL71",2019-11-11 12:45:27
"H9",2,"SPL72",2019-11-11 12:45:27
"A10",3,"SPL73",2019-11-11 12:45:27
"B10",386,"SPL74",2019-11-11 12:45:27
"C10",384,"SPL75",2019-11-11 12:45:27
"D10",367,"SPL76",2019-11-11 12:45:27
"E10",87,"SPL77",2019-11-11 12:45:27
"F10",86,"SPL78",2019-11-11 12:45:27
"G10",93,"SPL79",2019-11-11 12:45:27
"H10",3,"SPL80",2019-11-11 12:45:27
"A11",2,"SPL81",2019-11-11 12:45:27
"B11",63,"SPL82",2019-11-11 12:45:27
"C11",61,"SPL83",2019-11-11 12:45:27
"D11",62,"SPL84",2019-11-11 12:45:27
"E11",61,"SPL85",2019-11-11 12:45:27
"F11",3,"SPL86",2019-11-11 12:45:27
"G11",2,"SPL87",2019-11-11 12:45:27
"H11",2,"SPL88",2019-11-11 12:45:27
"A12",5,"SPL89",2019-11-11 12:45:27
"B12",4,"SPL90",2019-11-11 12:45:27
"C12",2,"SPL91",2019-11-11 12:45:27
"D12",3,"SPL92",2019-11-11 12:45:27
"E12",1,"SPL93",2019-11-11 12:45:27
"F12",1,"SPL94",2019-11-11 12:45:27
"G12",1,"SPL95",2019-11-11 12:45:27
"H12",1,"SPL96",2019-11-11 12:45:27
