"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",89,"SPL1",2019-11-12 09:43:31
"C2",84,"SPL2",2019-11-12 09:43:31
"D2",89,"SPL3",2019-11-12 09:43:31
"E2",119,"SPL4",2019-11-12 09:43:31
"F2",115,"SPL5",2019-11-12 09:43:31
"G2",113,"SPL6",2019-11-12 09:43:31
"B3",130,"SPL7",2019-11-12 09:43:31
"C3",116,"SPL8",2019-11-12 09:43:31
"D3",120,"SPL9",2019-11-12 09:43:31
"E3",121,"SPL10",2019-11-12 09:43:31
"F3",109,"SPL11",2019-11-12 09:43:31
"G3",110,"SPL12",2019-11-12 09:43:31
"B4",165,"SPL13",2019-11-12 09:43:31
"C4",162,"SPL14",2019-11-12 09:43:31
"D4",155,"SPL15",2019-11-12 09:43:31
"E4",122,"SPL16",2019-11-12 09:43:31
"F4",122,"SPL17",2019-11-12 09:43:31
"G4",106,"SPL18",2019-11-12 09:43:31
"B5",137,"SPL19",2019-11-12 09:43:31
"C5",141,"SPL20",2019-11-12 09:43:31
"D5",120,"SPL21",2019-11-12 09:43:31
"E5",44,"SPL22",2019-11-12 09:43:31
"F5",85,"SPL23",2019-11-12 09:43:31
"G5",75,"SPL24",2019-11-12 09:43:31
"B6",178,"SPL25",2019-11-12 09:43:31
"C6",195,"SPL26",2019-11-12 09:43:31
"D6",148,"SPL27",2019-11-12 09:43:31
"E6",115,"SPL28",2019-11-12 09:43:31
"F6",103,"SPL29",2019-11-12 09:43:31
"G6",129,"SPL30",2019-11-12 09:43:31
"B7",151,"SPL31",2019-11-12 09:43:31
"C7",132,"SPL32",2019-11-12 09:43:31
"D7",136,"SPL33",2019-11-12 09:43:31
"E7",143,"SPL34",2019-11-12 09:43:31
"F7",36,"SPL35",2019-11-12 09:43:31
"G7",167,"SPL36",2019-11-12 09:43:31
"B8",129,"SPL37",2019-11-12 09:43:31
"C8",123,"SPL38",2019-11-12 09:43:31
"D8",121,"SPL39",2019-11-12 09:43:31
"E8",90,"SPL40",2019-11-12 09:43:31
"F8",99,"SPL41",2019-11-12 09:43:31
"G8",98,"SPL42",2019-11-12 09:43:31
"B9",138,"SPL43",2019-11-12 09:43:31
"C9",112,"SPL44",2019-11-12 09:43:31
"D9",120,"SPL45",2019-11-12 09:43:31
"E9",103,"SPL46",2019-11-12 09:43:31
"F9",108,"SPL47",2019-11-12 09:43:31
"G9",101,"SPL48",2019-11-12 09:43:31
"B10",458,"SPL49",2019-11-12 09:43:31
"C10",402,"SPL50",2019-11-12 09:43:31
"D10",392,"SPL51",2019-11-12 09:43:31
"E10",124,"SPL52",2019-11-12 09:43:31
"F10",128,"SPL53",2019-11-12 09:43:31
"G10",131,"SPL54",2019-11-12 09:43:31
"B11",134,"SPL55",2019-11-12 09:43:31
"C11",115,"SPL56",2019-11-12 09:43:31
"D11",137,"SPL57",2019-11-12 09:43:31
"E11",117,"SPL58",2019-11-12 09:43:31
"F11",1,"SPL59",2019-11-12 09:43:31
"G11",3,"SPL60",2019-11-12 09:43:31
