"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",17,"SPL1",2021-02-01 16:45:47
"C2",17,"SPL2",2021-02-01 16:45:47
"D2",18,"SPL3",2021-02-01 16:45:47
"E2",15,"SPL4",2021-02-01 16:45:47
"F2",18,"SPL5",2021-02-01 16:45:47
"G2",15,"SPL6",2021-02-01 16:45:47
"B3",21,"SPL7",2021-02-01 16:45:47
"C3",18,"SPL8",2021-02-01 16:45:47
"D3",19,"SPL9",2021-02-01 16:45:47
"E3",16,"SPL10",2021-02-01 16:45:47
"F3",16,"SPL11",2021-02-01 16:45:47
"G3",15,"SPL12",2021-02-01 16:45:47
"B4",18,"SPL13",2021-02-01 16:45:47
"C4",17,"SPL14",2021-02-01 16:45:47
"D4",18,"SPL15",2021-02-01 16:45:47
"E4",16,"SPL16",2021-02-01 16:45:47
"F4",17,"SPL17",2021-02-01 16:45:47
"G4",16,"SPL18",2021-02-01 16:45:47
"B5",16,"SPL19",2021-02-01 16:45:47
"C5",16,"SPL20",2021-02-01 16:45:47
"D5",17,"SPL21",2021-02-01 16:45:47
"E5",19,"SPL22",2021-02-01 16:45:47
"F5",18,"SPL23",2021-02-01 16:45:47
"G5",15,"SPL24",2021-02-01 16:45:47
"B6",17,"SPL25",2021-02-01 16:45:47
"C6",19,"SPL26",2021-02-01 16:45:47
"D6",21,"SPL27",2021-02-01 16:45:47
"E6",18,"SPL28",2021-02-01 16:45:47
"F6",16,"SPL29",2021-02-01 16:45:47
"G6",17,"SPL30",2021-02-01 16:45:47
"B7",18,"SPL31",2021-02-01 16:45:47
"C7",19,"SPL32",2021-02-01 16:45:47
"D7",17,"SPL33",2021-02-01 16:45:47
"E7",17,"SPL34",2021-02-01 16:45:47
"F7",20,"SPL35",2021-02-01 16:45:47
"G7",17,"SPL36",2021-02-01 16:45:47
"B8",19,"SPL37",2021-02-01 16:45:47
"C8",18,"SPL38",2021-02-01 16:45:47
"D8",15,"SPL39",2021-02-01 16:45:47
"E8",19,"SPL40",2021-02-01 16:45:47
"F8",14,"SPL41",2021-02-01 16:45:47
"G8",15,"SPL42",2021-02-01 16:45:47
"B9",17,"SPL43",2021-02-01 16:45:47
"C9",17,"SPL44",2021-02-01 16:45:47
"D9",14,"SPL45",2021-02-01 16:45:47
"E9",17,"SPL46",2021-02-01 16:45:47
"F9",15,"SPL47",2021-02-01 16:45:47
"G9",15,"SPL48",2021-02-01 16:45:47
"B10",17,"SPL49",2021-02-01 16:45:47
"C10",19,"SPL50",2021-02-01 16:45:47
"D10",19,"SPL51",2021-02-01 16:45:47
"E10",17,"SPL52",2021-02-01 16:45:47
"F10",18,"SPL53",2021-02-01 16:45:47
"G10",15,"SPL54",2021-02-01 16:45:47
"B11",16,"SPL55",2021-02-01 16:45:47
"C11",19,"SPL56",2021-02-01 16:45:47
"D11",15,"SPL57",2021-02-01 16:45:47
"E11",14,"SPL58",2021-02-01 16:45:47
"F11",2,"SPL59",2021-02-01 16:45:47
"G11",3,"SPL60",2021-02-01 16:45:47
