"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",509,"SPL1",2021-02-09 12:28:26
"C2",508,"SPL2",2021-02-09 12:28:26
"D2",571,"SPL3",2021-02-09 12:28:26
"E2",514,"SPL4",2021-02-09 12:28:26
"F2",502,"SPL5",2021-02-09 12:28:26
"G2",490,"SPL6",2021-02-09 12:28:26
"B3",440,"SPL7",2021-02-09 12:28:26
"C3",468,"SPL8",2021-02-09 12:28:26
"D3",507,"SPL9",2021-02-09 12:28:26
"E3",509,"SPL10",2021-02-09 12:28:26
"F3",460,"SPL11",2021-02-09 12:28:26
"G3",462,"SPL12",2021-02-09 12:28:26
"B4",443,"SPL13",2021-02-09 12:28:26
"C4",506,"SPL14",2021-02-09 12:28:26
"D4",520,"SPL15",2021-02-09 12:28:26
"E4",640,"SPL16",2021-02-09 12:28:26
"F4",494,"SPL17",2021-02-09 12:28:26
"G4",483,"SPL18",2021-02-09 12:28:26
"B5",474,"SPL19",2021-02-09 12:28:26
"C5",465,"SPL20",2021-02-09 12:28:26
"D5",412,"SPL21",2021-02-09 12:28:26
"E5",471,"SPL22",2021-02-09 12:28:26
"F5",512,"SPL23",2021-02-09 12:28:26
"G5",483,"SPL24",2021-02-09 12:28:26
"B6",502,"SPL25",2021-02-09 12:28:26
"C6",480,"SPL26",2021-02-09 12:28:26
"D6",426,"SPL27",2021-02-09 12:28:26
"E6",476,"SPL28",2021-02-09 12:28:26
"F6",462,"SPL29",2021-02-09 12:28:26
"G6",604,"SPL30",2021-02-09 12:28:26
"B7",541,"SPL31",2021-02-09 12:28:26
"C7",477,"SPL32",2021-02-09 12:28:26
"D7",455,"SPL33",2021-02-09 12:28:26
"E7",500,"SPL34",2021-02-09 12:28:26
"F7",483,"SPL35",2021-02-09 12:28:26
"G7",583,"SPL36",2021-02-09 12:28:26
"B8",564,"SPL37",2021-02-09 12:28:26
"C8",456,"SPL38",2021-02-09 12:28:26
"D8",462,"SPL39",2021-02-09 12:28:26
"E8",425,"SPL40",2021-02-09 12:28:26
"F8",494,"SPL41",2021-02-09 12:28:26
"G8",501,"SPL42",2021-02-09 12:28:26
"B9",546,"SPL43",2021-02-09 12:28:26
"C9",458,"SPL44",2021-02-09 12:28:26
"D9",448,"SPL45",2021-02-09 12:28:26
"E9",443,"SPL46",2021-02-09 12:28:26
"F9",429,"SPL47",2021-02-09 12:28:26
"G9",462,"SPL48",2021-02-09 12:28:26
"B10",584,"SPL49",2021-02-09 12:28:26
"C10",493,"SPL50",2021-02-09 12:28:26
"D10",461,"SPL51",2021-02-09 12:28:26
"E10",427,"SPL52",2021-02-09 12:28:26
"F10",484,"SPL53",2021-02-09 12:28:26
"G10",479,"SPL54",2021-02-09 12:28:26
"B11",451,"SPL55",2021-02-09 12:28:26
"C11",475,"SPL56",2021-02-09 12:28:26
"D11",431,"SPL57",2021-02-09 12:28:26
"E11",436,"SPL58",2021-02-09 12:28:26
"F11",3,"SPL59",2021-02-09 12:28:26
"G11",2,"SPL60",2021-02-09 12:28:26
