"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",172,"SPL1",2021-02-04 13:51:55
"C2",181,"SPL2",2021-02-04 13:51:55
"D2",211,"SPL3",2021-02-04 13:51:55
"E2",144,"SPL4",2021-02-04 13:51:55
"F2",199,"SPL5",2021-02-04 13:51:55
"G2",125,"SPL6",2021-02-04 13:51:55
"B3",125,"SPL7",2021-02-04 13:51:55
"C3",137,"SPL8",2021-02-04 13:51:55
"D3",186,"SPL9",2021-02-04 13:51:55
"E3",153,"SPL10",2021-02-04 13:51:55
"F3",176,"SPL11",2021-02-04 13:51:55
"G3",153,"SPL12",2021-02-04 13:51:55
"B4",121,"SPL13",2021-02-04 13:51:55
"C4",191,"SPL14",2021-02-04 13:51:55
"D4",186,"SPL15",2021-02-04 13:51:55
"E4",182,"SPL16",2021-02-04 13:51:55
"F4",185,"SPL17",2021-02-04 13:51:55
"G4",121,"SPL18",2021-02-04 13:51:55
"B5",170,"SPL19",2021-02-04 13:51:55
"C5",162,"SPL20",2021-02-04 13:51:55
"D5",120,"SPL21",2021-02-04 13:51:55
"E5",180,"SPL22",2021-02-04 13:51:55
"F5",175,"SPL23",2021-02-04 13:51:55
"G5",130,"SPL24",2021-02-04 13:51:55
"B6",175,"SPL25",2021-02-04 13:51:55
"C6",166,"SPL26",2021-02-04 13:51:55
"D6",134,"SPL27",2021-02-04 13:51:55
"E6",170,"SPL28",2021-02-04 13:51:55
"F6",157,"SPL29",2021-02-04 13:51:55
"G6",188,"SPL30",2021-02-04 13:51:55
"B7",204,"SPL31",2021-02-04 13:51:55
"C7",172,"SPL32",2021-02-04 13:51:55
"D7",161,"SPL33",2021-02-04 13:51:55
"E7",154,"SPL34",2021-02-04 13:51:55
"F7",177,"SPL35",2021-02-04 13:51:55
"G7",145,"SPL36",2021-02-04 13:51:55
"B8",194,"SPL37",2021-02-04 13:51:55
"C8",166,"SPL38",2021-02-04 13:51:55
"D8",153,"SPL39",2021-02-04 13:51:55
"E8",120,"SPL40",2021-02-04 13:51:55
"F8",151,"SPL41",2021-02-04 13:51:55
"G8",168,"SPL42",2021-02-04 13:51:55
"B9",171,"SPL43",2021-02-04 13:51:55
"C9",155,"SPL44",2021-02-04 13:51:55
"D9",154,"SPL45",2021-02-04 13:51:55
"E9",159,"SPL46",2021-02-04 13:51:55
"F9",115,"SPL47",2021-02-04 13:51:55
"G9",157,"SPL48",2021-02-04 13:51:55
"B10",195,"SPL49",2021-02-04 13:51:55
"C10",176,"SPL50",2021-02-04 13:51:55
"D10",164,"SPL51",2021-02-04 13:51:55
"E10",128,"SPL52",2021-02-04 13:51:55
"F10",128,"SPL53",2021-02-04 13:51:55
"G10",146,"SPL54",2021-02-04 13:51:55
"B11",174,"SPL55",2021-02-04 13:51:55
"C11",185,"SPL56",2021-02-04 13:51:55
"D11",162,"SPL57",2021-02-04 13:51:55
"E11",149,"SPL58",2021-02-04 13:51:55
"F11",2,"SPL59",2021-02-04 13:51:55
"G11",2,"SPL60",2021-02-04 13:51:55
