"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",23,"SPL1",2021-02-02 10:05:06
"C2",25,"SPL2",2021-02-02 10:05:06
"D2",27,"SPL3",2021-02-02 10:05:06
"E2",24,"SPL4",2021-02-02 10:05:06
"F2",26,"SPL5",2021-02-02 10:05:06
"G2",20,"SPL6",2021-02-02 10:05:06
"B3",27,"SPL7",2021-02-02 10:05:06
"C3",23,"SPL8",2021-02-02 10:05:06
"D3",27,"SPL9",2021-02-02 10:05:06
"E3",24,"SPL10",2021-02-02 10:05:06
"F3",25,"SPL11",2021-02-02 10:05:06
"G3",21,"SPL12",2021-02-02 10:05:06
"B4",24,"SPL13",2021-02-02 10:05:06
"C4",24,"SPL14",2021-02-02 10:05:06
"D4",28,"SPL15",2021-02-02 10:05:06
"E4",24,"SPL16",2021-02-02 10:05:06
"F4",24,"SPL17",2021-02-02 10:05:06
"G4",23,"SPL18",2021-02-02 10:05:06
"B5",22,"SPL19",2021-02-02 10:05:06
"C5",23,"SPL20",2021-02-02 10:05:06
"D5",24,"SPL21",2021-02-02 10:05:06
"E5",26,"SPL22",2021-02-02 10:05:06
"F5",26,"SPL23",2021-02-02 10:05:06
"G5",23,"SPL24",2021-02-02 10:05:06
"B6",22,"SPL25",2021-02-02 10:05:06
"C6",24,"SPL26",2021-02-02 10:05:06
"D6",25,"SPL27",2021-02-02 10:05:06
"E6",27,"SPL28",2021-02-02 10:05:06
"F6",24,"SPL29",2021-02-02 10:05:06
"G6",22,"SPL30",2021-02-02 10:05:06
"B7",24,"SPL31",2021-02-02 10:05:06
"C7",25,"SPL32",2021-02-02 10:05:06
"D7",24,"SPL33",2021-02-02 10:05:06
"E7",23,"SPL34",2021-02-02 10:05:06
"F7",28,"SPL35",2021-02-02 10:05:06
"G7",26,"SPL36",2021-02-02 10:05:06
"B8",27,"SPL37",2021-02-02 10:05:06
"C8",22,"SPL38",2021-02-02 10:05:06
"D8",21,"SPL39",2021-02-02 10:05:06
"E8",24,"SPL40",2021-02-02 10:05:06
"F8",22,"SPL41",2021-02-02 10:05:06
"G8",22,"SPL42",2021-02-02 10:05:06
"B9",23,"SPL43",2021-02-02 10:05:06
"C9",21,"SPL44",2021-02-02 10:05:06
"D9",23,"SPL45",2021-02-02 10:05:06
"E9",24,"SPL46",2021-02-02 10:05:06
"F9",22,"SPL47",2021-02-02 10:05:06
"G9",22,"SPL48",2021-02-02 10:05:06
"B10",24,"SPL49",2021-02-02 10:05:06
"C10",23,"SPL50",2021-02-02 10:05:06
"D10",28,"SPL51",2021-02-02 10:05:06
"E10",22,"SPL52",2021-02-02 10:05:06
"F10",23,"SPL53",2021-02-02 10:05:06
"G10",21,"SPL54",2021-02-02 10:05:06
"B11",21,"SPL55",2021-02-02 10:05:06
"C11",26,"SPL56",2021-02-02 10:05:06
"D11",20,"SPL57",2021-02-02 10:05:06
"E11",21,"SPL58",2021-02-02 10:05:06
"F11",2,"SPL59",2021-02-02 10:05:06
"G11",2,"SPL60",2021-02-02 10:05:06
