"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",4,"SPL1",2020-02-10 15:34:00
"C2",5,"SPL2",2020-02-10 15:34:00
"D2",4,"SPL3",2020-02-10 15:34:00
"E2",5,"SPL4",2020-02-10 15:34:00
"F2",5,"SPL5",2020-02-10 15:34:00
"G2",3,"SPL6",2020-02-10 15:34:00
"B3",6,"SPL7",2020-02-10 15:34:00
"C3",4,"SPL8",2020-02-10 15:34:00
"D3",3,"SPL9",2020-02-10 15:34:00
"E3",5,"SPL10",2020-02-10 15:34:00
"F3",4,"SPL11",2020-02-10 15:34:00
"G3",4,"SPL12",2020-02-10 15:34:00
"B4",4,"SPL13",2020-02-10 15:34:00
"C4",5,"SPL14",2020-02-10 15:34:00
"D4",3,"SPL15",2020-02-10 15:34:00
"E4",3,"SPL16",2020-02-10 15:34:00
"F4",5,"SPL17",2020-02-10 15:34:00
"G4",3,"SPL18",2020-02-10 15:34:00
"B5",5,"SPL19",2020-02-10 15:34:00
"C5",6,"SPL20",2020-02-10 15:34:00
"D5",4,"SPL21",2020-02-10 15:34:00
"E5",5,"SPL22",2020-02-10 15:34:00
"F5",3,"SPL23",2020-02-10 15:34:00
"G5",4,"SPL24",2020-02-10 15:34:00
"B6",4,"SPL25",2020-02-10 15:34:00
"C6",5,"SPL26",2020-02-10 15:34:00
"D6",4,"SPL27",2020-02-10 15:34:00
"E6",4,"SPL28",2020-02-10 15:34:00
"F6",4,"SPL29",2020-02-10 15:34:00
"G6",5,"SPL30",2020-02-10 15:34:00
"B7",5,"SPL31",2020-02-10 15:34:00
"C7",4,"SPL32",2020-02-10 15:34:00
"D7",5,"SPL33",2020-02-10 15:34:00
"E7",5,"SPL34",2020-02-10 15:34:00
"F7",4,"SPL35",2020-02-10 15:34:00
"G7",3,"SPL36",2020-02-10 15:34:00
"B8",4,"SPL37",2020-02-10 15:34:00
"C8",5,"SPL38",2020-02-10 15:34:00
"D8",4,"SPL39",2020-02-10 15:34:00
"E8",4,"SPL40",2020-02-10 15:34:00
"F8",5,"SPL41",2020-02-10 15:34:00
"G8",5,"SPL42",2020-02-10 15:34:00
"B9",4,"SPL43",2020-02-10 15:34:00
"C9",4,"SPL44",2020-02-10 15:34:00
"D9",5,"SPL45",2020-02-10 15:34:00
"E9",5,"SPL46",2020-02-10 15:34:00
"F9",5,"SPL47",2020-02-10 15:34:00
"G9",4,"SPL48",2020-02-10 15:34:00
"B10",5,"SPL49",2020-02-10 15:34:00
"C10",5,"SPL50",2020-02-10 15:34:00
"D10",5,"SPL51",2020-02-10 15:34:00
"E10",5,"SPL52",2020-02-10 15:34:00
"F10",5,"SPL53",2020-02-10 15:34:00
"G10",5,"SPL54",2020-02-10 15:34:00
"B11",5,"SPL55",2020-02-10 15:34:00
"C11",4,"SPL56",2020-02-10 15:34:00
"D11",4,"SPL57",2020-02-10 15:34:00
"E11",4,"SPL58",2020-02-10 15:34:00
"F11",1,"SPL59",2020-02-10 15:34:00
"G11",1,"SPL60",2020-02-10 15:34:00
