"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",431,"SPL1",2020-02-21 10:15:46
"C2",428,"SPL2",2020-02-21 10:15:46
"D2",378,"SPL3",2020-02-21 10:15:46
"E2",354,"SPL4",2020-02-21 10:15:46
"F2",334,"SPL5",2020-02-21 10:15:46
"G2",343,"SPL6",2020-02-21 10:15:46
"B3",389,"SPL7",2020-02-21 10:15:46
"C3",379,"SPL8",2020-02-21 10:15:46
"D3",387,"SPL9",2020-02-21 10:15:46
"E3",400,"SPL10",2020-02-21 10:15:46
"F3",378,"SPL11",2020-02-21 10:15:46
"G3",408,"SPL12",2020-02-21 10:15:46
"B4",376,"SPL13",2020-02-21 10:15:46
"C4",428,"SPL14",2020-02-21 10:15:46
"D4",386,"SPL15",2020-02-21 10:15:46
"E4",355,"SPL16",2020-02-21 10:15:46
"F4",400,"SPL17",2020-02-21 10:15:46
"G4",365,"SPL18",2020-02-21 10:15:46
"B5",398,"SPL19",2020-02-21 10:15:46
"C5",420,"SPL20",2020-02-21 10:15:46
"D5",377,"SPL21",2020-02-21 10:15:46
"E5",369,"SPL22",2020-02-21 10:15:46
"F5",395,"SPL23",2020-02-21 10:15:46
"G5",369,"SPL24",2020-02-21 10:15:46
"B6",436,"SPL25",2020-02-21 10:15:46
"C6",461,"SPL26",2020-02-21 10:15:46
"D6",436,"SPL27",2020-02-21 10:15:46
"E6",315,"SPL28",2020-02-21 10:15:46
"F6",316,"SPL29",2020-02-21 10:15:46
"G6",416,"SPL30",2020-02-21 10:15:46
"B7",475,"SPL31",2020-02-21 10:15:46
"C7",377,"SPL32",2020-02-21 10:15:46
"D7",461,"SPL33",2020-02-21 10:15:46
"E7",396,"SPL34",2020-02-21 10:15:46
"F7",308,"SPL35",2020-02-21 10:15:46
"G7",440,"SPL36",2020-02-21 10:15:46
"B8",409,"SPL37",2020-02-21 10:15:46
"C8",408,"SPL38",2020-02-21 10:15:46
"D8",406,"SPL39",2020-02-21 10:15:46
"E8",458,"SPL40",2020-02-21 10:15:46
"F8",470,"SPL41",2020-02-21 10:15:46
"G8",431,"SPL42",2020-02-21 10:15:46
"B9",426,"SPL43",2020-02-21 10:15:46
"C9",456,"SPL44",2020-02-21 10:15:46
"D9",385,"SPL45",2020-02-21 10:15:46
"E9",369,"SPL46",2020-02-21 10:15:46
"F9",438,"SPL47",2020-02-21 10:15:46
"G9",376,"SPL48",2020-02-21 10:15:46
"B10",410,"SPL49",2020-02-21 10:15:46
"C10",414,"SPL50",2020-02-21 10:15:46
"D10",452,"SPL51",2020-02-21 10:15:46
"E10",381,"SPL52",2020-02-21 10:15:46
"F10",326,"SPL53",2020-02-21 10:15:46
"G10",392,"SPL54",2020-02-21 10:15:46
"B11",335,"SPL55",2020-02-21 10:15:46
"C11",454,"SPL56",2020-02-21 10:15:46
"D11",286,"SPL57",2020-02-21 10:15:46
"E11",262,"SPL58",2020-02-21 10:15:46
"F11",1,"SPL59",2020-02-21 10:15:46
"G11",2,"SPL60",2020-02-21 10:15:46
