"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",57,"SPL1",2020-02-14 11:05:23
"C2",61,"SPL2",2020-02-14 11:05:23
"D2",63,"SPL3",2020-02-14 11:05:23
"E2",59,"SPL4",2020-02-14 11:05:23
"F2",59,"SPL5",2020-02-14 11:05:23
"G2",62,"SPL6",2020-02-14 11:05:23
"B3",49,"SPL7",2020-02-14 11:05:23
"C3",52,"SPL8",2020-02-14 11:05:23
"D3",65,"SPL9",2020-02-14 11:05:23
"E3",52,"SPL10",2020-02-14 11:05:23
"F3",41,"SPL11",2020-02-14 11:05:23
"G3",48,"SPL12",2020-02-14 11:05:23
"B4",50,"SPL13",2020-02-14 11:05:23
"C4",55,"SPL14",2020-02-14 11:05:23
"D4",65,"SPL15",2020-02-14 11:05:23
"E4",72,"SPL16",2020-02-14 11:05:23
"F4",69,"SPL17",2020-02-14 11:05:23
"G4",76,"SPL18",2020-02-14 11:05:23
"B5",50,"SPL19",2020-02-14 11:05:23
"C5",58,"SPL20",2020-02-14 11:05:23
"D5",52,"SPL21",2020-02-14 11:05:23
"E5",70,"SPL22",2020-02-14 11:05:23
"F5",62,"SPL23",2020-02-14 11:05:23
"G5",64,"SPL24",2020-02-14 11:05:23
"B6",41,"SPL25",2020-02-14 11:05:23
"C6",56,"SPL26",2020-02-14 11:05:23
"D6",51,"SPL27",2020-02-14 11:05:23
"E6",55,"SPL28",2020-02-14 11:05:23
"F6",52,"SPL29",2020-02-14 11:05:23
"G6",59,"SPL30",2020-02-14 11:05:23
"B7",47,"SPL31",2020-02-14 11:05:23
"C7",52,"SPL32",2020-02-14 11:05:23
"D7",46,"SPL33",2020-02-14 11:05:23
"E7",60,"SPL34",2020-02-14 11:05:23
"F7",53,"SPL35",2020-02-14 11:05:23
"G7",60,"SPL36",2020-02-14 11:05:23
"B8",46,"SPL37",2020-02-14 11:05:23
"C8",55,"SPL38",2020-02-14 11:05:23
"D8",47,"SPL39",2020-02-14 11:05:23
"E8",71,"SPL40",2020-02-14 11:05:23
"F8",62,"SPL41",2020-02-14 11:05:23
"G8",63,"SPL42",2020-02-14 11:05:23
"B9",50,"SPL43",2020-02-14 11:05:23
"C9",54,"SPL44",2020-02-14 11:05:23
"D9",50,"SPL45",2020-02-14 11:05:23
"E9",63,"SPL46",2020-02-14 11:05:23
"F9",63,"SPL47",2020-02-14 11:05:23
"G9",53,"SPL48",2020-02-14 11:05:23
"B10",49,"SPL49",2020-02-14 11:05:23
"C10",56,"SPL50",2020-02-14 11:05:23
"D10",50,"SPL51",2020-02-14 11:05:23
"E10",61,"SPL52",2020-02-14 11:05:23
"F10",58,"SPL53",2020-02-14 11:05:23
"G10",64,"SPL54",2020-02-14 11:05:23
"B11",60,"SPL55",2020-02-14 11:05:23
"C11",69,"SPL56",2020-02-14 11:05:23
"D11",61,"SPL57",2020-02-14 11:05:23
"E11",51,"SPL58",2020-02-14 11:05:23
"F11",1,"SPL59",2020-02-14 11:05:23
"G11",1,"SPL60",2020-02-14 11:05:23
