"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",395,"SPL1",2021-02-19 10:52:44
"C2",399,"SPL2",2021-02-19 10:52:44
"D2",412,"SPL3",2021-02-19 10:52:44
"E2",62.3,"SPL4",2021-02-19 10:52:44
"F2",424,"SPL5",2021-02-19 10:52:44
"G2",282,"SPL6",2021-02-19 10:52:44
"B3",405,"SPL7",2021-02-19 10:52:44
"C3",417,"SPL8",2021-02-19 10:52:44
"D3",456,"SPL9",2021-02-19 10:52:44
"E3",118,"SPL10",2021-02-19 10:52:44
"F3",364,"SPL11",2021-02-19 10:52:44
"G3",270,"SPL12",2021-02-19 10:52:44
"B4",387,"SPL13",2021-02-19 10:52:44
"C4",445,"SPL14",2021-02-19 10:52:44
"D4",466,"SPL15",2021-02-19 10:52:44
"E4",90.9,"SPL16",2021-02-19 10:52:44
"F4",382,"SPL17",2021-02-19 10:52:44
"G4",280,"SPL18",2021-02-19 10:52:44
"B5",454,"SPL19",2021-02-19 10:52:44
"C5",462,"SPL20",2021-02-19 10:52:44
"D5",363,"SPL21",2021-02-19 10:52:44
"E5",351,"SPL22",2021-02-19 10:52:44
"F5",485,"SPL23",2021-02-19 10:52:44
"G5",313,"SPL24",2021-02-19 10:52:44
"B6",462,"SPL25",2021-02-19 10:52:44
"C6",450,"SPL26",2021-02-19 10:52:44
"D6",359,"SPL27",2021-02-19 10:52:44
"E6",367,"SPL28",2021-02-19 10:52:44
"F6",468,"SPL29",2021-02-19 10:52:44
"G6",392,"SPL30",2021-02-19 10:52:44
"B7",513,"SPL31",2021-02-19 10:52:44
"C7",536,"SPL32",2021-02-19 10:52:44
"D7",388,"SPL33",2021-02-19 10:52:44
"E7",350,"SPL34",2021-02-19 10:52:44
"F7",499,"SPL35",2021-02-19 10:52:44
"G7",335,"SPL36",2021-02-19 10:52:44
"B8",436,"SPL37",2021-02-19 10:52:44
"C8",414,"SPL38",2021-02-19 10:52:44
"D8",389,"SPL39",2021-02-19 10:52:44
"E8",555,"SPL40",2021-02-19 10:52:44
"F8",396,"SPL41",2021-02-19 10:52:44
"G8",443,"SPL42",2021-02-19 10:52:44
"B9",495,"SPL43",2021-02-19 10:52:44
"C9",372,"SPL44",2021-02-19 10:52:44
"D9",426,"SPL45",2021-02-19 10:52:44
"E9",461,"SPL46",2021-02-19 10:52:44
"F9",390,"SPL47",2021-02-19 10:52:44
"G9",345,"SPL48",2021-02-19 10:52:44
"B10",449,"SPL49",2021-02-19 10:52:44
"C10",353,"SPL50",2021-02-19 10:52:44
"D10",346,"SPL51",2021-02-19 10:52:44
"E10",467,"SPL52",2021-02-19 10:52:44
"F10",353,"SPL53",2021-02-19 10:52:44
"G10",367,"SPL54",2021-02-19 10:52:44
"B11",335,"SPL55",2021-02-19 10:52:44
"C11",326,"SPL56",2021-02-19 10:52:44
"D11",243,"SPL57",2021-02-19 10:52:44
"E11",264,"SPL58",2021-02-19 10:52:44
"F11",0.889,"SPL59",2021-02-19 10:52:44
"G11",1.89,"SPL60",2021-02-19 10:52:44
