"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",272,"SPL1",2021-02-18 12:20:02
"C2",366,"SPL2",2021-02-18 12:20:02
"D2",411,"SPL3",2021-02-18 12:20:02
"E2",61.1,"SPL4",2021-02-18 12:20:02
"F2",407,"SPL5",2021-02-18 12:20:02
"G2",262,"SPL6",2021-02-18 12:20:02
"B3",306,"SPL7",2021-02-18 12:20:02
"C3",396,"SPL8",2021-02-18 12:20:02
"D3",370,"SPL9",2021-02-18 12:20:02
"E3",104,"SPL10",2021-02-18 12:20:02
"F3",336,"SPL11",2021-02-18 12:20:02
"G3",248,"SPL12",2021-02-18 12:20:02
"B4",313,"SPL13",2021-02-18 12:20:02
"C4",402,"SPL14",2021-02-18 12:20:02
"D4",417,"SPL15",2021-02-18 12:20:02
"E4",88.7,"SPL16",2021-02-18 12:20:02
"F4",357,"SPL17",2021-02-18 12:20:02
"G4",250,"SPL18",2021-02-18 12:20:02
"B5",375,"SPL19",2021-02-18 12:20:02
"C5",365,"SPL20",2021-02-18 12:20:02
"D5",379,"SPL21",2021-02-18 12:20:02
"E5",355,"SPL22",2021-02-18 12:20:02
"F5",407,"SPL23",2021-02-18 12:20:02
"G5",307,"SPL24",2021-02-18 12:20:02
"B6",379,"SPL25",2021-02-18 12:20:02
"C6",356,"SPL26",2021-02-18 12:20:02
"D6",385,"SPL27",2021-02-18 12:20:02
"E6",346,"SPL28",2021-02-18 12:20:02
"F6",398,"SPL29",2021-02-18 12:20:02
"G6",369,"SPL30",2021-02-18 12:20:02
"B7",420,"SPL31",2021-02-18 12:20:02
"C7",399,"SPL32",2021-02-18 12:20:02
"D7",388,"SPL33",2021-02-18 12:20:02
"E7",349,"SPL34",2021-02-18 12:20:02
"F7",390,"SPL35",2021-02-18 12:20:02
"G7",314,"SPL36",2021-02-18 12:20:02
"B8",379,"SPL37",2021-02-18 12:20:02
"C8",385,"SPL38",2021-02-18 12:20:02
"D8",321,"SPL39",2021-02-18 12:20:02
"E8",456,"SPL40",2021-02-18 12:20:02
"F8",340,"SPL41",2021-02-18 12:20:02
"G8",338,"SPL42",2021-02-18 12:20:02
"B9",407,"SPL43",2021-02-18 12:20:02
"C9",358,"SPL44",2021-02-18 12:20:02
"D9",377,"SPL45",2021-02-18 12:20:02
"E9",338,"SPL46",2021-02-18 12:20:02
"F9",317,"SPL47",2021-02-18 12:20:02
"G9",279,"SPL48",2021-02-18 12:20:02
"B10",346,"SPL49",2021-02-18 12:20:02
"C10",296,"SPL50",2021-02-18 12:20:02
"D10",284,"SPL51",2021-02-18 12:20:02
"E10",337,"SPL52",2021-02-18 12:20:02
"F10",305,"SPL53",2021-02-18 12:20:02
"G10",272,"SPL54",2021-02-18 12:20:02
"B11",234,"SPL55",2021-02-18 12:20:02
"C11",238,"SPL56",2021-02-18 12:20:02
"D11",190,"SPL57",2021-02-18 12:20:02
"E11",214,"SPL58",2021-02-18 12:20:02
"F11",1.56,"SPL59",2021-02-18 12:20:02
"G11",1.89,"SPL60",2021-02-18 12:20:02
