"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",347,"SPL1",2021-02-16 13:00:44
"C2",390,"SPL2",2021-02-16 13:00:44
"D2",531,"SPL3",2021-02-16 13:00:44
"E2",407,"SPL4",2021-02-16 13:00:44
"F2",324,"SPL5",2021-02-16 13:00:44
"G2",274,"SPL6",2021-02-16 13:00:44
"B3",330,"SPL7",2021-02-16 13:00:44
"C3",357,"SPL8",2021-02-16 13:00:44
"D3",481,"SPL9",2021-02-16 13:00:44
"E3",420,"SPL10",2021-02-16 13:00:44
"F3",350,"SPL11",2021-02-16 13:00:44
"G3",271,"SPL12",2021-02-16 13:00:44
"B4",346,"SPL13",2021-02-16 13:00:44
"C4",350,"SPL14",2021-02-16 13:00:44
"D4",492,"SPL15",2021-02-16 13:00:44
"E4",408,"SPL16",2021-02-16 13:00:44
"F4",385,"SPL17",2021-02-16 13:00:44
"G4",270,"SPL18",2021-02-16 13:00:44
"B5",388,"SPL19",2021-02-16 13:00:44
"C5",399,"SPL20",2021-02-16 13:00:44
"D5",439,"SPL21",2021-02-16 13:00:44
"E5",307,"SPL22",2021-02-16 13:00:44
"F5",413,"SPL23",2021-02-16 13:00:44
"G5",323,"SPL24",2021-02-16 13:00:44
"B6",385,"SPL25",2021-02-16 13:00:44
"C6",400,"SPL26",2021-02-16 13:00:44
"D6",480,"SPL27",2021-02-16 13:00:44
"E6",345,"SPL28",2021-02-16 13:00:44
"F6",395,"SPL29",2021-02-16 13:00:44
"G6",321,"SPL30",2021-02-16 13:00:44
"B7",385,"SPL31",2021-02-16 13:00:44
"C7",392,"SPL32",2021-02-16 13:00:44
"D7",378,"SPL33",2021-02-16 13:00:44
"E7",309,"SPL34",2021-02-16 13:00:44
"F7",392,"SPL35",2021-02-16 13:00:44
"G7",315,"SPL36",2021-02-16 13:00:44
"B8",414,"SPL37",2021-02-16 13:00:44
"C8",376,"SPL38",2021-02-16 13:00:44
"D8",418,"SPL39",2021-02-16 13:00:44
"E8",363,"SPL40",2021-02-16 13:00:44
"F8",287,"SPL41",2021-02-16 13:00:44
"G8",388,"SPL42",2021-02-16 13:00:44
"B9",364,"SPL43",2021-02-16 13:00:44
"C9",349,"SPL44",2021-02-16 13:00:44
"D9",417,"SPL45",2021-02-16 13:00:44
"E9",336,"SPL46",2021-02-16 13:00:44
"F9",300,"SPL47",2021-02-16 13:00:44
"G9",357,"SPL48",2021-02-16 13:00:44
"B10",397,"SPL49",2021-02-16 13:00:44
"C10",360,"SPL50",2021-02-16 13:00:44
"D10",421,"SPL51",2021-02-16 13:00:44
"E10",335,"SPL52",2021-02-16 13:00:44
"F10",291,"SPL53",2021-02-16 13:00:44
"G10",355,"SPL54",2021-02-16 13:00:44
"B11",254,"SPL55",2021-02-16 13:00:44
"C11",270,"SPL56",2021-02-16 13:00:44
"D11",279,"SPL57",2021-02-16 13:00:44
"E11",287,"SPL58",2021-02-16 13:00:44
"F11",1.56,"SPL59",2021-02-16 13:00:44
"G11",1.78,"SPL60",2021-02-16 13:00:44
