"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",15,"SPL1",2021-02-11 12:40:03
"C2",25,"SPL2",2021-02-11 12:40:03
"D2",14.9,"SPL3",2021-02-11 12:40:03
"E2",23.9,"SPL4",2021-02-11 12:40:03
"F2",20.6,"SPL5",2021-02-11 12:40:03
"G2",13.3,"SPL6",2021-02-11 12:40:03
"B3",16.3,"SPL7",2021-02-11 12:40:03
"C3",20.8,"SPL8",2021-02-11 12:40:03
"D3",15.4,"SPL9",2021-02-11 12:40:03
"E3",26.8,"SPL10",2021-02-11 12:40:03
"F3",21.9,"SPL11",2021-02-11 12:40:03
"G3",15.9,"SPL12",2021-02-11 12:40:03
"B4",13.8,"SPL13",2021-02-11 12:40:03
"C4",19.2,"SPL14",2021-02-11 12:40:03
"D4",15.3,"SPL15",2021-02-11 12:40:03
"E4",22.7,"SPL16",2021-02-11 12:40:03
"F4",22.1,"SPL17",2021-02-11 12:40:03
"G4",12.4,"SPL18",2021-02-11 12:40:03
"B5",15.1,"SPL19",2021-02-11 12:40:03
"C5",14.9,"SPL20",2021-02-11 12:40:03
"D5",20.4,"SPL21",2021-02-11 12:40:03
"E5",13.1,"SPL22",2021-02-11 12:40:03
"F5",25,"SPL23",2021-02-11 12:40:03
"G5",17.7,"SPL24",2021-02-11 12:40:03
"B6",16.6,"SPL25",2021-02-11 12:40:03
"C6",16.1,"SPL26",2021-02-11 12:40:03
"D6",20.2,"SPL27",2021-02-11 12:40:03
"E6",15,"SPL28",2021-02-11 12:40:03
"F6",20.7,"SPL29",2021-02-11 12:40:03
"G6",17.2,"SPL30",2021-02-11 12:40:03
"B7",18.9,"SPL31",2021-02-11 12:40:03
"C7",13.7,"SPL32",2021-02-11 12:40:03
"D7",20.3,"SPL33",2021-02-11 12:40:03
"E7",13.8,"SPL34",2021-02-11 12:40:03
"F7",22.4,"SPL35",2021-02-11 12:40:03
"G7",17,"SPL36",2021-02-11 12:40:03
"B8",16.6,"SPL37",2021-02-11 12:40:03
"C8",17,"SPL38",2021-02-11 12:40:03
"D8",19.2,"SPL39",2021-02-11 12:40:03
"E8",18.9,"SPL40",2021-02-11 12:40:03
"F8",16,"SPL41",2021-02-11 12:40:03
"G8",17.8,"SPL42",2021-02-11 12:40:03
"B9",18.4,"SPL43",2021-02-11 12:40:03
"C9",18.8,"SPL44",2021-02-11 12:40:03
"D9",23.2,"SPL45",2021-02-11 12:40:03
"E9",16.3,"SPL46",2021-02-11 12:40:03
"F9",15.3,"SPL47",2021-02-11 12:40:03
"G9",17.2,"SPL48",2021-02-11 12:40:03
"B10",17.9,"SPL49",2021-02-11 12:40:03
"C10",17.2,"SPL50",2021-02-11 12:40:03
"D10",22.1,"SPL51",2021-02-11 12:40:03
"E10",17.2,"SPL52",2021-02-11 12:40:03
"F10",15.4,"SPL53",2021-02-11 12:40:03
"G10",16,"SPL54",2021-02-11 12:40:03
"B11",13.2,"SPL55",2021-02-11 12:40:03
"C11",13.3,"SPL56",2021-02-11 12:40:03
"D11",16.1,"SPL57",2021-02-11 12:40:03
"E11",13.4,"SPL58",2021-02-11 12:40:03
"F11",2.33,"SPL59",2021-02-11 12:40:03
"G11",2.56,"SPL60",2021-02-11 12:40:03
