"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",435,"SPL1",2021-02-18 12:26:34
"C2",313,"SPL2",2021-02-18 12:26:34
"D2",513,"SPL3",2021-02-18 12:26:34
"E2",432,"SPL4",2021-02-18 12:26:34
"F2",295,"SPL5",2021-02-18 12:26:34
"G2",341,"SPL6",2021-02-18 12:26:34
"B3",338,"SPL7",2021-02-18 12:26:34
"C3",324,"SPL8",2021-02-18 12:26:34
"D3",476,"SPL9",2021-02-18 12:26:34
"E3",422,"SPL10",2021-02-18 12:26:34
"F3",271,"SPL11",2021-02-18 12:26:34
"G3",365,"SPL12",2021-02-18 12:26:34
"B4",375,"SPL13",2021-02-18 12:26:34
"C4",312,"SPL14",2021-02-18 12:26:34
"D4",388,"SPL15",2021-02-18 12:26:34
"E4",426,"SPL16",2021-02-18 12:26:34
"F4",350,"SPL17",2021-02-18 12:26:34
"G4",367,"SPL18",2021-02-18 12:26:34
"B5",398,"SPL19",2021-02-18 12:26:34
"C5",469,"SPL20",2021-02-18 12:26:34
"D5",501,"SPL21",2021-02-18 12:26:34
"E5",396,"SPL22",2021-02-18 12:26:34
"F5",394,"SPL23",2021-02-18 12:26:34
"G5",307,"SPL24",2021-02-18 12:26:34
"B6",363,"SPL25",2021-02-18 12:26:34
"C6",430,"SPL26",2021-02-18 12:26:34
"D6",532,"SPL27",2021-02-18 12:26:34
"E6",403,"SPL28",2021-02-18 12:26:34
"F6",381,"SPL29",2021-02-18 12:26:34
"G6",322,"SPL30",2021-02-18 12:26:34
"B7",415,"SPL31",2021-02-18 12:26:34
"C7",426,"SPL32",2021-02-18 12:26:34
"D7",473,"SPL33",2021-02-18 12:26:34
"E7",412,"SPL34",2021-02-18 12:26:34
"F7",392,"SPL35",2021-02-18 12:26:34
"G7",299,"SPL36",2021-02-18 12:26:34
"B8",483,"SPL37",2021-02-18 12:26:34
"C8",372,"SPL38",2021-02-18 12:26:34
"D8",475,"SPL39",2021-02-18 12:26:34
"E8",353,"SPL40",2021-02-18 12:26:34
"F8",311,"SPL41",2021-02-18 12:26:34
"G8",432,"SPL42",2021-02-18 12:26:34
"B9",359,"SPL43",2021-02-18 12:26:34
"C9",357,"SPL44",2021-02-18 12:26:34
"D9",451,"SPL45",2021-02-18 12:26:34
"E9",335,"SPL46",2021-02-18 12:26:34
"F9",341,"SPL47",2021-02-18 12:26:34
"G9",358,"SPL48",2021-02-18 12:26:34
"B10",450,"SPL49",2021-02-18 12:26:34
"C10",361,"SPL50",2021-02-18 12:26:34
"D10",455,"SPL51",2021-02-18 12:26:34
"E10",339,"SPL52",2021-02-18 12:26:34
"F10",307,"SPL53",2021-02-18 12:26:34
"G10",420,"SPL54",2021-02-18 12:26:34
"B11",269,"SPL55",2021-02-18 12:26:34
"C11",250,"SPL56",2021-02-18 12:26:34
"D11",278,"SPL57",2021-02-18 12:26:34
"E11",291,"SPL58",2021-02-18 12:26:34
"F11",1.89,"SPL59",2021-02-18 12:26:34
"G11",2.56,"SPL60",2021-02-18 12:26:34
