"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",574,"SPL1",2021-02-19 11:06:17
"C2",370,"SPL2",2021-02-19 11:06:17
"D2",572,"SPL3",2021-02-19 11:06:17
"E2",510,"SPL4",2021-02-19 11:06:17
"F2",352,"SPL5",2021-02-19 11:06:17
"G2",409,"SPL6",2021-02-19 11:06:17
"B3",531,"SPL7",2021-02-19 11:06:17
"C3",382,"SPL8",2021-02-19 11:06:17
"D3",560,"SPL9",2021-02-19 11:06:17
"E3",473,"SPL10",2021-02-19 11:06:17
"F3",299,"SPL11",2021-02-19 11:06:17
"G3",451,"SPL12",2021-02-19 11:06:17
"B4",543,"SPL13",2021-02-19 11:06:17
"C4",377,"SPL14",2021-02-19 11:06:17
"D4",494,"SPL15",2021-02-19 11:06:17
"E4",499,"SPL16",2021-02-19 11:06:17
"F4",392,"SPL17",2021-02-19 11:06:17
"G4",418,"SPL18",2021-02-19 11:06:17
"B5",549,"SPL19",2021-02-19 11:06:17
"C5",546,"SPL20",2021-02-19 11:06:17
"D5",580,"SPL21",2021-02-19 11:06:17
"E5",458,"SPL22",2021-02-19 11:06:17
"F5",439,"SPL23",2021-02-19 11:06:17
"G5",335,"SPL24",2021-02-19 11:06:17
"B6",482,"SPL25",2021-02-19 11:06:17
"C6",517,"SPL26",2021-02-19 11:06:17
"D6",628,"SPL27",2021-02-19 11:06:17
"E6",467,"SPL28",2021-02-19 11:06:17
"F6",417,"SPL29",2021-02-19 11:06:17
"G6",322,"SPL30",2021-02-19 11:06:17
"B7",555,"SPL31",2021-02-19 11:06:17
"C7",519,"SPL32",2021-02-19 11:06:17
"D7",588,"SPL33",2021-02-19 11:06:17
"E7",469,"SPL34",2021-02-19 11:06:17
"F7",434,"SPL35",2021-02-19 11:06:17
"G7",302,"SPL36",2021-02-19 11:06:17
"B8",610,"SPL37",2021-02-19 11:06:17
"C8",455,"SPL38",2021-02-19 11:06:17
"D8",607,"SPL39",2021-02-19 11:06:17
"E8",428,"SPL40",2021-02-19 11:06:17
"F8",396,"SPL41",2021-02-19 11:06:17
"G8",469,"SPL42",2021-02-19 11:06:17
"B9",486,"SPL43",2021-02-19 11:06:17
"C9",459,"SPL44",2021-02-19 11:06:17
"D9",559,"SPL45",2021-02-19 11:06:17
"E9",392,"SPL46",2021-02-19 11:06:17
"F9",395,"SPL47",2021-02-19 11:06:17
"G9",388,"SPL48",2021-02-19 11:06:17
"B10",593,"SPL49",2021-02-19 11:06:17
"C10",466,"SPL50",2021-02-19 11:06:17
"D10",567,"SPL51",2021-02-19 11:06:17
"E10",356,"SPL52",2021-02-19 11:06:17
"F10",360,"SPL53",2021-02-19 11:06:17
"G10",454,"SPL54",2021-02-19 11:06:17
"B11",376,"SPL55",2021-02-19 11:06:17
"C11",366,"SPL56",2021-02-19 11:06:17
"D11",304,"SPL57",2021-02-19 11:06:17
"E11",302,"SPL58",2021-02-19 11:06:17
"F11",1.44,"SPL59",2021-02-19 11:06:17
"G11",2,"SPL60",2021-02-19 11:06:17
