Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,416,SPL1,,5/10/2021 12:25
C2,455,SPL2,,5/10/2021 12:25
D2,484,SPL3,,5/10/2021 12:25
E2,557,SPL4,,5/10/2021 12:25
F2,500,SPL5,,5/10/2021 12:25
G2,482,SPL6,,5/10/2021 12:25
B3,645,SPL7,,5/10/2021 12:25
C3,684,SPL8,,5/10/2021 12:25
D3,588,SPL9,,5/10/2021 12:25
E3,550,SPL10,,5/10/2021 12:25
F3,517,SPL11,,5/10/2021 12:25
G3,523,SPL12,,5/10/2021 12:25
B4,549,SPL13,,5/10/2021 12:25
C4,527,SPL14,,5/10/2021 12:25
D4,494,SPL15,,5/10/2021 12:25
E4,533,SPL16,,5/10/2021 12:25
F4,555,SPL17,,5/10/2021 12:25
G4,516,SPL18,,5/10/2021 12:25
B5,596,SPL19,,5/10/2021 12:25
C5,581,SPL20,,5/10/2021 12:25
D5,438,SPL21,,5/10/2021 12:25
E5,600,SPL22,,5/10/2021 12:25
F5,540,SPL23,,5/10/2021 12:25
G5,568,SPL24,,5/10/2021 12:25
B6,629,SPL25,,5/10/2021 12:25
C6,735,SPL26,,5/10/2021 12:25
D6,712,SPL27,,5/10/2021 12:25
E6,713,SPL28,,5/10/2021 12:25
F6,724,SPL29,,5/10/2021 12:25
G6,700,SPL30,,5/10/2021 12:25
B7,537,SPL31,,5/10/2021 12:25
C7,652,SPL32,,5/10/2021 12:25
D7,668,SPL33,,5/10/2021 12:25
E7,658,SPL34,,5/10/2021 12:25
F7,631,SPL35,,5/10/2021 12:25
G7,625,SPL36,,5/10/2021 12:25
B8,498,SPL37,,5/10/2021 12:25
C8,666,SPL38,,5/10/2021 12:25
D8,698,SPL39,,5/10/2021 12:25
E8,640,SPL40,,5/10/2021 12:25
F8,632,SPL41,,5/10/2021 12:25
G8,638,SPL42,,5/10/2021 12:25
B9,640,SPL43,,5/10/2021 12:25
C9,666,SPL44,,5/10/2021 12:25
D9,633,SPL45,,5/10/2021 12:25
E9,562,SPL46,,5/10/2021 12:25
F9,571,SPL47,,5/10/2021 12:25
G9,584,SPL48,,5/10/2021 12:25
B10,482,SPL49,,5/10/2021 12:25
C10,468,SPL50,,5/10/2021 12:25
D10,434,SPL51,,5/10/2021 12:25
E10,416,SPL52,,5/10/2021 12:25
F10,388,SPL53,,5/10/2021 12:25
G10,387,SPL54,,5/10/2021 12:25
B11,497,SPL55,,5/10/2021 12:25
C11,501,SPL56,,5/10/2021 12:25
D11,442,SPL57,,5/10/2021 12:25
E11,407,SPL58,,5/10/2021 12:25
F11,406,SPL59,,5/10/2021 12:25
G11,415,SPL60,,5/10/2021 12:25
F12,1.89,SPL61,,5/10/2021 12:25
G12,0.667,SPL62,,5/10/2021 12:25
