Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,425,SPL1,,5/26/2021 14:25
C2,463,SPL2,,5/26/2021 14:25
D2,403,SPL3,,5/26/2021 14:25
E2,592,SPL4,,5/26/2021 14:25
F2,569,SPL5,,5/26/2021 14:25
G2,590,SPL6,,5/26/2021 14:25
B3,486,SPL7,,5/26/2021 14:25
C3,497,SPL8,,5/26/2021 14:25
D3,517,SPL9,,5/26/2021 14:25
E3,583,SPL10,,5/26/2021 14:25
F3,572,SPL11,,5/26/2021 14:25
G3,598,SPL12,,5/26/2021 14:25
B4,479,SPL13,,5/26/2021 14:25
C4,522,SPL14,,5/26/2021 14:25
D4,471,SPL15,,5/26/2021 14:25
E4,553,SPL16,,5/26/2021 14:25
F4,576,SPL17,,5/26/2021 14:25
G4,565,SPL18,,5/26/2021 14:25
B5,405,SPL19,,5/26/2021 14:25
C5,452,SPL20,,5/26/2021 14:25
D5,453,SPL21,,5/26/2021 14:25
E5,594,SPL22,,5/26/2021 14:25
F5,614,SPL23,,5/26/2021 14:25
G5,530,SPL24,,5/26/2021 14:25
B6,585,SPL25,,5/26/2021 14:25
C6,568,SPL26,,5/26/2021 14:25
D6,584,SPL27,,5/26/2021 14:25
E6,622,SPL28,,5/26/2021 14:25
F6,635,SPL29,,5/26/2021 14:25
G6,621,SPL30,,5/26/2021 14:25
B7,476,SPL31,,5/26/2021 14:25
C7,494,SPL32,,5/26/2021 14:25
D7,482,SPL33,,5/26/2021 14:25
E7,631,SPL34,,5/26/2021 14:25
F7,549,SPL35,,5/26/2021 14:25
G7,550,SPL36,,5/26/2021 14:25
B8,480,SPL37,,5/26/2021 14:25
C8,433,SPL38,,5/26/2021 14:25
D8,462,SPL39,,5/26/2021 14:25
E8,631,SPL40,,5/26/2021 14:25
F8,614,SPL41,,5/26/2021 14:25
G8,629,SPL42,,5/26/2021 14:25
B9,620,SPL43,,5/26/2021 14:25
C9,619,SPL44,,5/26/2021 14:25
D9,607,SPL45,,5/26/2021 14:25
E9,368,SPL46,,5/26/2021 14:25
F9,363,SPL47,,5/26/2021 14:25
G9,383,SPL48,,5/26/2021 14:25
B10,490,SPL49,,5/26/2021 14:25
C10,456,SPL50,,5/26/2021 14:25
D10,451,SPL51,,5/26/2021 14:25
E10,433,SPL52,,5/26/2021 14:25
F10,424,SPL53,,5/26/2021 14:25
G10,391,SPL54,,5/26/2021 14:25
B11,474,SPL55,,5/26/2021 14:25
C11,467,SPL56,,5/26/2021 14:25
D11,475,SPL57,,5/26/2021 14:25
E11,384,SPL58,,5/26/2021 14:25
F11,380,SPL59,,5/26/2021 14:25
G11,383,SPL60,,5/26/2021 14:25
F12,2.56,SPL61,,5/26/2021 14:25
G12,3.78,SPL62,,5/26/2021 14:25
