Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,6.89,SPL1,,5/17/2021 16:33
C2,9,SPL2,,5/17/2021 16:33
D2,6.67,SPL3,,5/17/2021 16:33
E2,1.89,SPL4,,5/17/2021 16:33
F2,3.11,SPL5,,5/17/2021 16:33
G2,2.89,SPL6,,5/17/2021 16:33
B3,8.56,SPL7,,5/17/2021 16:33
C3,8,SPL8,,5/17/2021 16:33
D3,9,SPL9,,5/17/2021 16:33
E3,3.22,SPL10,,5/17/2021 16:33
F3,2,SPL11,,5/17/2021 16:33
G3,2.56,SPL12,,5/17/2021 16:33
B4,8.67,SPL13,,5/17/2021 16:33
C4,8.78,SPL14,,5/17/2021 16:33
D4,9.33,SPL15,,5/17/2021 16:33
E4,1.78,SPL16,,5/17/2021 16:33
F4,3,SPL17,,5/17/2021 16:33
G4,2.67,SPL18,,5/17/2021 16:33
B5,8.44,SPL19,,5/17/2021 16:33
C5,4.78,SPL20,,5/17/2021 16:33
D5,5.67,SPL21,,5/17/2021 16:33
E5,2.22,SPL22,,5/17/2021 16:33
F5,3.33,SPL23,,5/17/2021 16:33
G5,2.33,SPL24,,5/17/2021 16:33
B6,3.33,SPL25,,5/17/2021 16:33
C6,3.11,SPL26,,5/17/2021 16:33
D6,2,SPL27,,5/17/2021 16:33
E6,4.56,SPL28,,5/17/2021 16:33
F6,5.67,SPL29,,5/17/2021 16:33
G6,4.11,SPL30,,5/17/2021 16:33
B7,3.11,SPL31,,5/17/2021 16:33
C7,3.89,SPL32,,5/17/2021 16:33
D7,3.44,SPL33,,5/17/2021 16:33
E7,5.56,SPL34,,5/17/2021 16:33
F7,5.56,SPL35,,5/17/2021 16:33
G7,4.78,SPL36,,5/17/2021 16:33
B8,3.11,SPL37,,5/17/2021 16:33
C8,2,SPL38,,5/17/2021 16:33
D8,2,SPL39,,5/17/2021 16:33
E8,6.22,SPL40,,5/17/2021 16:33
F8,5.33,SPL41,,5/17/2021 16:33
G8,4.44,SPL42,,5/17/2021 16:33
B9,2.44,SPL43,,5/17/2021 16:33
C9,1.67,SPL44,,5/17/2021 16:33
D9,1.56,SPL45,,5/17/2021 16:33
E9,3.44,SPL46,,5/17/2021 16:33
F9,5.22,SPL47,,5/17/2021 16:33
G9,6.44,SPL48,,5/17/2021 16:33
B10,4.44,SPL49,,5/17/2021 16:33
C10,2.44,SPL50,,5/17/2021 16:33
D10,3.89,SPL51,,5/17/2021 16:33
E10,5.11,SPL52,,5/17/2021 16:33
F10,2.56,SPL53,,5/17/2021 16:33
G10,3.33,SPL54,,5/17/2021 16:33
B11,3,SPL55,,5/17/2021 16:33
C11,3.22,SPL56,,5/17/2021 16:33
D11,2.67,SPL57,,5/17/2021 16:33
E11,4.44,SPL58,,5/17/2021 16:33
F11,3.44,SPL59,,5/17/2021 16:33
G11,3.44,SPL60,,5/17/2021 16:33
F12,2.44,SPL61,,5/17/2021 16:33
G12,2.56,SPL62,,5/17/2021 16:33
