Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,420,SPL1,,5/6/2021 9:48
C2,448,SPL2,,5/6/2021 9:48
D2,451,SPL3,,5/6/2021 9:48
E2,271,SPL4,,5/6/2021 9:48
F2,247,SPL5,,5/6/2021 9:48
G2,254,SPL6,,5/6/2021 9:48
B3,468,SPL7,,5/6/2021 9:48
C3,492,SPL8,,5/6/2021 9:48
D3,469,SPL9,,5/6/2021 9:48
E3,317,SPL10,,5/6/2021 9:48
F3,296,SPL11,,5/6/2021 9:48
G3,298,SPL12,,5/6/2021 9:48
B4,605,SPL13,,5/6/2021 9:48
C4,584,SPL14,,5/6/2021 9:48
D4,582,SPL15,,5/6/2021 9:48
E4,352,SPL16,,5/6/2021 9:48
F4,363,SPL17,,5/6/2021 9:48
G4,309,SPL18,,5/6/2021 9:48
B5,455,SPL19,,5/6/2021 9:48
C5,461,SPL20,,5/6/2021 9:48
D5,439,SPL21,,5/6/2021 9:48
E5,272,SPL22,,5/6/2021 9:48
F5,237,SPL23,,5/6/2021 9:48
G5,265,SPL24,,5/6/2021 9:48
B6,528,SPL25,,5/6/2021 9:48
C6,570,SPL26,,5/6/2021 9:48
D6,568,SPL27,,5/6/2021 9:48
E6,367,SPL28,,5/6/2021 9:48
F6,365,SPL29,,5/6/2021 9:48
G6,348,SPL30,,5/6/2021 9:48
B7,436,SPL31,,5/6/2021 9:48
C7,432,SPL32,,5/6/2021 9:48
D7,449,SPL33,,5/6/2021 9:48
E7,387,SPL34,,5/6/2021 9:48
F7,385,SPL35,,5/6/2021 9:48
G7,377,SPL36,,5/6/2021 9:48
B8,467,SPL37,,5/6/2021 9:48
C8,541,SPL38,,5/6/2021 9:48
D8,507,SPL39,,5/6/2021 9:48
E8,391,SPL40,,5/6/2021 9:48
F8,388,SPL41,,5/6/2021 9:48
G8,377,SPL42,,5/6/2021 9:48
B9,495,SPL43,,5/6/2021 9:48
C9,463,SPL44,,5/6/2021 9:48
D9,473,SPL45,,5/6/2021 9:48
E9,301,SPL46,,5/6/2021 9:48
F9,307,SPL47,,5/6/2021 9:48
G9,300,SPL48,,5/6/2021 9:48
B10,304,SPL49,,5/6/2021 9:48
C10,302,SPL50,,5/6/2021 9:48
D10,312,SPL51,,5/6/2021 9:48
E10,317,SPL52,,5/6/2021 9:48
F10,307,SPL53,,5/6/2021 9:48
G10,308,SPL54,,5/6/2021 9:48
B11,333,SPL55,,5/6/2021 9:48
C11,313,SPL56,,5/6/2021 9:48
D11,296,SPL57,,5/6/2021 9:48
E11,291,SPL58,,5/6/2021 9:48
F11,302,SPL59,,5/6/2021 9:48
G11,296,SPL60,,5/6/2021 9:48
F12,1.33,SPL61,,5/6/2021 9:48
G12,2.33,SPL62,,5/6/2021 9:48
