Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,487,SPL1,,5/11/2021 15:46
C2,477,SPL2,,5/11/2021 15:46
D2,551,SPL3,,5/11/2021 15:46
E2,686,SPL4,,5/11/2021 15:46
F2,582,SPL5,,5/11/2021 15:46
G2,624,SPL6,,5/11/2021 15:46
B3,630,SPL7,,5/11/2021 15:46
C3,674,SPL8,,5/11/2021 15:46
D3,572,SPL9,,5/11/2021 15:46
E3,664,SPL10,,5/11/2021 15:46
F3,618,SPL11,,5/11/2021 15:46
G3,649,SPL12,,5/11/2021 15:46
B4,483,SPL13,,5/11/2021 15:46
C4,521,SPL14,,5/11/2021 15:46
D4,456,SPL15,,5/11/2021 15:46
E4,636,SPL16,,5/11/2021 15:46
F4,684,SPL17,,5/11/2021 15:46
G4,655,SPL18,,5/11/2021 15:46
B5,607,SPL19,,5/11/2021 15:46
C5,577,SPL20,,5/11/2021 15:46
D5,555,SPL21,,5/11/2021 15:46
E5,703,SPL22,,5/11/2021 15:46
F5,670,SPL23,,5/11/2021 15:46
G5,726,SPL24,,5/11/2021 15:46
B6,785,SPL25,,5/11/2021 15:46
C6,791,SPL26,,5/11/2021 15:46
D6,761,SPL27,,5/11/2021 15:46
E6,836,SPL28,,5/11/2021 15:46
F6,770,SPL29,,5/11/2021 15:46
G6,816,SPL30,,5/11/2021 15:46
B7,772,SPL31,,5/11/2021 15:46
C7,708,SPL32,,5/11/2021 15:46
D7,745,SPL33,,5/11/2021 15:46
E7,768,SPL34,,5/11/2021 15:46
F7,730,SPL35,,5/11/2021 15:46
G7,713,SPL36,,5/11/2021 15:46
B8,627,SPL37,,5/11/2021 15:46
C8,719,SPL38,,5/11/2021 15:46
D8,706,SPL39,,5/11/2021 15:46
E8,737,SPL40,,5/11/2021 15:46
F8,734,SPL41,,5/11/2021 15:46
G8,723,SPL42,,5/11/2021 15:46
B9,626,SPL43,,5/11/2021 15:46
C9,666,SPL44,,5/11/2021 15:46
D9,636,SPL45,,5/11/2021 15:46
E9,650,SPL46,,5/11/2021 15:46
F9,655,SPL47,,5/11/2021 15:46
G9,686,SPL48,,5/11/2021 15:46
B10,571,SPL49,,5/11/2021 15:46
C10,574,SPL50,,5/11/2021 15:46
D10,575,SPL51,,5/11/2021 15:46
E10,510,SPL52,,5/11/2021 15:46
F10,488,SPL53,,5/11/2021 15:46
G10,507,SPL54,,5/11/2021 15:46
B11,594,SPL55,,5/11/2021 15:46
C11,607,SPL56,,5/11/2021 15:46
D11,573,SPL57,,5/11/2021 15:46
E11,553,SPL58,,5/11/2021 15:46
F11,549,SPL59,,5/11/2021 15:46
G11,560,SPL60,,5/11/2021 15:46
F12,1.67,SPL61,,5/11/2021 15:46
G12,2.11,SPL62,,5/11/2021 15:46
