Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,242,SPL1,,5/23/2021 16:24
C2,272,SPL2,,5/23/2021 16:24
D2,277,SPL3,,5/23/2021 16:24
E2,306,SPL4,,5/23/2021 16:24
F2,334,SPL5,,5/23/2021 16:24
G2,357,SPL6,,5/23/2021 16:24
B3,244,SPL7,,5/23/2021 16:24
C3,225,SPL8,,5/23/2021 16:24
D3,239,SPL9,,5/23/2021 16:24
E3,309,SPL10,,5/23/2021 16:24
F3,307,SPL11,,5/23/2021 16:24
G3,330,SPL12,,5/23/2021 16:24
B4,237,SPL13,,5/23/2021 16:24
C4,253,SPL14,,5/23/2021 16:24
D4,222,SPL15,,5/23/2021 16:24
E4,291,SPL16,,5/23/2021 16:24
F4,271,SPL17,,5/23/2021 16:24
G4,285,SPL18,,5/23/2021 16:24
B5,199,SPL19,,5/23/2021 16:24
C5,223,SPL20,,5/23/2021 16:24
D5,227,SPL21,,5/23/2021 16:24
E5,259,SPL22,,5/23/2021 16:24
F5,266,SPL23,,5/23/2021 16:24
G5,293,SPL24,,5/23/2021 16:24
B6,237,SPL25,,5/23/2021 16:24
C6,256,SPL26,,5/23/2021 16:24
D6,273,SPL27,,5/23/2021 16:24
E6,359,SPL28,,5/23/2021 16:24
F6,326,SPL29,,5/23/2021 16:24
G6,346,SPL30,,5/23/2021 16:24
B7,352,SPL31,,5/23/2021 16:24
C7,282,SPL32,,5/23/2021 16:24
D7,332,SPL33,,5/23/2021 16:24
E7,212,SPL34,,5/23/2021 16:24
F7,221,SPL35,,5/23/2021 16:24
G7,324,SPL36,,5/23/2021 16:24
B8,356,SPL37,,5/23/2021 16:24
C8,355,SPL38,,5/23/2021 16:24
D8,334,SPL39,,5/23/2021 16:24
E8,294,SPL40,,5/23/2021 16:24
F8,295,SPL41,,5/23/2021 16:24
G8,336,SPL42,,5/23/2021 16:24
B9,336,SPL43,,5/23/2021 16:24
C9,335,SPL44,,5/23/2021 16:24
D9,393,SPL45,,5/23/2021 16:24
E9,178,SPL46,,5/23/2021 16:24
F9,159,SPL47,,5/23/2021 16:24
G9,175,SPL48,,5/23/2021 16:24
B10,358,SPL49,,5/23/2021 16:24
C10,342,SPL50,,5/23/2021 16:24
D10,306,SPL51,,5/23/2021 16:24
E10,289,SPL52,,5/23/2021 16:24
F10,297,SPL53,,5/23/2021 16:24
G10,294,SPL54,,5/23/2021 16:24
B11,336,SPL55,,5/23/2021 16:24
C11,326,SPL56,,5/23/2021 16:24
D11,309,SPL57,,5/23/2021 16:24
E11,259,SPL58,,5/23/2021 16:24
F11,257,SPL59,,5/23/2021 16:24
G11,253,SPL60,,5/23/2021 16:24
F12,1.67,SPL61,,5/23/2021 16:24
G12,1.56,SPL62,,5/23/2021 16:24
