Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,156,SPL1,,5/21/2021 15:10
C2,126,SPL2,,5/21/2021 15:10
D2,135,SPL3,,5/21/2021 15:10
E2,136,SPL4,,5/21/2021 15:10
F2,198,SPL5,,5/21/2021 15:10
G2,137,SPL6,,5/21/2021 15:10
B3,124,SPL7,,5/21/2021 15:10
C3,209,SPL8,,5/21/2021 15:10
D3,125,SPL9,,5/21/2021 15:10
E3,147,SPL10,,5/21/2021 15:10
F3,153,SPL11,,5/21/2021 15:10
G3,159,SPL12,,5/21/2021 15:10
B4,143,SPL13,,5/21/2021 15:10
C4,167,SPL14,,5/21/2021 15:10
D4,123,SPL15,,5/21/2021 15:10
E4,162,SPL16,,5/21/2021 15:10
F4,171,SPL17,,5/21/2021 15:10
G4,170,SPL18,,5/21/2021 15:10
B5,119,SPL19,,5/21/2021 15:10
C5,104,SPL20,,5/21/2021 15:10
D5,132,SPL21,,5/21/2021 15:10
E5,167,SPL22,,5/21/2021 15:10
F5,163,SPL23,,5/21/2021 15:10
G5,154,SPL24,,5/21/2021 15:10
B6,145,SPL25,,5/21/2021 15:10
C6,130,SPL26,,5/21/2021 15:10
D6,142,SPL27,,5/21/2021 15:10
E6,99,SPL28,,5/21/2021 15:10
F6,107,SPL29,,5/21/2021 15:10
G6,74.4,SPL30,,5/21/2021 15:10
B7,158,SPL31,,5/21/2021 15:10
C7,160,SPL32,,5/21/2021 15:10
D7,156,SPL33,,5/21/2021 15:10
E7,96.6,SPL34,,5/21/2021 15:10
F7,89.6,SPL35,,5/21/2021 15:10
G7,87.4,SPL36,,5/21/2021 15:10
B8,134,SPL37,,5/21/2021 15:10
C8,137,SPL38,,5/21/2021 15:10
D8,130,SPL39,,5/21/2021 15:10
E8,127,SPL40,,5/21/2021 15:10
F8,116,SPL41,,5/21/2021 15:10
G8,130,SPL42,,5/21/2021 15:10
B9,146,SPL43,,5/21/2021 15:10
C9,128,SPL44,,5/21/2021 15:10
D9,141,SPL45,,5/21/2021 15:10
E9,78.6,SPL46,,5/21/2021 15:10
F9,76.1,SPL47,,5/21/2021 15:10
G9,80.3,SPL48,,5/21/2021 15:10
B10,136,SPL49,,5/21/2021 15:10
C10,135,SPL50,,5/21/2021 15:10
D10,116,SPL51,,5/21/2021 15:10
E10,127,SPL52,,5/21/2021 15:10
F10,131,SPL53,,5/21/2021 15:10
G10,132,SPL54,,5/21/2021 15:10
B11,127,SPL55,,5/21/2021 15:10
C11,122,SPL56,,5/21/2021 15:10
D11,102,SPL57,,5/21/2021 15:10
E11,70.1,SPL58,,5/21/2021 15:10
F11,84.9,SPL59,,5/21/2021 15:10
G11,89.1,SPL60,,5/21/2021 15:10
F12,1.11,SPL61,,5/21/2021 15:10
G12,1,SPL62,,5/21/2021 15:10
