Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,303,SPL1,,5/6/2021 9:59
C2,367,SPL2,,5/6/2021 9:59
D2,388,SPL3,,5/6/2021 9:59
E2,300,SPL4,,5/6/2021 9:59
F2,313,SPL5,,5/6/2021 9:59
G2,325,SPL6,,5/6/2021 9:59
B3,354,SPL7,,5/6/2021 9:59
C3,416,SPL8,,5/6/2021 9:59
D3,409,SPL9,,5/6/2021 9:59
E3,341,SPL10,,5/6/2021 9:59
F3,330,SPL11,,5/6/2021 9:59
G3,316,SPL12,,5/6/2021 9:59
B4,308,SPL13,,5/6/2021 9:59
C4,322,SPL14,,5/6/2021 9:59
D4,327,SPL15,,5/6/2021 9:59
E4,291,SPL16,,5/6/2021 9:59
F4,275,SPL17,,5/6/2021 9:59
G4,276,SPL18,,5/6/2021 9:59
B5,269,SPL19,,5/6/2021 9:59
C5,295,SPL20,,5/6/2021 9:59
D5,309,SPL21,,5/6/2021 9:59
E5,314,SPL22,,5/6/2021 9:59
F5,337,SPL23,,5/6/2021 9:59
G5,272,SPL24,,5/6/2021 9:59
B6,477,SPL25,,5/6/2021 9:59
C6,422,SPL26,,5/6/2021 9:59
D6,433,SPL27,,5/6/2021 9:59
E6,359,SPL28,,5/6/2021 9:59
F6,330,SPL29,,5/6/2021 9:59
G6,323,SPL30,,5/6/2021 9:59
B7,324,SPL31,,5/6/2021 9:59
C7,315,SPL32,,5/6/2021 9:59
D7,294,SPL33,,5/6/2021 9:59
E7,385,SPL34,,5/6/2021 9:59
F7,419,SPL35,,5/6/2021 9:59
G7,429,SPL36,,5/6/2021 9:59
B8,300,SPL37,,5/6/2021 9:59
C8,335,SPL38,,5/6/2021 9:59
D8,291,SPL39,,5/6/2021 9:59
E8,316,SPL40,,5/6/2021 9:59
F8,306,SPL41,,5/6/2021 9:59
G8,308,SPL42,,5/6/2021 9:59
B9,348,SPL43,,5/6/2021 9:59
C9,304,SPL44,,5/6/2021 9:59
D9,377,SPL45,,5/6/2021 9:59
E9,239,SPL46,,5/6/2021 9:59
F9,248,SPL47,,5/6/2021 9:59
G9,256,SPL48,,5/6/2021 9:59
B10,323,SPL49,,5/6/2021 9:59
C10,286,SPL50,,5/6/2021 9:59
D10,284,SPL51,,5/6/2021 9:59
E10,277,SPL52,,5/6/2021 9:59
F10,262,SPL53,,5/6/2021 9:59
G10,259,SPL54,,5/6/2021 9:59
B11,355,SPL55,,5/6/2021 9:59
C11,331,SPL56,,5/6/2021 9:59
D11,305,SPL57,,5/6/2021 9:59
E11,261,SPL58,,5/6/2021 9:59
F11,251,SPL59,,5/6/2021 9:59
G11,276,SPL60,,5/6/2021 9:59
F12,2.56,SPL61,,5/6/2021 9:59
G12,1.67,SPL62,,5/6/2021 9:59
