Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,5.78,SPL1,,5/17/2021 17:15
C2,4.67,SPL2,,5/17/2021 17:15
D2,7.22,SPL3,,5/17/2021 17:15
E2,3.44,SPL4,,5/17/2021 17:15
F2,3.44,SPL5,,5/17/2021 17:15
G2,2.44,SPL6,,5/17/2021 17:15
B3,5.56,SPL7,,5/17/2021 17:15
C3,7,SPL8,,5/17/2021 17:15
D3,5.78,SPL9,,5/17/2021 17:15
E3,3.11,SPL10,,5/17/2021 17:15
F3,2.44,SPL11,,5/17/2021 17:15
G3,3.33,SPL12,,5/17/2021 17:15
B4,5.44,SPL13,,5/17/2021 17:15
C4,4.67,SPL14,,5/17/2021 17:15
D4,6,SPL15,,5/17/2021 17:15
E4,2.11,SPL16,,5/17/2021 17:15
F4,2.56,SPL17,,5/17/2021 17:15
G4,2.89,SPL18,,5/17/2021 17:15
B5,4.78,SPL19,,5/17/2021 17:15
C5,6.89,SPL20,,5/17/2021 17:15
D5,6.22,SPL21,,5/17/2021 17:15
E5,2.78,SPL22,,5/17/2021 17:15
F5,2.67,SPL23,,5/17/2021 17:15
G5,2.56,SPL24,,5/17/2021 17:15
B6,2.56,SPL25,,5/17/2021 17:15
C6,3.33,SPL26,,5/17/2021 17:15
D6,2.33,SPL27,,5/17/2021 17:15
E6,5.56,SPL28,,5/17/2021 17:15
F6,4.22,SPL29,,5/17/2021 17:15
G6,4.22,SPL30,,5/17/2021 17:15
B7,2.89,SPL31,,5/17/2021 17:15
C7,3.11,SPL32,,5/17/2021 17:15
D7,3.22,SPL33,,5/17/2021 17:15
E7,4.22,SPL34,,5/17/2021 17:15
F7,4.44,SPL35,,5/17/2021 17:15
G7,4.33,SPL36,,5/17/2021 17:15
B8,3,SPL37,,5/17/2021 17:15
C8,2.67,SPL38,,5/17/2021 17:15
D8,2.67,SPL39,,5/17/2021 17:15
E8,5.44,SPL40,,5/17/2021 17:15
F8,5.22,SPL41,,5/17/2021 17:15
G8,4.78,SPL42,,5/17/2021 17:15
B9,2.67,SPL43,,5/17/2021 17:15
C9,2.89,SPL44,,5/17/2021 17:15
D9,2.89,SPL45,,5/17/2021 17:15
E9,4.89,SPL46,,5/17/2021 17:15
F9,4.33,SPL47,,5/17/2021 17:15
G9,4.33,SPL48,,5/17/2021 17:15
B10,3.44,SPL49,,5/17/2021 17:15
C10,3.89,SPL50,,5/17/2021 17:15
D10,4.44,SPL51,,5/17/2021 17:15
E10,3,SPL52,,5/17/2021 17:15
F10,5.22,SPL53,,5/17/2021 17:15
G10,3.44,SPL54,,5/17/2021 17:15
B11,4,SPL55,,5/17/2021 17:15
C11,3.44,SPL56,,5/17/2021 17:15
D11,3.44,SPL57,,5/17/2021 17:15
E11,4.22,SPL58,,5/17/2021 17:15
F11,4.67,SPL59,,5/17/2021 17:15
G11,4.11,SPL60,,5/17/2021 17:15
F12,2.44,SPL61,,5/17/2021 17:15
G12,2.78,SPL62,,5/17/2021 17:15
