Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,209,SPL1,,5/22/2021 17:33
C2,204,SPL2,,5/22/2021 17:33
D2,205,SPL3,,5/22/2021 17:33
E2,277,SPL4,,5/22/2021 17:33
F2,484,SPL5,,5/22/2021 17:33
G2,265,SPL6,,5/22/2021 17:33
B3,190,SPL7,,5/22/2021 17:33
C3,503,SPL8,,5/22/2021 17:33
D3,194,SPL9,,5/22/2021 17:33
E3,282,SPL10,,5/22/2021 17:33
F3,293,SPL11,,5/22/2021 17:33
G3,307,SPL12,,5/22/2021 17:33
B4,201,SPL13,,5/22/2021 17:33
C4,259,SPL14,,5/22/2021 17:33
D4,190,SPL15,,5/22/2021 17:33
E4,319,SPL16,,5/22/2021 17:33
F4,302,SPL17,,5/22/2021 17:33
G4,334,SPL18,,5/22/2021 17:33
B5,179,SPL19,,5/22/2021 17:33
C5,162,SPL20,,5/22/2021 17:33
D5,190,SPL21,,5/22/2021 17:33
E5,315,SPL22,,5/22/2021 17:33
F5,309,SPL23,,5/22/2021 17:33
G5,299,SPL24,,5/22/2021 17:33
B6,276,SPL25,,5/22/2021 17:33
C6,243,SPL26,,5/22/2021 17:33
D6,266,SPL27,,5/22/2021 17:33
E6,217,SPL28,,5/22/2021 17:33
F6,234,SPL29,,5/22/2021 17:33
G6,181,SPL30,,5/22/2021 17:33
B7,270,SPL31,,5/22/2021 17:33
C7,239,SPL32,,5/22/2021 17:33
D7,221,SPL33,,5/22/2021 17:33
E7,190,SPL34,,5/22/2021 17:33
F7,169,SPL35,,5/22/2021 17:33
G7,163,SPL36,,5/22/2021 17:33
B8,222,SPL37,,5/22/2021 17:33
C8,233,SPL38,,5/22/2021 17:33
D8,233,SPL39,,5/22/2021 17:33
E8,241,SPL40,,5/22/2021 17:33
F8,218,SPL41,,5/22/2021 17:33
G8,234,SPL42,,5/22/2021 17:33
B9,279,SPL43,,5/22/2021 17:33
C9,250,SPL44,,5/22/2021 17:33
D9,276,SPL45,,5/22/2021 17:33
E9,157,SPL46,,5/22/2021 17:33
F9,150,SPL47,,5/22/2021 17:33
G9,156,SPL48,,5/22/2021 17:33
B10,236,SPL49,,5/22/2021 17:33
C10,310,SPL50,,5/22/2021 17:33
D10,221,SPL51,,5/22/2021 17:33
E10,253,SPL52,,5/22/2021 17:33
F10,247,SPL53,,5/22/2021 17:33
G10,244,SPL54,,5/22/2021 17:33
B11,224,SPL55,,5/22/2021 17:33
C11,228,SPL56,,5/22/2021 17:33
D11,209,SPL57,,5/22/2021 17:33
E11,134,SPL58,,5/22/2021 17:33
F11,145,SPL59,,5/22/2021 17:33
G11,170,SPL60,,5/22/2021 17:33
F12,1,SPL61,,5/22/2021 17:33
G12,2,SPL62,,5/22/2021 17:33
