Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,499,SPL1,,5/26/2021 13:56
C2,1518,SPL2,,5/26/2021 13:56
D2,499,SPL3,,5/26/2021 13:56
E2,467,SPL4,,5/26/2021 13:56
F2,1209,SPL5,,5/26/2021 13:56
G2,488,SPL6,,5/26/2021 13:56
B3,407,SPL7,,5/26/2021 13:56
C3,489,SPL8,,5/26/2021 13:56
D3,427,SPL9,,5/26/2021 13:56
E3,529,SPL10,,5/26/2021 13:56
F3,505,SPL11,,5/26/2021 13:56
G3,478,SPL12,,5/26/2021 13:56
B4,469,SPL13,,5/26/2021 13:56
C4,790,SPL14,,5/26/2021 13:56
D4,489,SPL15,,5/26/2021 13:56
E4,530,SPL16,,5/26/2021 13:56
F4,529,SPL17,,5/26/2021 13:56
G4,447,SPL18,,5/26/2021 13:56
B5,380,SPL19,,5/26/2021 13:56
C5,437,SPL20,,5/26/2021 13:56
D5,419,SPL21,,5/26/2021 13:56
E5,447,SPL22,,5/26/2021 13:56
F5,460,SPL23,,5/26/2021 13:56
G5,397,SPL24,,5/26/2021 13:56
B6,545,SPL25,,5/26/2021 13:56
C6,589,SPL26,,5/26/2021 13:56
D6,542,SPL27,,5/26/2021 13:56
E6,478,SPL28,,5/26/2021 13:56
F6,484,SPL29,,5/26/2021 13:56
G6,527,SPL30,,5/26/2021 13:56
B7,481,SPL31,,5/26/2021 13:56
C7,504,SPL32,,5/26/2021 13:56
D7,548,SPL33,,5/26/2021 13:56
E7,480,SPL34,,5/26/2021 13:56
F7,551,SPL35,,5/26/2021 13:56
G7,506,SPL36,,5/26/2021 13:56
B8,487,SPL37,,5/26/2021 13:56
C8,489,SPL38,,5/26/2021 13:56
D8,487,SPL39,,5/26/2021 13:56
E8,487,SPL40,,5/26/2021 13:56
F8,1791,SPL41,,5/26/2021 13:56
G8,430,SPL42,,5/26/2021 13:56
B9,528,SPL43,,5/26/2021 13:56
C9,558,SPL44,,5/26/2021 13:56
D9,536,SPL45,,5/26/2021 13:56
E9,295,SPL46,,5/26/2021 13:56
F9,747,SPL47,,5/26/2021 13:56
G9,304,SPL48,,5/26/2021 13:56
B10,424,SPL49,,5/26/2021 13:56
C10,397,SPL50,,5/26/2021 13:56
D10,454,SPL51,,5/26/2021 13:56
E10,422,SPL52,,5/26/2021 13:56
F10,386,SPL53,,5/26/2021 13:56
G10,409,SPL54,,5/26/2021 13:56
B11,349,SPL55,,5/26/2021 13:56
C11,301,SPL56,,5/26/2021 13:56
D11,398,SPL57,,5/26/2021 13:56
E11,317,SPL58,,5/26/2021 13:56
F11,341,SPL59,,5/26/2021 13:56
G11,332,SPL60,,5/26/2021 13:56
F12,1.11,SPL61,,5/26/2021 13:56
G12,1.22,SPL62,,5/26/2021 13:56
