Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,7.56,SPL1,,4/29/2021 14:15
C2,8.56,SPL2,,4/29/2021 14:15
D2,8,SPL3,,4/29/2021 14:15
E2,4.11,SPL4,,4/29/2021 14:15
F2,3.67,SPL5,,4/29/2021 14:15
G2,4.89,SPL6,,4/29/2021 14:15
B3,11.2,SPL7,,4/29/2021 14:15
C3,9.22,SPL8,,4/29/2021 14:15
D3,9.89,SPL9,,4/29/2021 14:15
E3,4.11,SPL10,,4/29/2021 14:15
F3,3.56,SPL11,,4/29/2021 14:15
G3,4.89,SPL12,,4/29/2021 14:15
B4,9.89,SPL13,,4/29/2021 14:15
C4,8.44,SPL14,,4/29/2021 14:15
D4,9.78,SPL15,,4/29/2021 14:15
E4,4.56,SPL16,,4/29/2021 14:15
F4,4.33,SPL17,,4/29/2021 14:15
G4,4.67,SPL18,,4/29/2021 14:15
B5,9,SPL19,,4/29/2021 14:15
C5,7.33,SPL20,,4/29/2021 14:15
D5,10.1,SPL21,,4/29/2021 14:15
E5,4.22,SPL22,,4/29/2021 14:15
F5,4,SPL23,,4/29/2021 14:15
G5,5.67,SPL24,,4/29/2021 14:15
B6,5.11,SPL25,,4/29/2021 14:15
C6,4.78,SPL26,,4/29/2021 14:15
D6,4.44,SPL27,,4/29/2021 14:15
E6,7.11,SPL28,,4/29/2021 14:15
F6,6.67,SPL29,,4/29/2021 14:15
G6,6.22,SPL30,,4/29/2021 14:15
B7,5,SPL31,,4/29/2021 14:15
C7,5.67,SPL32,,4/29/2021 14:15
D7,3.33,SPL33,,4/29/2021 14:15
E7,7.33,SPL34,,4/29/2021 14:15
F7,8.67,SPL35,,4/29/2021 14:15
G7,8.89,SPL36,,4/29/2021 14:15
B8,4.44,SPL37,,4/29/2021 14:15
C8,6.11,SPL38,,4/29/2021 14:15
D8,3.56,SPL39,,4/29/2021 14:15
E8,5.78,SPL40,,4/29/2021 14:15
F8,6.44,SPL41,,4/29/2021 14:15
G8,6.67,SPL42,,4/29/2021 14:15
B9,4.89,SPL43,,4/29/2021 14:15
C9,3.56,SPL44,,4/29/2021 14:15
D9,3.56,SPL45,,4/29/2021 14:15
E9,6.56,SPL46,,4/29/2021 14:15
F9,5.78,SPL47,,4/29/2021 14:15
G9,5.22,SPL48,,4/29/2021 14:15
B10,3.22,SPL49,,4/29/2021 14:15
C10,5.33,SPL50,,4/29/2021 14:15
D10,4.56,SPL51,,4/29/2021 14:15
E10,4.22,SPL52,,4/29/2021 14:15
F10,5.44,SPL53,,4/29/2021 14:15
G10,4.67,SPL54,,4/29/2021 14:15
B11,3.56,SPL55,,4/29/2021 14:15
C11,5.33,SPL56,,4/29/2021 14:15
D11,4.78,SPL57,,4/29/2021 14:15
E11,4.22,SPL58,,4/29/2021 14:15
F11,5.44,SPL59,,4/29/2021 14:15
G11,5.44,SPL60,,4/29/2021 14:15
F12,,SPL61,,4/29/2021 14:15
G12,,SPL62,,4/29/2021 14:15
