Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,6.11,SPL1,,5/18/2021 16:50
C2,7.11,SPL2,,5/18/2021 16:50
D2,7.56,SPL3,,5/18/2021 16:50
E2,3.78,SPL4,,5/18/2021 16:50
F2,2.89,SPL5,,5/18/2021 16:50
G2,5.44,SPL6,,5/18/2021 16:50
B3,6.33,SPL7,,5/18/2021 16:50
C3,8.67,SPL8,,5/18/2021 16:50
D3,7.78,SPL9,,5/18/2021 16:50
E3,4.11,SPL10,,5/18/2021 16:50
F3,5.44,SPL11,,5/18/2021 16:50
G3,5.44,SPL12,,5/18/2021 16:50
B4,7.11,SPL13,,5/18/2021 16:50
C4,5.44,SPL14,,5/18/2021 16:50
D4,5.44,SPL15,,5/18/2021 16:50
E4,4,SPL16,,5/18/2021 16:50
F4,3.89,SPL17,,5/18/2021 16:50
G4,4.89,SPL18,,5/18/2021 16:50
B5,6.56,SPL19,,5/18/2021 16:50
C5,7.67,SPL20,,5/18/2021 16:50
D5,7.44,SPL21,,5/18/2021 16:50
E5,4.33,SPL22,,5/18/2021 16:50
F5,4.78,SPL23,,5/18/2021 16:50
G5,6.33,SPL24,,5/18/2021 16:50
B6,5.78,SPL25,,5/18/2021 16:50
C6,5,SPL26,,5/18/2021 16:50
D6,4.67,SPL27,,5/18/2021 16:50
E6,7,SPL28,,5/18/2021 16:50
F6,6.78,SPL29,,5/18/2021 16:50
G6,5.67,SPL30,,5/18/2021 16:50
B7,4.56,SPL31,,5/18/2021 16:50
C7,3.33,SPL32,,5/18/2021 16:50
D7,4.44,SPL33,,5/18/2021 16:50
E7,6.56,SPL34,,5/18/2021 16:50
F7,5.67,SPL35,,5/18/2021 16:50
G7,5.89,SPL36,,5/18/2021 16:50
B8,6.22,SPL37,,5/18/2021 16:50
C8,3.89,SPL38,,5/18/2021 16:50
D8,6.11,SPL39,,5/18/2021 16:50
E8,5.33,SPL40,,5/18/2021 16:50
F8,5.89,SPL41,,5/18/2021 16:50
G8,6.78,SPL42,,5/18/2021 16:50
B9,5.11,SPL43,,5/18/2021 16:50
C9,5.22,SPL44,,5/18/2021 16:50
D9,5.33,SPL45,,5/18/2021 16:50
E9,5.56,SPL46,,5/18/2021 16:50
F9,4.78,SPL47,,5/18/2021 16:50
G9,5.67,SPL48,,5/18/2021 16:50
B10,4.33,SPL49,,5/18/2021 16:50
C10,6.56,SPL50,,5/18/2021 16:50
D10,5.89,SPL51,,5/18/2021 16:50
E10,5,SPL52,,5/18/2021 16:50
F10,5.78,SPL53,,5/18/2021 16:50
G10,5.67,SPL54,,5/18/2021 16:50
B11,4.78,SPL55,,5/18/2021 16:50
C11,6,SPL56,,5/18/2021 16:50
D11,5.44,SPL57,,5/18/2021 16:50
E11,6.89,SPL58,,5/18/2021 16:50
F11,5.22,SPL59,,5/18/2021 16:50
G11,7.44,SPL60,,5/18/2021 16:50
F12,1.33,SPL61,,5/18/2021 16:50
G12,2,SPL62,,5/18/2021 16:50
