Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,287,SPL1,,5/25/2021 14:33
C2,361,SPL2,,5/25/2021 14:33
D2,321,SPL3,,5/25/2021 14:33
E2,409,SPL4,,5/25/2021 14:33
F2,382,SPL5,,5/25/2021 14:33
G2,440,SPL6,,5/25/2021 14:33
B3,339,SPL7,,5/25/2021 14:33
C3,349,SPL8,,5/25/2021 14:33
D3,390,SPL9,,5/25/2021 14:33
E3,389,SPL10,,5/25/2021 14:33
F3,411,SPL11,,5/25/2021 14:33
G3,428,SPL12,,5/25/2021 14:33
B4,332,SPL13,,5/25/2021 14:33
C4,356,SPL14,,5/25/2021 14:33
D4,345,SPL15,,5/25/2021 14:33
E4,395,SPL16,,5/25/2021 14:33
F4,412,SPL17,,5/25/2021 14:33
G4,389,SPL18,,5/25/2021 14:33
B5,296,SPL19,,5/25/2021 14:33
C5,333,SPL20,,5/25/2021 14:33
D5,329,SPL21,,5/25/2021 14:33
E5,371,SPL22,,5/25/2021 14:33
F5,368,SPL23,,5/25/2021 14:33
G5,329,SPL24,,5/25/2021 14:33
B6,444,SPL25,,5/25/2021 14:33
C6,447,SPL26,,5/25/2021 14:33
D6,514,SPL27,,5/25/2021 14:33
E6,544,SPL28,,5/25/2021 14:33
F6,537,SPL29,,5/25/2021 14:33
G6,547,SPL30,,5/25/2021 14:33
B7,406,SPL31,,5/25/2021 14:33
C7,400,SPL32,,5/25/2021 14:33
D7,380,SPL33,,5/25/2021 14:33
E7,507,SPL34,,5/25/2021 14:33
F7,425,SPL35,,5/25/2021 14:33
G7,443,SPL36,,5/25/2021 14:33
B8,394,SPL37,,5/25/2021 14:33
C8,362,SPL38,,5/25/2021 14:33
D8,394,SPL39,,5/25/2021 14:33
E8,519,SPL40,,5/25/2021 14:33
F8,514,SPL41,,5/25/2021 14:33
G8,499,SPL42,,5/25/2021 14:33
B9,504,SPL43,,5/25/2021 14:33
C9,475,SPL44,,5/25/2021 14:33
D9,477,SPL45,,5/25/2021 14:33
E9,284,SPL46,,5/25/2021 14:33
F9,279,SPL47,,5/25/2021 14:33
G9,302,SPL48,,5/25/2021 14:33
B10,489,SPL49,,5/25/2021 14:33
C10,433,SPL50,,5/25/2021 14:33
D10,376,SPL51,,5/25/2021 14:33
E10,477,SPL52,,5/25/2021 14:33
F10,377,SPL53,,5/25/2021 14:33
G10,484,SPL54,,5/25/2021 14:33
B11,451,SPL55,,5/25/2021 14:33
C11,447,SPL56,,5/25/2021 14:33
D11,431,SPL57,,5/25/2021 14:33
E11,390,SPL58,,5/25/2021 14:33
F11,391,SPL59,,5/25/2021 14:33
G11,374,SPL60,,5/25/2021 14:33
F12,1.89,SPL61,,5/25/2021 14:33
G12,1.44,SPL62,,5/25/2021 14:33
