Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,651,SPL1,,5/29/2021 17:34
C2,644,SPL2,,5/29/2021 17:34
D2,631,SPL3,,5/29/2021 17:34
E2,585,SPL4,,5/29/2021 17:34
F2,598,SPL5,,5/29/2021 17:34
G2,585,SPL6,,5/29/2021 17:34
B3,633,SPL7,,5/29/2021 17:34
C3,431,SPL8,,5/29/2021 17:34
D3,513,SPL9,,5/29/2021 17:34
E3,585,SPL10,,5/29/2021 17:34
F3,508,SPL11,,5/29/2021 17:34
G3,571,SPL12,,5/29/2021 17:34
B4,527,SPL13,,5/29/2021 17:34
C4,572,SPL14,,5/29/2021 17:34
D4,511,SPL15,,5/29/2021 17:34
E4,597,SPL16,,5/29/2021 17:34
F4,580,SPL17,,5/29/2021 17:34
G4,540,SPL18,,5/29/2021 17:34
B5,448,SPL19,,5/29/2021 17:34
C5,467,SPL20,,5/29/2021 17:34
D5,454,SPL21,,5/29/2021 17:34
E5,523,SPL22,,5/29/2021 17:34
F5,535,SPL23,,5/29/2021 17:34
G5,621,SPL24,,5/29/2021 17:34
B6,630,SPL25,,5/29/2021 17:34
C6,647,SPL26,,5/29/2021 17:34
D6,660,SPL27,,5/29/2021 17:34
E6,955,SPL28,,5/29/2021 17:34
F6,933,SPL29,,5/29/2021 17:34
G6,892,SPL30,,5/29/2021 17:34
B7,701,SPL31,,5/29/2021 17:34
C7,700,SPL32,,5/29/2021 17:34
D7,758,SPL33,,5/29/2021 17:34
E7,738,SPL34,,5/29/2021 17:34
F7,725,SPL35,,5/29/2021 17:34
G7,761,SPL36,,5/29/2021 17:34
B8,725,SPL37,,5/29/2021 17:34
C8,669,SPL38,,5/29/2021 17:34
D8,653,SPL39,,5/29/2021 17:34
E8,733,SPL40,,5/29/2021 17:34
F8,810,SPL41,,5/29/2021 17:34
G8,861,SPL42,,5/29/2021 17:34
B9,685,SPL43,,5/29/2021 17:34
C9,650,SPL44,,5/29/2021 17:34
D9,697,SPL45,,5/29/2021 17:34
E9,483,SPL46,,5/29/2021 17:34
F9,517,SPL47,,5/29/2021 17:34
G9,558,SPL48,,5/29/2021 17:34
B10,597,SPL49,,5/29/2021 17:34
C10,561,SPL50,,5/29/2021 17:34
D10,569,SPL51,,5/29/2021 17:34
E10,589,SPL52,,5/29/2021 17:34
F10,587,SPL53,,5/29/2021 17:34
G10,603,SPL54,,5/29/2021 17:34
B11,576,SPL55,,5/29/2021 17:34
C11,570,SPL56,,5/29/2021 17:34
D11,599,SPL57,,5/29/2021 17:34
E11,498,SPL58,,5/29/2021 17:34
F11,536,SPL59,,5/29/2021 17:34
G11,510,SPL60,,5/29/2021 17:34
F12,1.78,SPL61,,5/29/2021 17:34
G12,1.33,SPL62,,5/29/2021 17:34
