Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,395,SPL1,,5/24/2021 13:45
C2,1108,SPL2,,5/24/2021 13:45
D2,381,SPL3,,5/24/2021 13:45
E2,456,SPL4,,5/24/2021 13:45
F2,996,SPL5,,5/24/2021 13:45
G2,446,SPL6,,5/24/2021 13:45
B3,290,SPL7,,5/24/2021 13:45
C3,329,SPL8,,5/24/2021 13:45
D3,303,SPL9,,5/24/2021 13:45
E3,465,SPL10,,5/24/2021 13:45
F3,378,SPL11,,5/24/2021 13:45
G3,427,SPL12,,5/24/2021 13:45
B4,319,SPL13,,5/24/2021 13:45
C4,613,SPL14,,5/24/2021 13:45
D4,333,SPL15,,5/24/2021 13:45
E4,480,SPL16,,5/24/2021 13:45
F4,512,SPL17,,5/24/2021 13:45
G4,509,SPL18,,5/24/2021 13:45
B5,263,SPL19,,5/24/2021 13:45
C5,299,SPL20,,5/24/2021 13:45
D5,284,SPL21,,5/24/2021 13:45
E5,369,SPL22,,5/24/2021 13:45
F5,359,SPL23,,5/24/2021 13:45
G5,343,SPL24,,5/24/2021 13:45
B6,418,SPL25,,5/24/2021 13:45
C6,442,SPL26,,5/24/2021 13:45
D6,399,SPL27,,5/24/2021 13:45
E6,369,SPL28,,5/24/2021 13:45
F6,388,SPL29,,5/24/2021 13:45
G6,404,SPL30,,5/24/2021 13:45
B7,413,SPL31,,5/24/2021 13:45
C7,417,SPL32,,5/24/2021 13:45
D7,434,SPL33,,5/24/2021 13:45
E7,373,SPL34,,5/24/2021 13:45
F7,383,SPL35,,5/24/2021 13:45
G7,359,SPL36,,5/24/2021 13:45
B8,434,SPL37,,5/24/2021 13:45
C8,425,SPL38,,5/24/2021 13:45
D8,419,SPL39,,5/24/2021 13:45
E8,340,SPL40,,5/24/2021 13:45
F8,955,SPL41,,5/24/2021 13:45
G8,347,SPL42,,5/24/2021 13:45
B9,406,SPL43,,5/24/2021 13:45
C9,404,SPL44,,5/24/2021 13:45
D9,411,SPL45,,5/24/2021 13:45
E9,226,SPL46,,5/24/2021 13:45
F9,437,SPL47,,5/24/2021 13:45
G9,244,SPL48,,5/24/2021 13:45
B10,320,SPL49,,5/24/2021 13:45
C10,292,SPL50,,5/24/2021 13:45
D10,301,SPL51,,5/24/2021 13:45
E10,277,SPL52,,5/24/2021 13:45
F10,275,SPL53,,5/24/2021 13:45
G10,292,SPL54,,5/24/2021 13:45
B11,315,SPL55,,5/24/2021 13:45
C11,303,SPL56,,5/24/2021 13:45
D11,306,SPL57,,5/24/2021 13:45
E11,310,SPL58,,5/24/2021 13:45
F11,311,SPL59,,5/24/2021 13:45
G11,304,SPL60,,5/24/2021 13:45
F12,1.11,SPL61,,5/24/2021 13:45
G12,1.56,SPL62,,5/24/2021 13:45
