Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,549,SPL1,,5/10/2021 12:40
C2,594,SPL2,,5/10/2021 12:40
D2,623,SPL3,,5/10/2021 12:40
E2,562,SPL4,,5/10/2021 12:40
F2,540,SPL5,,5/10/2021 12:40
G2,539,SPL6,,5/10/2021 12:40
B3,603,SPL7,,5/10/2021 12:40
C3,642,SPL8,,5/10/2021 12:40
D3,643,SPL9,,5/10/2021 12:40
E3,581,SPL10,,5/10/2021 12:40
F3,562,SPL11,,5/10/2021 12:40
G3,531,SPL12,,5/10/2021 12:40
B4,524,SPL13,,5/10/2021 12:40
C4,554,SPL14,,5/10/2021 12:40
D4,517,SPL15,,5/10/2021 12:40
E4,516,SPL16,,5/10/2021 12:40
F4,522,SPL17,,5/10/2021 12:40
G4,519,SPL18,,5/10/2021 12:40
B5,580,SPL19,,5/10/2021 12:40
C5,571,SPL20,,5/10/2021 12:40
D5,535,SPL21,,5/10/2021 12:40
E5,582,SPL22,,5/10/2021 12:40
F5,589,SPL23,,5/10/2021 12:40
G5,508,SPL24,,5/10/2021 12:40
B6,708,SPL25,,5/10/2021 12:40
C6,659,SPL26,,5/10/2021 12:40
D6,640,SPL27,,5/10/2021 12:40
E6,606,SPL28,,5/10/2021 12:40
F6,596,SPL29,,5/10/2021 12:40
G6,561,SPL30,,5/10/2021 12:40
B7,492,SPL31,,5/10/2021 12:40
C7,464,SPL32,,5/10/2021 12:40
D7,479,SPL33,,5/10/2021 12:40
E7,712,SPL34,,5/10/2021 12:40
F7,648,SPL35,,5/10/2021 12:40
G7,670,SPL36,,5/10/2021 12:40
B8,586,SPL37,,5/10/2021 12:40
C8,552,SPL38,,5/10/2021 12:40
D8,563,SPL39,,5/10/2021 12:40
E8,640,SPL40,,5/10/2021 12:40
F8,632,SPL41,,5/10/2021 12:40
G8,606,SPL42,,5/10/2021 12:40
B9,535,SPL43,,5/10/2021 12:40
C9,524,SPL44,,5/10/2021 12:40
D9,507,SPL45,,5/10/2021 12:40
E9,545,SPL46,,5/10/2021 12:40
F9,530,SPL47,,5/10/2021 12:40
G9,555,SPL48,,5/10/2021 12:40
B10,439,SPL49,,5/10/2021 12:40
C10,430,SPL50,,5/10/2021 12:40
D10,392,SPL51,,5/10/2021 12:40
E10,463,SPL52,,5/10/2021 12:40
F10,462,SPL53,,5/10/2021 12:40
G10,463,SPL54,,5/10/2021 12:40
B11,488,SPL55,,5/10/2021 12:40
C11,470,SPL56,,5/10/2021 12:40
D11,437,SPL57,,5/10/2021 12:40
E11,375,SPL58,,5/10/2021 12:40
F11,365,SPL59,,5/10/2021 12:40
G11,360,SPL60,,5/10/2021 12:40
F12,1.89,SPL61,,5/10/2021 12:40
G12,1.33,SPL62,,5/10/2021 12:40
