Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,180,SPL1,,5/3/2021 13:16
C2,177,SPL2,,5/3/2021 13:16
D2,207,SPL3,,5/3/2021 13:16
E2,253,SPL4,,5/3/2021 13:16
F2,257,SPL5,,5/3/2021 13:16
G2,248,SPL6,,5/3/2021 13:16
B3,211,SPL7,,5/3/2021 13:16
C3,225,SPL8,,5/3/2021 13:16
D3,221,SPL9,,5/3/2021 13:16
E3,274,SPL10,,5/3/2021 13:16
F3,262,SPL11,,5/3/2021 13:16
G3,264,SPL12,,5/3/2021 13:16
B4,309,SPL13,,5/3/2021 13:16
C4,282,SPL14,,5/3/2021 13:16
D4,270,SPL15,,5/3/2021 13:16
E4,316,SPL16,,5/3/2021 13:16
F4,314,SPL17,,5/3/2021 13:16
G4,308,SPL18,,5/3/2021 13:16
B5,241,SPL19,,5/3/2021 13:16
C5,218,SPL20,,5/3/2021 13:16
D5,254,SPL21,,5/3/2021 13:16
E5,307,SPL22,,5/3/2021 13:16
F5,283,SPL23,,5/3/2021 13:16
G5,279,SPL24,,5/3/2021 13:16
B6,296,SPL25,,5/3/2021 13:16
C6,268,SPL26,,5/3/2021 13:16
D6,271,SPL27,,5/3/2021 13:16
E6,228,SPL28,,5/3/2021 13:16
F6,210,SPL29,,5/3/2021 13:16
G6,185,SPL30,,5/3/2021 13:16
B7,330,SPL31,,5/3/2021 13:16
C7,313,SPL32,,5/3/2021 13:16
D7,321,SPL33,,5/3/2021 13:16
E7,244,SPL34,,5/3/2021 13:16
F7,255,SPL35,,5/3/2021 13:16
G7,244,SPL36,,5/3/2021 13:16
B8,317,SPL37,,5/3/2021 13:16
C8,327,SPL38,,5/3/2021 13:16
D8,305,SPL39,,5/3/2021 13:16
E8,235,SPL40,,5/3/2021 13:16
F8,244,SPL41,,5/3/2021 13:16
G8,234,SPL42,,5/3/2021 13:16
B9,267,SPL43,,5/3/2021 13:16
C9,226,SPL44,,5/3/2021 13:16
D9,215,SPL45,,5/3/2021 13:16
E9,168,SPL46,,5/3/2021 13:16
F9,168,SPL47,,5/3/2021 13:16
G9,170,SPL48,,5/3/2021 13:16
B10,209,SPL49,,5/3/2021 13:16
C10,200,SPL50,,5/3/2021 13:16
D10,191,SPL51,,5/3/2021 13:16
E10,250,SPL52,,5/3/2021 13:16
F10,221,SPL53,,5/3/2021 13:16
G10,227,SPL54,,5/3/2021 13:16
B11,208,SPL55,,5/3/2021 13:16
C11,202,SPL56,,5/3/2021 13:16
D11,204,SPL57,,5/3/2021 13:16
E11,189,SPL58,,5/3/2021 13:16
F11,169,SPL59,,5/3/2021 13:16
G11,157,SPL60,,5/3/2021 13:16
F12,1.67,SPL61,,5/3/2021 13:16
G12,3.11,SPL62,,5/3/2021 13:16
