Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,316,SPL1,,5/24/2021 13:17
C2,368,SPL2,,5/24/2021 13:17
D2,320,SPL3,,5/24/2021 13:17
E2,442,SPL4,,5/24/2021 13:17
F2,440,SPL5,,5/24/2021 13:17
G2,440,SPL6,,5/24/2021 13:17
B3,400,SPL7,,5/24/2021 13:17
C3,433,SPL8,,5/24/2021 13:17
D3,406,SPL9,,5/24/2021 13:17
E3,484,SPL10,,5/24/2021 13:17
F3,524,SPL11,,5/24/2021 13:17
G3,532,SPL12,,5/24/2021 13:17
B4,388,SPL13,,5/24/2021 13:17
C4,370,SPL14,,5/24/2021 13:17
D4,406,SPL15,,5/24/2021 13:17
E4,496,SPL16,,5/24/2021 13:17
F4,460,SPL17,,5/24/2021 13:17
G4,509,SPL18,,5/24/2021 13:17
B5,312,SPL19,,5/24/2021 13:17
C5,337,SPL20,,5/24/2021 13:17
D5,309,SPL21,,5/24/2021 13:17
E5,430,SPL22,,5/24/2021 13:17
F5,380,SPL23,,5/24/2021 13:17
G5,413,SPL24,,5/24/2021 13:17
B6,349,SPL25,,5/24/2021 13:17
C6,452,SPL26,,5/24/2021 13:17
D6,382,SPL27,,5/24/2021 13:17
E6,299,SPL28,,5/24/2021 13:17
F6,429,SPL29,,5/24/2021 13:17
G6,429,SPL30,,5/24/2021 13:17
B7,478,SPL31,,5/24/2021 13:17
C7,475,SPL32,,5/24/2021 13:17
D7,358,SPL33,,5/24/2021 13:17
E7,374,SPL34,,5/24/2021 13:17
F7,396,SPL35,,5/24/2021 13:17
G7,414,SPL36,,5/24/2021 13:17
B8,368,SPL37,,5/24/2021 13:17
C8,407,SPL38,,5/24/2021 13:17
D8,398,SPL39,,5/24/2021 13:17
E8,357,SPL40,,5/24/2021 13:17
F8,370,SPL41,,5/24/2021 13:17
G8,338,SPL42,,5/24/2021 13:17
B9,338,SPL43,,5/24/2021 13:17
C9,339,SPL44,,5/24/2021 13:17
D9,346,SPL45,,5/24/2021 13:17
E9,259,SPL46,,5/24/2021 13:17
F9,243,SPL47,,5/24/2021 13:17
G9,250,SPL48,,5/24/2021 13:17
B10,412,SPL49,,5/24/2021 13:17
C10,407,SPL50,,5/24/2021 13:17
D10,364,SPL51,,5/24/2021 13:17
E10,328,SPL52,,5/24/2021 13:17
F10,284,SPL53,,5/24/2021 13:17
G10,302,SPL54,,5/24/2021 13:17
B11,374,SPL55,,5/24/2021 13:17
C11,299,SPL56,,5/24/2021 13:17
D11,308,SPL57,,5/24/2021 13:17
E11,282,SPL58,,5/24/2021 13:17
F11,296,SPL59,,5/24/2021 13:17
G11,290,SPL60,,5/24/2021 13:17
F12,2.33,SPL61,,5/24/2021 13:17
G12,1.22,SPL62,,5/24/2021 13:17
