Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,25.3,SPL1,,4/30/2021 12:48
C2,24.4,SPL2,,4/30/2021 12:48
D2,24.9,SPL3,,4/30/2021 12:48
E2,13.1,SPL4,,4/30/2021 12:48
F2,13,SPL5,,4/30/2021 12:48
G2,12.7,SPL6,,4/30/2021 12:48
B3,29,SPL7,,4/30/2021 12:48
C3,27.6,SPL8,,4/30/2021 12:48
D3,26.6,SPL9,,4/30/2021 12:48
E3,14.3,SPL10,,4/30/2021 12:48
F3,15.4,SPL11,,4/30/2021 12:48
G3,14.3,SPL12,,4/30/2021 12:48
B4,28.6,SPL13,,4/30/2021 12:48
C4,27.6,SPL14,,4/30/2021 12:48
D4,28.8,SPL15,,4/30/2021 12:48
E4,14.4,SPL16,,4/30/2021 12:48
F4,12.4,SPL17,,4/30/2021 12:48
G4,13.4,SPL18,,4/30/2021 12:48
B5,24.7,SPL19,,4/30/2021 12:48
C5,26.1,SPL20,,4/30/2021 12:48
D5,25.3,SPL21,,4/30/2021 12:48
E5,11.4,SPL22,,4/30/2021 12:48
F5,13.3,SPL23,,4/30/2021 12:48
G5,10.6,SPL24,,4/30/2021 12:48
B6,16.2,SPL25,,4/30/2021 12:48
C6,14.4,SPL26,,4/30/2021 12:48
D6,14.9,SPL27,,4/30/2021 12:48
E6,22.8,SPL28,,4/30/2021 12:48
F6,22.4,SPL29,,4/30/2021 12:48
G6,13.2,SPL30,,4/30/2021 12:48
B7,23.6,SPL31,,4/30/2021 12:48
C7,18,SPL32,,4/30/2021 12:48
D7,20.4,SPL33,,4/30/2021 12:48
E7,25.3,SPL34,,4/30/2021 12:48
F7,24.6,SPL35,,4/30/2021 12:48
G7,22,SPL36,,4/30/2021 12:48
B8,15.6,SPL37,,4/30/2021 12:48
C8,17.1,SPL38,,4/30/2021 12:48
D8,13.8,SPL39,,4/30/2021 12:48
E8,14.1,SPL40,,4/30/2021 12:48
F8,17.6,SPL41,,4/30/2021 12:48
G8,13.2,SPL42,,4/30/2021 12:48
B9,21.3,SPL43,,4/30/2021 12:48
C9,16.1,SPL44,,4/30/2021 12:48
D9,16.2,SPL45,,4/30/2021 12:48
E9,14.3,SPL46,,4/30/2021 12:48
F9,12.6,SPL47,,4/30/2021 12:48
G9,12.2,SPL48,,4/30/2021 12:48
B10,11.3,SPL49,,4/30/2021 12:48
C10,12.6,SPL50,,4/30/2021 12:48
D10,10,SPL51,,4/30/2021 12:48
E10,12.6,SPL52,,4/30/2021 12:48
F10,13.1,SPL53,,4/30/2021 12:48
G10,13.8,SPL54,,4/30/2021 12:48
B11,14.8,SPL55,,4/30/2021 12:48
C11,17.3,SPL56,,4/30/2021 12:48
D11,13.8,SPL57,,4/30/2021 12:48
E11,11.7,SPL58,,4/30/2021 12:48
F11,10.9,SPL59,,4/30/2021 12:48
G11,13.1,SPL60,,4/30/2021 12:48
F12,2,SPL61,,4/30/2021 12:48
G12,2.78,SPL62,,4/30/2021 12:48
