Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,190,SPL1,,5/21/2021 15:03
C2,197,SPL2,,5/21/2021 15:03
D2,181,SPL3,,5/21/2021 15:03
E2,214,SPL4,,5/21/2021 15:03
F2,204,SPL5,,5/21/2021 15:03
G2,207,SPL6,,5/21/2021 15:03
B3,224,SPL7,,5/21/2021 15:03
C3,200,SPL8,,5/21/2021 15:03
D3,212,SPL9,,5/21/2021 15:03
E3,216,SPL10,,5/21/2021 15:03
F3,236,SPL11,,5/21/2021 15:03
G3,237,SPL12,,5/21/2021 15:03
B4,245,SPL13,,5/21/2021 15:03
C4,216,SPL14,,5/21/2021 15:03
D4,225,SPL15,,5/21/2021 15:03
E4,272,SPL16,,5/21/2021 15:03
F4,277,SPL17,,5/21/2021 15:03
G4,296,SPL18,,5/21/2021 15:03
B5,172,SPL19,,5/21/2021 15:03
C5,156,SPL20,,5/21/2021 15:03
D5,176,SPL21,,5/21/2021 15:03
E5,187,SPL22,,5/21/2021 15:03
F5,195,SPL23,,5/21/2021 15:03
G5,200,SPL24,,5/21/2021 15:03
B6,208,SPL25,,5/21/2021 15:03
C6,207,SPL26,,5/21/2021 15:03
D6,210,SPL27,,5/21/2021 15:03
E6,126,SPL28,,5/21/2021 15:03
F6,161,SPL29,,5/21/2021 15:03
G6,150,SPL30,,5/21/2021 15:03
B7,169,SPL31,,5/21/2021 15:03
C7,159,SPL32,,5/21/2021 15:03
D7,136,SPL33,,5/21/2021 15:03
E7,177,SPL34,,5/21/2021 15:03
F7,185,SPL35,,5/21/2021 15:03
G7,197,SPL36,,5/21/2021 15:03
B8,167,SPL37,,5/21/2021 15:03
C8,178,SPL38,,5/21/2021 15:03
D8,178,SPL39,,5/21/2021 15:03
E8,124,SPL40,,5/21/2021 15:03
F8,127,SPL41,,5/21/2021 15:03
G8,119,SPL42,,5/21/2021 15:03
B9,157,SPL43,,5/21/2021 15:03
C9,157,SPL44,,5/21/2021 15:03
D9,154,SPL45,,5/21/2021 15:03
E9,111,SPL46,,5/21/2021 15:03
F9,97.6,SPL47,,5/21/2021 15:03
G9,103,SPL48,,5/21/2021 15:03
B10,155,SPL49,,5/21/2021 15:03
C10,139,SPL50,,5/21/2021 15:03
D10,149,SPL51,,5/21/2021 15:03
E10,159,SPL52,,5/21/2021 15:03
F10,167,SPL53,,5/21/2021 15:03
G10,159,SPL54,,5/21/2021 15:03
B11,129,SPL55,,5/21/2021 15:03
C11,135,SPL56,,5/21/2021 15:03
D11,123,SPL57,,5/21/2021 15:03
E11,118,SPL58,,5/21/2021 15:03
F11,130,SPL59,,5/21/2021 15:03
G11,126,SPL60,,5/21/2021 15:03
F12,1.89,SPL61,,5/21/2021 15:03
G12,1.44,SPL62,,5/21/2021 15:03
