Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,494,SPL1,,5/27/2021 13:22
C2,564,SPL2,,5/27/2021 13:22
D2,493,SPL3,,5/27/2021 13:22
E2,532,SPL4,,5/27/2021 13:22
F2,511,SPL5,,5/27/2021 13:22
G2,482,SPL6,,5/27/2021 13:22
B3,545,SPL7,,5/27/2021 13:22
C3,550,SPL8,,5/27/2021 13:22
D3,567,SPL9,,5/27/2021 13:22
E3,480,SPL10,,5/27/2021 13:22
F3,474,SPL11,,5/27/2021 13:22
G3,514,SPL12,,5/27/2021 13:22
B4,579,SPL13,,5/27/2021 13:22
C4,593,SPL14,,5/27/2021 13:22
D4,557,SPL15,,5/27/2021 13:22
E4,502,SPL16,,5/27/2021 13:22
F4,508,SPL17,,5/27/2021 13:22
G4,493,SPL18,,5/27/2021 13:22
B5,499,SPL19,,5/27/2021 13:22
C5,534,SPL20,,5/27/2021 13:22
D5,537,SPL21,,5/27/2021 13:22
E5,474,SPL22,,5/27/2021 13:22
F5,500,SPL23,,5/27/2021 13:22
G5,430,SPL24,,5/27/2021 13:22
B6,558,SPL25,,5/27/2021 13:22
C6,589,SPL26,,5/27/2021 13:22
D6,570,SPL27,,5/27/2021 13:22
E6,656,SPL28,,5/27/2021 13:22
F6,709,SPL29,,5/27/2021 13:22
G6,642,SPL30,,5/27/2021 13:22
B7,516,SPL31,,5/27/2021 13:22
C7,506,SPL32,,5/27/2021 13:22
D7,489,SPL33,,5/27/2021 13:22
E7,706,SPL34,,5/27/2021 13:22
F7,584,SPL35,,5/27/2021 13:22
G7,607,SPL36,,5/27/2021 13:22
B8,497,SPL37,,5/27/2021 13:22
C8,463,SPL38,,5/27/2021 13:22
D8,487,SPL39,,5/27/2021 13:22
E8,695,SPL40,,5/27/2021 13:22
F8,663,SPL41,,5/27/2021 13:22
G8,682,SPL42,,5/27/2021 13:22
B9,615,SPL43,,5/27/2021 13:22
C9,609,SPL44,,5/27/2021 13:22
D9,594,SPL45,,5/27/2021 13:22
E9,393,SPL46,,5/27/2021 13:22
F9,381,SPL47,,5/27/2021 13:22
G9,418,SPL48,,5/27/2021 13:22
B10,374,SPL49,,5/27/2021 13:22
C10,478,SPL50,,5/27/2021 13:22
D10,383,SPL51,,5/27/2021 13:22
E10,445,SPL52,,5/27/2021 13:22
F10,381,SPL53,,5/27/2021 13:22
G10,362,SPL54,,5/27/2021 13:22
B11,390,SPL55,,5/27/2021 13:22
C11,450,SPL56,,5/27/2021 13:22
D11,479,SPL57,,5/27/2021 13:22
E11,419,SPL58,,5/27/2021 13:22
F11,447,SPL59,,5/27/2021 13:22
G11,413,SPL60,,5/27/2021 13:22
F12,2.44,SPL61,,5/27/2021 13:22
G12,2.11,SPL62,,5/27/2021 13:22
