Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,202,SPL1,,5/3/2021 13:08
C2,231,SPL2,,5/3/2021 13:08
D2,202,SPL3,,5/3/2021 13:08
E2,258,SPL4,,5/3/2021 13:08
F2,288,SPL5,,5/3/2021 13:08
G2,298,SPL6,,5/3/2021 13:08
B3,259,SPL7,,5/3/2021 13:08
C3,276,SPL8,,5/3/2021 13:08
D3,265,SPL9,,5/3/2021 13:08
E3,266,SPL10,,5/3/2021 13:08
F3,262,SPL11,,5/3/2021 13:08
G3,287,SPL12,,5/3/2021 13:08
B4,194,SPL13,,5/3/2021 13:08
C4,172,SPL14,,5/3/2021 13:08
D4,217,SPL15,,5/3/2021 13:08
E4,217,SPL16,,5/3/2021 13:08
F4,231,SPL17,,5/3/2021 13:08
G4,239,SPL18,,5/3/2021 13:08
B5,186,SPL19,,5/3/2021 13:08
C5,184,SPL20,,5/3/2021 13:08
D5,176,SPL21,,5/3/2021 13:08
E5,221,SPL22,,5/3/2021 13:08
F5,252,SPL23,,5/3/2021 13:08
G5,249,SPL24,,5/3/2021 13:08
B6,228,SPL25,,5/3/2021 13:08
C6,207,SPL26,,5/3/2021 13:08
D6,226,SPL27,,5/3/2021 13:08
E6,259,SPL28,,5/3/2021 13:08
F6,243,SPL29,,5/3/2021 13:08
G6,243,SPL30,,5/3/2021 13:08
B7,248,SPL31,,5/3/2021 13:08
C7,250,SPL32,,5/3/2021 13:08
D7,246,SPL33,,5/3/2021 13:08
E7,267,SPL34,,5/3/2021 13:08
F7,274,SPL35,,5/3/2021 13:08
G7,307,SPL36,,5/3/2021 13:08
B8,199,SPL37,,5/3/2021 13:08
C8,196,SPL38,,5/3/2021 13:08
D8,213,SPL39,,5/3/2021 13:08
E8,189,SPL40,,5/3/2021 13:08
F8,173,SPL41,,5/3/2021 13:08
G8,190,SPL42,,5/3/2021 13:08
B9,237,SPL43,,5/3/2021 13:08
C9,213,SPL44,,5/3/2021 13:08
D9,218,SPL45,,5/3/2021 13:08
E9,172,SPL46,,5/3/2021 13:08
F9,182,SPL47,,5/3/2021 13:08
G9,201,SPL48,,5/3/2021 13:08
B10,225,SPL49,,5/3/2021 13:08
C10,225,SPL50,,5/3/2021 13:08
D10,226,SPL51,,5/3/2021 13:08
E10,171,SPL52,,5/3/2021 13:08
F10,156,SPL53,,5/3/2021 13:08
G10,164,SPL54,,5/3/2021 13:08
B11,248,SPL55,,5/3/2021 13:08
C11,246,SPL56,,5/3/2021 13:08
D11,237,SPL57,,5/3/2021 13:08
E11,167,SPL58,,5/3/2021 13:08
F11,155,SPL59,,5/3/2021 13:08
G11,172,SPL60,,5/3/2021 13:08
F12,1.56,SPL61,,5/3/2021 13:08
G12,1,SPL62,,5/3/2021 13:08
