Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,595,SPL1,,5/12/2021 16:43
C2,594,SPL2,,5/12/2021 16:43
D2,593,SPL3,,5/12/2021 16:43
E2,530,SPL4,,5/12/2021 16:43
F2,508,SPL5,,5/12/2021 16:43
G2,536,SPL6,,5/12/2021 16:43
B3,549,SPL7,,5/12/2021 16:43
C3,589,SPL8,,5/12/2021 16:43
D3,638,SPL9,,5/12/2021 16:43
E3,677,SPL10,,5/12/2021 16:43
F3,583,SPL11,,5/12/2021 16:43
G3,584,SPL12,,5/12/2021 16:43
B4,419,SPL13,,5/12/2021 16:43
C4,519,SPL14,,5/12/2021 16:43
D4,542,SPL15,,5/12/2021 16:43
E4,590,SPL16,,5/12/2021 16:43
F4,571,SPL17,,5/12/2021 16:43
G4,539,SPL18,,5/12/2021 16:43
B5,547,SPL19,,5/12/2021 16:43
C5,516,SPL20,,5/12/2021 16:43
D5,520,SPL21,,5/12/2021 16:43
E5,664,SPL22,,5/12/2021 16:43
F5,621,SPL23,,5/12/2021 16:43
G5,613,SPL24,,5/12/2021 16:43
B6,992,SPL25,,5/12/2021 16:43
C6,1010,SPL26,,5/12/2021 16:43
D6,950,SPL27,,5/12/2021 16:43
E6,610,SPL28,,5/12/2021 16:43
F6,549,SPL29,,5/12/2021 16:43
G6,622,SPL30,,5/12/2021 16:43
B7,839,SPL31,,5/12/2021 16:43
C7,797,SPL32,,5/12/2021 16:43
D7,726,SPL33,,5/12/2021 16:43
E7,709,SPL34,,5/12/2021 16:43
F7,710,SPL35,,5/12/2021 16:43
G7,721,SPL36,,5/12/2021 16:43
B8,839,SPL37,,5/12/2021 16:43
C8,897,SPL38,,5/12/2021 16:43
D8,940,SPL39,,5/12/2021 16:43
E8,725,SPL40,,5/12/2021 16:43
F8,693,SPL41,,5/12/2021 16:43
G8,715,SPL42,,5/12/2021 16:43
B9,728,SPL43,,5/12/2021 16:43
C9,748,SPL44,,5/12/2021 16:43
D9,829,SPL45,,5/12/2021 16:43
E9,762,SPL46,,5/12/2021 16:43
F9,718,SPL47,,5/12/2021 16:43
G9,775,SPL48,,5/12/2021 16:43
B10,447,SPL49,,5/12/2021 16:43
C10,463,SPL50,,5/12/2021 16:43
D10,427,SPL51,,5/12/2021 16:43
E10,549,SPL52,,5/12/2021 16:43
F10,534,SPL53,,5/12/2021 16:43
G10,534,SPL54,,5/12/2021 16:43
B11,512,SPL55,,5/12/2021 16:43
C11,481,SPL56,,5/12/2021 16:43
D11,502,SPL57,,5/12/2021 16:43
E11,471,SPL58,,5/12/2021 16:43
F11,461,SPL59,,5/12/2021 16:43
G11,498,SPL60,,5/12/2021 16:43
F12,1.78,SPL61,,5/12/2021 16:43
G12,1.56,SPL62,,5/12/2021 16:43
