Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,440,SPL1,,5/25/2021 14:22
C2,1400,SPL2,,5/25/2021 14:22
D2,433,SPL3,,5/25/2021 14:22
E2,403,SPL4,,5/25/2021 14:22
F2,1075,SPL5,,5/25/2021 14:22
G2,369,SPL6,,5/25/2021 14:22
B3,342,SPL7,,5/25/2021 14:22
C3,399,SPL8,,5/25/2021 14:22
D3,368,SPL9,,5/25/2021 14:22
E3,438,SPL10,,5/25/2021 14:22
F3,404,SPL11,,5/25/2021 14:22
G3,419,SPL12,,5/25/2021 14:22
B4,387,SPL13,,5/25/2021 14:22
C4,739,SPL14,,5/25/2021 14:22
D4,410,SPL15,,5/25/2021 14:22
E4,499,SPL16,,5/25/2021 14:22
F4,512,SPL17,,5/25/2021 14:22
G4,495,SPL18,,5/25/2021 14:22
B5,321,SPL19,,5/25/2021 14:22
C5,358,SPL20,,5/25/2021 14:22
D5,352,SPL21,,5/25/2021 14:22
E5,353,SPL22,,5/25/2021 14:22
F5,364,SPL23,,5/25/2021 14:22
G5,419,SPL24,,5/25/2021 14:22
B6,496,SPL25,,5/25/2021 14:22
C6,535,SPL26,,5/25/2021 14:22
D6,502,SPL27,,5/25/2021 14:22
E6,437,SPL28,,5/25/2021 14:22
F6,457,SPL29,,5/25/2021 14:22
G6,484,SPL30,,5/25/2021 14:22
B7,465,SPL31,,5/25/2021 14:22
C7,510,SPL32,,5/25/2021 14:22
D7,515,SPL33,,5/25/2021 14:22
E7,441,SPL34,,5/25/2021 14:22
F7,474,SPL35,,5/25/2021 14:22
G7,439,SPL36,,5/25/2021 14:22
B8,517,SPL37,,5/25/2021 14:22
C8,516,SPL38,,5/25/2021 14:22
D8,470,SPL39,,5/25/2021 14:22
E8,414,SPL40,,5/25/2021 14:22
F8,1399,SPL41,,5/25/2021 14:22
G8,403,SPL42,,5/25/2021 14:22
B9,476,SPL43,,5/25/2021 14:22
C9,457,SPL44,,5/25/2021 14:22
D9,462,SPL45,,5/25/2021 14:22
E9,269,SPL46,,5/25/2021 14:22
F9,606,SPL47,,5/25/2021 14:22
G9,292,SPL48,,5/25/2021 14:22
B10,444,SPL49,,5/25/2021 14:22
C10,427,SPL50,,5/25/2021 14:22
D10,404,SPL51,,5/25/2021 14:22
E10,431,SPL52,,5/25/2021 14:22
F10,379,SPL53,,5/25/2021 14:22
G10,408,SPL54,,5/25/2021 14:22
B11,411,SPL55,,5/25/2021 14:22
C11,399,SPL56,,5/25/2021 14:22
D11,394,SPL57,,5/25/2021 14:22
E11,404,SPL58,,5/25/2021 14:22
F11,415,SPL59,,5/25/2021 14:22
G11,386,SPL60,,5/25/2021 14:22
F12,2.44,SPL61,,5/25/2021 14:22
G12,1.78,SPL62,,5/25/2021 14:22
